nice: cannot set niceness: Permission denied
Precompiling packages...
   1630.5 ms  ✓ nghttp2_jll
  10204.2 ms  ✓ OrderedCollections
   2502.0 ms  ✓ TableTraits
   3297.2 ms  ✓ DocStringExtensions
   4202.9 ms  ✓ Preferences
   2689.9 ms  ✓ FillArrays → FillArraysStatisticsExt
   2611.4 ms  ✓ Inflate
   5392.6 ms  ✓ LazyArtifacts
   2788.8 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   9727.0 ms  ✓ ConstructionBase
  11805.4 ms  ✓ Distances
   5478.3 ms  ✓ HypergeometricFunctions
   3206.9 ms  ✓ AliasTables
   3114.6 ms  ✓ ScopedValues
  14897.6 ms  ✓ IrrationalConstants
   9901.9 ms  ✓ Compat
   2788.9 ms  ✓ EnzymeCore → AdaptExt
   3479.4 ms  ✓ GPUArraysCore
   3505.2 ms  ✓ DiffResults
  11287.3 ms  ✓ NaNMath
  19274.5 ms  ✓ MacroTools
  14032.2 ms  ✓ Crayons
   3791.8 ms  ✓ JLLWrappers
   2586.0 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   3188.7 ms  ✓ PrecompileTools
  13782.7 ms  ✓ InteractiveUtils
   2789.5 ms  ✓ Compat → CompatLinearAlgebraExt
   8301.2 ms  ✓ KrylovKit
   3695.0 ms  ✓ LogExpFunctions
   2999.1 ms  ✓ CommonSubexpressions
   9281.5 ms  ✓ Missings
   3798.0 ms  ✓ Rmath_jll
   9705.4 ms  ✓ ArrayInterface
   3907.1 ms  ✓ FFTW_jll
   9264.5 ms  ✓ DataStructures
   3717.6 ms  ✓ OpenSpecFun_jll
  16391.7 ms  ✓ Distributed
   6803.5 ms  ✓ IntelOpenMP_jll
   5499.6 ms  ✓ MuladdMacro
   2899.4 ms  ✓ CommonSolve
   7190.0 ms  ✓ oneTBB_jll
   6316.6 ms  ✓ Setfield
   3430.8 ms  ✓ FastPower
   3410.0 ms  ✓ SciMLPublic
   5497.7 ms  ✓ ADTypes
  13975.6 ms  ✓ Tables
   3278.0 ms  ✓ TruncatedStacktraces
   8926.3 ms  ✓ RecipesBase
   4681.9 ms  ✓ SciMLLogging
   2394.8 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   4775.8 ms  ✓ SimpleTraits
   6391.2 ms  ✓ BinaryHeaps
   2309.4 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   4014.8 ms  ✓ Rmath
  24784.5 ms  ✓ SparseArrays
   5009.9 ms  ✓ PoissonRandom
  13500.3 ms  ✓ ConcreteStructs
   2295.0 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   3217.5 ms  ✓ ArrayInterface → ArrayInterfaceFillArraysExt
   3097.4 ms  ✓ SortingAlgorithms
   7782.4 ms  ✓ MaybeInplace
   7822.9 ms  ✓ FastBroadcast
   4704.6 ms  ✓ ProgressMeter
  19398.9 ms  ✓ Accessors
   3304.8 ms  ✓ ADTypes → ADTypesConstructionBaseExt
  19571.2 ms  ✓ StringManipulation
   8317.6 ms  ✓ MKL_jll
   4493.8 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
  17610.7 ms  ✓ RuntimeGeneratedFunctions
   3901.4 ms  ✓ SuiteSparse
  11473.7 ms  ✓ SciMLStructures
  20482.6 ms  ✓ FindFirstFunctions
   8616.3 ms  ✓ PreallocationTools
  12102.4 ms  ✓ QuadGK
   3294.9 ms  ✓ Adapt → AdaptSparseArraysExt
   3438.5 ms  ✓ Statistics → SparseArraysExt
  11299.7 ms  ✓ FunctionWrappersWrappers
   4112.0 ms  ✓ FillArrays → FillArraysSparseArraysExt
   4294.4 ms  ✓ Distances → DistancesSparseArraysExt
   3695.8 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   3423.7 ms  ✓ FiniteDiff
   3208.1 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   2879.3 ms  ✓ Accessors → LinearAlgebraExt
   2785.0 ms  ✓ PreallocationTools → PreallocationToolsEnzymeCoreExt
  15286.0 ms  ✓ SpecialFunctions
   4207.1 ms  ✓ PDMats
   3412.7 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
  13989.8 ms  ✓ DifferentiationInterface
   3508.0 ms  ✓ DiffRules
   4509.6 ms  ✓ BangBang
   3924.5 ms  ✓ StochasticDiffEqLevyArea
   3126.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   4400.0 ms  ✓ FillArrays → FillArraysPDMatsExt
   9592.7 ms  ✓ RespecializeParams
   3603.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
  29805.9 ms  ✓ Test
   4685.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   2898.8 ms  ✓ BangBang → BangBangTablesExt
   3388.6 ms  ✓ Accessors → TestExt
   3491.7 ms  ✓ InverseFunctions → InverseFunctionsTestExt
  13606.8 ms  ✓ SymbolicIndexingInterface
   6778.2 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
  17179.2 ms  ✓ StatsBase
  14196.6 ms  ✓ StatsFuns
  10200.2 ms  ✓ OhMyThreads
  45509.9 ms  ✓ StaticArrays
   9329.0 ms  ✓ NLSolversBase
  18692.9 ms  ✓ Roots
   2602.2 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   4608.8 ms  ✓ PDMats → StatsBaseExt
   3282.8 ms  ✓ OhMyThreads → ProgressMeterExt
   3608.0 ms  ✓ OhMyThreads → MarkdownExt
   3205.7 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3598.5 ms  ✓ FillArrays → FillArraysStaticArraysExt
   3325.6 ms  ✓ Adapt → AdaptStaticArraysExt
   3428.0 ms  ✓ VectorInterface → VectorInterfaceStaticArraysExt
   3561.8 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
  23700.4 ms  ✓ SciMLOperators
   3536.7 ms  ✓ Accessors → StaticArraysExt
   3893.1 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   5003.6 ms  ✓ ResettableStacks
   3487.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   3997.8 ms  ✓ BangBang → BangBangStaticArraysExt
   3402.5 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  10300.8 ms  ✓ BijectiveHilbert
  23991.9 ms  ✓ ForwardDiff
  14215.0 ms  ✓ ArnoldiMethod
   3906.5 ms  ✓ FastPower → FastPowerForwardDiffExt
   3993.1 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
  11198.5 ms  ✓ LineSearches
   4392.1 ms  ✓ Roots → RootsForwardDiffExt
  36703.6 ms  ✓ FFTW
   5544.1 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   7307.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
  23209.1 ms  ✓ RecursiveArrayTools
   2484.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
  17219.6 ms  ✓ NearestNeighbors
   2783.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsTablesExt
   2889.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   3086.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   3301.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  19021.3 ms  ✓ Distributions
   1997.1 ms  ✓ Neighborhood
   9606.3 ms  ✓ Optim
   3348.7 ms  ✓ Clustering
   2578.2 ms  ✓ Distributions → DistributionsTestExt
   3209.5 ms  ✓ StateSpaceSets
  12701.0 ms  ✓ Graphs
   3137.6 ms  ✓ DelayEmbeddings
  12680.1 ms  ✓ BlackBoxOptim
  58541.1 ms  ✓ Polynomials
   1170.6 ms  ✓ Polynomials → PolynomialsRecipesBaseExt
   1169.3 ms  ✓ Polynomials → PolynomialsFFTWExt
  15778.4 ms  ✓ SciMLBase
   1103.5 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1450.2 ms  ✓ SciMLBase → SciMLBaseStaticArraysExt
   1757.6 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
   2435.4 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   2779.6 ms  ✓ DSP
   2839.2 ms  ✓ SciMLJacobianOperators
   2630.6 ms  ✓ Wavelets
   9471.6 ms  ✓ LineSearch
  10077.2 ms  ✓ ComplexityMeasures
   2479.9 ms  ✓ LineSearch → LineSearchLineSearchesExt
  95556.4 ms  ✓ REPL
   4510.9 ms  ✓ Pkg → REPLExt
  17561.5 ms  ✓ PrettyTables
    686.0 ms  ✓ SymbolicIndexingInterface → SymbolicIndexingInterfacePrettyTablesExt
   4114.3 ms  ✓ TimerOutputs
   6023.5 ms  ✓ NonlinearSolveBase
    969.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1178.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1630.0 ms  ✓ BracketingNonlinearSolve
   1054.9 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   4699.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   4354.3 ms  ✓ DiffEqBase
   1292.9 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   4361.9 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   5966.6 ms  ✓ DiffEqCallbacks
   7642.6 ms  ✓ SimpleNonlinearSolve
   6374.5 ms  ✓ OrdinaryDiffEqCore
   5679.0 ms  ✓ DiffEqNoiseProcess
   1216.8 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   1475.4 ms  ✓ DiffEqNoiseProcess → DiffEqNoiseProcessOptimExt
   4179.6 ms  ✓ JumpProcesses
   1316.6 ms  ✓ JumpProcesses → JumpProcessesOrdinaryDiffEqCoreExt
   3252.4 ms  ✓ StochasticDiffEqCore
  10556.1 ms  ✓ OrdinaryDiffEqTsit5
   3535.5 ms  ✓ StochasticDiffEqHighOrder
   3120.8 ms  ✓ DynamicalSystemsBase
   4659.7 ms  ✓ Attractors
  230 dependencies successfully precompiled in 185 seconds. 26 already precompiled.
  24 dependencies precompiled but different versions are currently loaded (ArgTools, Base64, Dates, Downloads, JuliaSyntaxHighlighting, LibCURL, LibCURL_jll, LibGit2, LibGit2_jll, LibSSH2_jll, Logging, Markdown, MozillaCACerts_jll, NetworkOptions, OpenSSL_jll, Pkg, Printf, StyledStrings, TOML, Tar, UUIDs, Zlib_jll, nghttp2_jll and p7zip_jll). Restart julia to access the new versions. Otherwise, 148 dependents of these packages may trigger further precompilation to work with the unexpected versions.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +1.12.7 --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 777.74
	System time (seconds): 56.81
	Percent of CPU this job got: 333%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 4:09.97
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2212420
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 809
	Minor (reclaiming a frame) page faults: 14879261
	Voluntary context switches: 40342
	Involuntary context switches: 71514
	Swaps: 0
	File system inputs: 0
	File system outputs: 1433736
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
