nice: cannot set niceness: Permission denied
Precompiling packages...
   1942.4 ms  ✓ LazyArtifacts
   3224.4 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   3610.5 ms  ✓ Accessors → StaticArraysExt
   3782.1 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   2991.1 ms  ✓ NLSolversBase
   2510.0 ms  ✓ BangBang → BangBangStaticArraysExt
  35433.3 ms  ✓ Parsers
   1216.4 ms  ✓ LineSearches
   6405.2 ms  ✓ NearestNeighbors
   1604.5 ms  ✓ JSON
  15006.4 ms  ✓ Distributions
   1186.6 ms  ✓ Neighborhood
   1794.8 ms  ✓ Clustering
   1198.9 ms  ✓ Distributions → DistributionsTestExt
   1164.6 ms  ✓ StateSpaceSets
   2831.7 ms  ✓ Optim
   1383.9 ms  ✓ DelayEmbeddings
   3132.4 ms  ✓ BlackBoxOptim
  10498.2 ms  ✓ SciMLBase
   3021.7 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   3023.5 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
   3695.1 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   4421.8 ms  ✓ DiffEqBase
  39322.3 ms  ✓ Polynomials
    734.7 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
    701.8 ms  ✓ Polynomials → PolynomialsFFTWExt
    878.4 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   1864.5 ms  ✓ DSP
   2352.2 ms  ✓ OrdinaryDiffEqCore
    816.5 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   1516.4 ms  ✓ Wavelets
   2354.7 ms  ✓ ComplexityMeasures
   3983.5 ms  ✓ OrdinaryDiffEqTsit5
   1698.2 ms  ✓ DynamicalSystemsBase
   2715.9 ms  ✓ Attractors
  195 dependencies successfully precompiled in 77 seconds
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 268.82
	System time (seconds): 37.02
	Percent of CPU this job got: 394%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 1:17.43
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 941672
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 470
	Minor (reclaiming a frame) page faults: 8399809
	Voluntary context switches: 239362
	Involuntary context switches: 132286
	Swaps: 0
	File system inputs: 60744
	File system outputs: 681232
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
