nice: cannot set niceness: Permission denied
Precompiling packages...
   1515.2 ms  ✓ nghttp2_jll
   2399.5 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   4289.7 ms  ✓ Rmath
   2384.4 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   4187.8 ms  ✓ PreallocationTools
   2613.5 ms  ✓ FiniteDiff
  25490.4 ms  ✓ SparseArrays
   3909.0 ms  ✓ ProgressMeter
   6068.5 ms  ✓ MKL_jll
   2603.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   3198.4 ms  ✓ SuiteSparse
   3510.9 ms  ✓ FillArrays → FillArraysSparseArraysExt
  10097.1 ms  ✓ QuadGK
  17100.0 ms  ✓ Accessors
   3684.9 ms  ✓ Distances → DistancesSparseArraysExt
   3900.7 ms  ✓ Statistics → SparseArraysExt
   9293.5 ms  ✓ SciMLStructures
   4086.2 ms  ✓ Adapt → AdaptSparseArraysExt
   3145.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   2891.1 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   1905.9 ms  ✓ Accessors → LinearAlgebraExt
   2850.8 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
  20937.4 ms  ✓ Static
   4009.3 ms  ✓ PDMats
  12502.9 ms  ✓ SpecialFunctions
   2591.6 ms  ✓ BitTwiddlingConvenienceFunctions
   4303.1 ms  ✓ BangBang
   3481.2 ms  ✓ FillArrays → FillArraysPDMatsExt
   6090.8 ms  ✓ CPUSummary
   5107.2 ms  ✓ HypergeometricFunctions
   3705.3 ms  ✓ DiffRules
  24495.3 ms  ✓ Test
   4701.7 ms  ✓ PolyesterWeave
  12399.8 ms  ✓ SymbolicIndexingInterface
   3398.7 ms  ✓ InverseFunctions → InverseFunctionsTestExt
  14498.2 ms  ✓ SciMLOperators
  10600.9 ms  ✓ OhMyThreads
   3001.8 ms  ✓ Accessors → TestExt
  16801.9 ms  ✓ StatsBase
   2799.5 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   7505.3 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   3404.2 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   3092.2 ms  ✓ OhMyThreads → MarkdownExt
   3108.0 ms  ✓ PDMats → StatsBaseExt
  20310.7 ms  ✓ Roots
  41209.1 ms  ✓ StaticArrays
  13995.9 ms  ✓ StatsFuns
   2794.8 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   3474.8 ms  ✓ Adapt → AdaptStaticArraysExt
   3479.5 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3684.0 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   3793.1 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   4223.3 ms  ✓ BangBang → BangBangStaticArraysExt
   4443.1 ms  ✓ Accessors → StaticArraysExt
   4488.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
  14700.6 ms  ✓ RecursiveArrayTools
  23012.7 ms  ✓ ForwardDiff
   6601.6 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   5616.5 ms  ✓ FastPower → FastPowerForwardDiffExt
   5689.9 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   5793.9 ms  ✓ Roots → RootsForwardDiffExt
   6407.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   7085.2 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
  57691.9 ms  ✓ Parsers
  49726.0 ms  ✓ Moshi
  40804.6 ms  ✓ FFTW
   8496.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   2501.3 ms  ✓ JSON
   1395.5 ms  ✓ NLSolversBase
  19349.4 ms  ✓ Distributions
  17125.5 ms  ✓ NearestNeighbors
   2589.7 ms  ✓ Distributions → DistributionsTestExt
   1589.3 ms  ✓ Neighborhood
   4005.7 ms  ✓ LineSearches
   2775.2 ms  ✓ Clustering
   2829.3 ms  ✓ StateSpaceSets
   3247.2 ms  ✓ Optim
   7595.3 ms  ✓ BlackBoxOptim
   4563.4 ms  ✓ DelayEmbeddings
  54092.6 ms  ✓ StaticArrayInterface
   1502.6 ms  ✓ CloseOpenIntervals
   2216.3 ms  ✓ LayoutPointers
   2407.8 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
  61068.8 ms  ✓ Polynomials
  20359.8 ms  ✓ SciMLBase
   1193.1 ms  ✓ StrideArraysCore
    777.5 ms  ✓ Polyester
    865.5 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
    950.5 ms  ✓ Polynomials → PolynomialsFFTWExt
   1290.5 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
    661.3 ms  ✓ FastBroadcast
   1917.7 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
    591.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   2146.9 ms  ✓ DSP
   1915.2 ms  ✓ DiffEqBase
   1063.6 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1121.6 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   2602.3 ms  ✓ Wavelets
   2881.1 ms  ✓ OrdinaryDiffEqCore
    915.8 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   3159.4 ms  ✓ ComplexityMeasures
   4361.6 ms  ✓ OrdinaryDiffEqTsit5
   2496.1 ms  ✓ DynamicalSystemsBase
   3261.9 ms  ✓ Attractors
  199 dependencies successfully precompiled in 122 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +1.12.3 --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 583.60
	System time (seconds): 49.81
	Percent of CPU this job got: 345%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:03.23
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2156812
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 793
	Minor (reclaiming a frame) page faults: 11893912
	Voluntary context switches: 30859
	Involuntary context switches: 60139
	Swaps: 0
	File system inputs: 0
	File system outputs: 1033744
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
