nice: cannot set niceness: Permission denied
Precompiling packages...
   1931.9 ms  ✓ LazyArtifacts
   3604.6 ms  ✓ OhMyThreads
   2208.8 ms  ✓ DiffRules
   7203.2 ms  ✓ SciMLOperators
   2388.2 ms  ✓ Polyester
   3925.4 ms  ✓ HypergeometricFunctions
   2000.3 ms  ✓ OhMyThreads → MarkdownExt
   1699.4 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   7993.7 ms  ✓ StatsBase
   2104.1 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   1813.9 ms  ✓ FastBroadcast
   5437.8 ms  ✓ RecursiveArrayTools
  11004.8 ms  ✓ Roots
   2025.9 ms  ✓ PDMats → StatsBaseExt
   5482.6 ms  ✓ StatsFuns
   3675.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  26793.8 ms  ✓ StaticArrays
   2414.3 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   3386.6 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   2716.0 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3022.5 ms  ✓ Adapt → AdaptStaticArraysExt
   3306.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
  21797.4 ms  ✓ FFTW
   3823.1 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   1973.3 ms  ✓ Accessors → StaticArraysExt
  12987.4 ms  ✓ ForwardDiff
   2370.8 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   2494.8 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   3164.1 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   3425.6 ms  ✓ BangBang → BangBangStaticArraysExt
   3495.2 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   3598.3 ms  ✓ FastPower → FastPowerForwardDiffExt
   3899.3 ms  ✓ Roots → RootsForwardDiffExt
  29530.6 ms  ✓ Moshi
   4597.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   5202.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
  37544.5 ms  ✓ Parsers
   1834.3 ms  ✓ NLSolversBase
  13409.3 ms  ✓ Distributions
   1193.0 ms  ✓ LineSearches
   1681.8 ms  ✓ JSON
   9744.5 ms  ✓ NearestNeighbors
   1707.9 ms  ✓ Distributions → DistributionsTestExt
   1117.1 ms  ✓ Neighborhood
   1675.3 ms  ✓ Clustering
   3077.3 ms  ✓ Optim
    976.7 ms  ✓ StateSpaceSets
   3858.3 ms  ✓ BlackBoxOptim
   1416.5 ms  ✓ DelayEmbeddings
  11813.3 ms  ✓ SciMLBase
  39527.6 ms  ✓ Polynomials
   1185.3 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1341.4 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
   1397.5 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
    738.0 ms  ✓ Polynomials → PolynomialsFFTWExt
   1972.9 ms  ✓ DiffEqBase
    769.2 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1831.3 ms  ✓ DSP
    935.0 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   1460.7 ms  ✓ Wavelets
   2329.1 ms  ✓ OrdinaryDiffEqCore
    843.0 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   2354.8 ms  ✓ ComplexityMeasures
   3808.5 ms  ✓ OrdinaryDiffEqTsit5
   1709.3 ms  ✓ DynamicalSystemsBase
   2765.9 ms  ✓ Attractors
  195 dependencies successfully precompiled in 78 seconds
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 273.85
	System time (seconds): 37.79
	Percent of CPU this job got: 394%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 1:18.91
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 972700
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 481
	Minor (reclaiming a frame) page faults: 8437518
	Voluntary context switches: 232791
	Involuntary context switches: 129674
	Swaps: 0
	File system inputs: 0
	File system outputs: 700792
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
