nice: cannot set niceness: Permission denied
Precompiling packages...
   1693.2 ms  ✓ OpenSSL_jll
   2964.9 ms  ✓ FillArrays → FillArraysStatisticsExt
   5571.6 ms  ✓ LazyArtifacts
   5624.5 ms  ✓ HypergeometricFunctions
   2767.1 ms  ✓ AliasTables
   2333.9 ms  ✓ ScopedValues
  14190.6 ms  ✓ IrrationalConstants
  10000.4 ms  ✓ Compat
   9281.4 ms  ✓ RuntimeGeneratedFunctions
   2497.3 ms  ✓ EnzymeCore → AdaptExt
   2293.2 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
  19959.1 ms  ✓ MacroTools
  14039.0 ms  ✓ Crayons
   9802.3 ms  ✓ NaNMath
   4999.9 ms  ✓ GPUArraysCore
   9418.0 ms  ✓ ConstructionBase
   2697.7 ms  ✓ DiffResults
  12797.2 ms  ✓ DifferentiationInterface
  11204.0 ms  ✓ Distances
  14414.6 ms  ✓ InteractiveUtils
   2692.1 ms  ✓ PrecompileTools
   2740.5 ms  ✓ JLLWrappers
   9418.1 ms  ✓ Missings
   3673.6 ms  ✓ SciMLLogging
   2657.3 ms  ✓ Compat → CompatLinearAlgebraExt
   2429.7 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   3829.0 ms  ✓ LogExpFunctions
   3115.6 ms  ✓ CommonSubexpressions
   2683.5 ms  ✓ ADTypes → ADTypesConstructionBaseExt
  10913.3 ms  ✓ ArrayInterface
   3199.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   3305.1 ms  ✓ TruncatedStacktraces
  17518.2 ms  ✓ Distributed
   8904.5 ms  ✓ KrylovKit
   9293.9 ms  ✓ DataStructures
   4517.3 ms  ✓ SimpleTraits
   4736.6 ms  ✓ MuladdMacro
   4006.9 ms  ✓ Rmath_jll
  10815.3 ms  ✓ Tables
   4190.5 ms  ✓ FFTW_jll
   3708.2 ms  ✓ OpenSpecFun_jll
   2395.6 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   8895.4 ms  ✓ RecipesBase
   6780.6 ms  ✓ oneTBB_jll
   4181.7 ms  ✓ PoissonRandom
   7393.2 ms  ✓ IntelOpenMP_jll
   2663.2 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
  24089.3 ms  ✓ SparseArrays
   6517.0 ms  ✓ Setfield
   3812.9 ms  ✓ MaybeInplace
   3565.8 ms  ✓ FastBroadcast
   2706.9 ms  ✓ ArrayInterface → ArrayInterfaceFillArraysExt
   2740.1 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   3006.6 ms  ✓ SortingAlgorithms
  12761.7 ms  ✓ FunctionWrappersWrappers
   3885.2 ms  ✓ Rmath
   4827.3 ms  ✓ ProgressMeter
   3693.5 ms  ✓ SuiteSparse
   7388.6 ms  ✓ PreallocationTools
   3868.5 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3400.3 ms  ✓ Statistics → SparseArraysExt
   4613.1 ms  ✓ Adapt → AdaptSparseArraysExt
   9905.8 ms  ✓ SciMLStructures
   4400.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
  19202.0 ms  ✓ StringManipulation
   7907.6 ms  ✓ MKL_jll
  19913.6 ms  ✓ FindFirstFunctions
   4604.3 ms  ✓ Distances → DistancesSparseArraysExt
   4109.5 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   3911.7 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   2400.7 ms  ✓ PreallocationTools → PreallocationToolsEnzymeCoreExt
   3388.6 ms  ✓ FiniteDiff
  12794.2 ms  ✓ QuadGK
  18891.8 ms  ✓ Accessors
   4115.4 ms  ✓ PDMats
  13601.0 ms  ✓ SpecialFunctions
  25698.2 ms  ✓ Test
   2592.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   2698.3 ms  ✓ Accessors → LinearAlgebraExt
   3695.4 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   3093.3 ms  ✓ FillArrays → FillArraysPDMatsExt
   8279.6 ms  ✓ RespecializeParams
   3209.8 ms  ✓ DiffRules
   3737.1 ms  ✓ StochasticDiffEqLevyArea
   3599.9 ms  ✓ Accessors → TestExt
   3678.8 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   3702.5 ms  ✓ BangBang
   7117.6 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   2394.3 ms  ✓ BangBang → BangBangTablesExt
   8893.1 ms  ✓ NLSolversBase
  15492.2 ms  ✓ StatsBase
  12405.9 ms  ✓ StatsFuns
   9740.9 ms  ✓ SymbolicIndexingInterface
   3208.4 ms  ✓ PDMats → StatsBaseExt
  38609.5 ms  ✓ StaticArrays
   2493.3 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   9408.4 ms  ✓ OhMyThreads
  13005.5 ms  ✓ SciMLOperators
   3492.1 ms  ✓ ResettableStacks
   3443.9 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3503.2 ms  ✓ FillArrays → FillArraysStaticArraysExt
   3597.3 ms  ✓ VectorInterface → VectorInterfaceStaticArraysExt
   3200.6 ms  ✓ Adapt → AdaptStaticArraysExt
   3387.1 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3281.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
  17515.1 ms  ✓ Roots
   9916.0 ms  ✓ LineSearches
   3175.4 ms  ✓ OhMyThreads → ProgressMeterExt
   3480.5 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   3498.3 ms  ✓ Accessors → StaticArraysExt
   3606.1 ms  ✓ BangBang → BangBangStaticArraysExt
   3108.5 ms  ✓ OhMyThreads → MarkdownExt
   3708.7 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  10895.6 ms  ✓ BijectiveHilbert
  21670.6 ms  ✓ ForwardDiff
  12576.2 ms  ✓ ArnoldiMethod
   3435.5 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   3917.9 ms  ✓ FastPower → FastPowerForwardDiffExt
   3901.4 ms  ✓ Roots → RootsForwardDiffExt
  33623.1 ms  ✓ FFTW
   5287.0 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   6413.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
  20009.1 ms  ✓ RecursiveArrayTools
  13322.2 ms  ✓ Optim
   2266.6 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   2390.6 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
  16922.6 ms  ✓ NearestNeighbors
   2541.6 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   2842.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsTablesExt
   2865.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  16893.8 ms  ✓ Distributions
   1676.8 ms  ✓ Neighborhood
   2288.0 ms  ✓ Distributions → DistributionsTestExt
   2897.6 ms  ✓ Clustering
  13153.5 ms  ✓ Graphs
   2890.4 ms  ✓ StateSpaceSets
   6667.3 ms  ✓ BlackBoxOptim
   3076.4 ms  ✓ DelayEmbeddings
  54445.1 ms  ✓ Polynomials
    836.7 ms  ✓ Polynomials → PolynomialsRecipesBaseExt
    835.4 ms  ✓ Polynomials → PolynomialsFFTWExt
  13589.0 ms  ✓ SciMLBase
   1044.3 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1383.3 ms  ✓ SciMLBase → SciMLBaseStaticArraysExt
   1698.3 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
   2946.7 ms  ✓ DSP
   2396.5 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   4537.6 ms  ✓ SciMLJacobianOperators
   3892.1 ms  ✓ Wavelets
   8683.6 ms  ✓ ComplexityMeasures
  92759.4 ms  ✓ REPL
  12072.4 ms  ✓ LineSearch
    847.4 ms  ✓ LineSearch → LineSearchLineSearchesExt
   4636.1 ms  ✓ Pkg → REPLExt
  17865.8 ms  ✓ PrettyTables
    652.6 ms  ✓ SymbolicIndexingInterface → SymbolicIndexingInterfacePrettyTablesExt
   4215.8 ms  ✓ TimerOutputs
   6706.4 ms  ✓ NonlinearSolveBase
    911.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1114.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   2458.2 ms  ✓ BracketingNonlinearSolve
   1039.5 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   4562.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   4313.9 ms  ✓ DiffEqBase
   1223.8 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   4305.8 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   5979.4 ms  ✓ OrdinaryDiffEqCore
   8584.9 ms  ✓ SimpleNonlinearSolve
   5185.1 ms  ✓ DiffEqNoiseProcess
   7045.0 ms  ✓ DiffEqCallbacks
   1488.6 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   1536.7 ms  ✓ DiffEqNoiseProcess → DiffEqNoiseProcessOptimExt
   3333.5 ms  ✓ JumpProcesses
   1262.5 ms  ✓ JumpProcesses → JumpProcessesOrdinaryDiffEqCoreExt
   3838.7 ms  ✓ StochasticDiffEqCore
  10783.9 ms  ✓ OrdinaryDiffEqTsit5
   2904.1 ms  ✓ StochasticDiffEqHighOrder
   3093.9 ms  ✓ DynamicalSystemsBase
   4563.9 ms  ✓ Attractors
  230 dependencies successfully precompiled in 180 seconds. 26 already precompiled.
  24 dependencies precompiled but different versions are currently loaded (ArgTools, Base64, Dates, Downloads, JuliaSyntaxHighlighting, LibCURL, LibCURL_jll, LibGit2, LibGit2_jll, LibSSH2_jll, Logging, Markdown, MozillaCACerts_jll, NetworkOptions, OpenSSL_jll, Pkg, Printf, StyledStrings, TOML, Tar, UUIDs, Zlib_jll, nghttp2_jll and p7zip_jll). Restart julia to access the new versions. Otherwise, 131 dependents of these packages may trigger further precompilation to work with the unexpected versions.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 752.25
	System time (seconds): 55.12
	Percent of CPU this job got: 330%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 4:04.59
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2196984
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 804
	Minor (reclaiming a frame) page faults: 14621882
	Voluntary context switches: 38994
	Involuntary context switches: 70167
	Swaps: 0
	File system inputs: 0
	File system outputs: 1380120
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
