nice: cannot set niceness: Permission denied
Precompiling packages...
    405.6 ms  ✓ CPUTime
   1410.9 ms  ✓ IntelOpenMP_jll
  10697.3 ms  ✓ Moshi
    686.0 ms  ✓ FFTW_jll
   1168.4 ms  ✓ oneTBB_jll
    597.9 ms  ✓ Statistics → SparseArraysExt
    809.6 ms  ✓ FillArrays → FillArraysSparseArraysExt
    751.6 ms  ✓ SuiteSparse
    799.5 ms  ✓ Distances → DistancesSparseArraysExt
    852.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    587.4 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
    825.5 ms  ✓ Adapt → AdaptSparseArraysExt
    848.2 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   1053.5 ms  ✓ MaybeInplace
    858.1 ms  ✓ SciMLStructures
    687.0 ms  ✓ Accessors → LinearAlgebraExt
   1845.2 ms  ✓ PreallocationTools
    602.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    611.7 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
    847.6 ms  ✓ InverseFunctions → InverseFunctionsTestExt
  16440.4 ms  ✓ StaticArrays
  15870.5 ms  ✓ Parsers
    612.5 ms  ✓ Accessors → TestExt
    721.8 ms  ✓ Rmath
   1383.5 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   1335.7 ms  ✓ MKL_jll
   1000.2 ms  ✓ PDMats
   2779.8 ms  ✓ SpecialFunctions
    852.7 ms  ✓ FiniteDiff
    690.4 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   2973.6 ms  ✓ StatsBase
    858.0 ms  ✓ BangBang
   1271.3 ms  ✓ SymbolicIndexingInterface
   2001.1 ms  ✓ SciMLOperators
    717.8 ms  ✓ StaticArrays → StaticArraysStatisticsExt
    697.8 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    771.2 ms  ✓ FillArrays → FillArraysStaticArraysExt
    703.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    695.8 ms  ✓ Adapt → AdaptStaticArraysExt
    752.2 ms  ✓ Accessors → StaticArraysExt
   3404.7 ms  ✓ Roots
    787.4 ms  ✓ FillArrays → FillArraysPDMatsExt
   2108.7 ms  ✓ JSON
   1223.3 ms  ✓ HypergeometricFunctions
    822.7 ms  ✓ DiffRules
    732.1 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    715.8 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    628.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    793.6 ms  ✓ PDMats → StatsBaseExt
   1021.6 ms  ✓ OhMyThreads
    760.5 ms  ✓ BangBang → BangBangStaticArraysExt
  27340.5 ms  ✓ Static
    466.6 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    643.2 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   1576.8 ms  ✓ StatsFuns
   5292.0 ms  ✓ RecursiveArrayTools
    986.1 ms  ✓ OhMyThreads → MarkdownExt
   6320.6 ms  ✓ NearestNeighbors
    769.5 ms  ✓ BitTwiddlingConvenienceFunctions
   5345.6 ms  ✓ ForwardDiff
   1535.0 ms  ✓ CPUSummary
    713.7 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
    959.4 ms  ✓ PolyesterWeave
    747.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
  14762.6 ms  ✓ FFTW
   1123.7 ms  ✓ Neighborhood
    849.7 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   2004.1 ms  ✓ Clustering
    615.5 ms  ✓ FastPower → FastPowerForwardDiffExt
    788.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
  27259.1 ms  ✓ Polynomials
    542.2 ms  ✓ Roots → RootsForwardDiffExt
    611.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1381.9 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   5700.2 ms  ✓ Distributions
    743.6 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    834.8 ms  ✓ NLSolversBase
    936.1 ms  ✓ StateSpaceSets
    933.9 ms  ✓ Polynomials → PolynomialsFFTWExt
    898.3 ms  ✓ LineSearches
   1238.7 ms  ✓ Distributions → DistributionsTestExt
   2547.8 ms  ✓ DSP
   2764.4 ms  ✓ Optim
   4573.1 ms  ✓ BlackBoxOptim
   1736.5 ms  ✓ DelayEmbeddings
   1851.4 ms  ✓ Wavelets
  15164.2 ms  ✓ StaticArrayInterface
    514.9 ms  ✓ CloseOpenIntervals
    602.1 ms  ✓ LayoutPointers
    631.5 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    736.6 ms  ✓ StrideArraysCore
  10194.4 ms  ✓ SciMLBase
   3194.6 ms  ✓ ComplexityMeasures
    683.3 ms  ✓ Polyester
    726.4 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
    659.1 ms  ✓ FastBroadcast
   1059.6 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   1233.3 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
    544.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   2124.9 ms  ✓ SciMLJacobianOperators
   4694.5 ms  ✓ NonlinearSolveBase
   1020.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1061.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   3104.4 ms  ✓ BracketingNonlinearSolve
    883.7 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   2090.9 ms  ✓ DiffEqBase
   1053.8 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1057.9 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   3221.4 ms  ✓ OrdinaryDiffEqCore
    968.8 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   1153.5 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   9883.4 ms  ✓ OrdinaryDiffEqTsit5
   1858.4 ms  ✓ DynamicalSystemsBase
   3127.8 ms  ✓ Attractors
  211 dependencies successfully precompiled in 104 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +alpha --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 476.08
	System time (seconds): 37.29
	Percent of CPU this job got: 258%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:18.81
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2781844
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 844
	Minor (reclaiming a frame) page faults: 13589999
	Voluntary context switches: 37427
	Involuntary context switches: 14435
	Swaps: 0
	File system inputs: 0
	File system outputs: 1120104
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
