nice: cannot set niceness: Permission denied
Precompiling packages...
    506.4 ms  ✓ CPUTime
   1366.4 ms  ✓ FFTW_jll
   1317.6 ms  ✓ Statistics → SparseArraysExt
   1608.1 ms  ✓ FillArrays → FillArraysSparseArraysExt
   1308.1 ms  ✓ SuiteSparse
   1383.8 ms  ✓ Distances → DistancesSparseArraysExt
   1379.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   1094.3 ms  ✓ Accessors → LinearAlgebraExt
   1312.1 ms  ✓ Adapt → AdaptSparseArraysExt
    920.7 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   1622.1 ms  ✓ BangBang
    874.2 ms  ✓ SciMLStructures
    869.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
  20857.3 ms  ✓ Parsers
    723.1 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   1881.3 ms  ✓ PreallocationTools
    928.7 ms  ✓ InverseFunctions → InverseFunctionsTestExt
    686.8 ms  ✓ Accessors → TestExt
  23827.4 ms  ✓ StaticArrays
   2356.8 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
    896.5 ms  ✓ Rmath
   2021.5 ms  ✓ MKL_jll
   2870.7 ms  ✓ SpecialFunctions
   2701.1 ms  ✓ StatsBase
    979.2 ms  ✓ PDMats
    835.1 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   1209.1 ms  ✓ FiniteDiff
   2749.2 ms  ✓ SciMLOperators
   2275.8 ms  ✓ SymbolicIndexingInterface
   1954.7 ms  ✓ OhMyThreads
   5326.7 ms  ✓ Roots
   1492.4 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   1289.3 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   1319.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   1463.4 ms  ✓ Adapt → AdaptStaticArraysExt
   4276.8 ms  ✓ JSON
   1537.8 ms  ✓ Accessors → StaticArraysExt
   1412.4 ms  ✓ BangBang → BangBangStaticArraysExt
   1242.4 ms  ✓ DiffRules
   2082.4 ms  ✓ HypergeometricFunctions
   1500.7 ms  ✓ PDMats → StatsBaseExt
   1609.0 ms  ✓ FillArrays → FillArraysPDMatsExt
   1244.1 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   1365.4 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   1057.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   1181.4 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   1385.4 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   1406.2 ms  ✓ OhMyThreads → MarkdownExt
   4809.3 ms  ✓ RecursiveArrayTools
  49993.1 ms  ✓ Static
  11899.8 ms  ✓ NearestNeighbors
   3979.3 ms  ✓ StatsFuns
  10338.7 ms  ✓ ForwardDiff
   2285.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    973.9 ms  ✓ BitTwiddlingConvenienceFunctions
   2410.4 ms  ✓ CPUSummary
   2857.1 ms  ✓ Neighborhood
  30095.2 ms  ✓ FFTW
   1097.5 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   4094.8 ms  ✓ Clustering
   1630.2 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   1176.5 ms  ✓ FastPower → FastPowerForwardDiffExt
  49988.4 ms  ✓ Polynomials
   1333.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    940.6 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
    962.6 ms  ✓ Roots → RootsForwardDiffExt
   1017.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1055.3 ms  ✓ PolyesterWeave
  18008.5 ms  ✓ SciMLBase
   7835.0 ms  ✓ Distributions
   1753.8 ms  ✓ StateSpaceSets
   1904.3 ms  ✓ Polynomials → PolynomialsFFTWExt
   1399.1 ms  ✓ NLSolversBase
   1149.6 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1657.0 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   1595.7 ms  ✓ Distributions → DistributionsTestExt
   1649.6 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
   1179.8 ms  ✓ LineSearches
   3290.0 ms  ✓ DSP
   2260.6 ms  ✓ DelayEmbeddings
   5526.1 ms  ✓ BlackBoxOptim
   3233.0 ms  ✓ Optim
   2153.8 ms  ✓ Wavelets
   3332.8 ms  ✓ ComplexityMeasures
  29011.0 ms  ✓ StaticArrayInterface
    518.6 ms  ✓ CloseOpenIntervals
    589.2 ms  ✓ LayoutPointers
    617.1 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    779.6 ms  ✓ StrideArraysCore
    673.1 ms  ✓ Polyester
    677.9 ms  ✓ FastBroadcast
    586.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   2050.5 ms  ✓ DiffEqBase
   1028.6 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   1032.3 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   3151.0 ms  ✓ OrdinaryDiffEqCore
    840.5 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
  11449.3 ms  ✓ OrdinaryDiffEqTsit5
   1981.9 ms  ✓ DynamicalSystemsBase
   3741.8 ms  ✓ Attractors
  199 dependencies successfully precompiled in 136 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +nightly --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 666.12
	System time (seconds): 46.12
	Percent of CPU this job got: 252%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 4:41.96
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2535284
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 648
	Minor (reclaiming a frame) page faults: 12794942
	Voluntary context switches: 33463
	Involuntary context switches: 46455
	Swaps: 0
	File system inputs: 0
	File system outputs: 1073016
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
