nice: cannot set niceness: Permission denied
Precompiling packages...
   1487.3 ms  ✓ UUIDs
   3790.2 ms  ✓ Adapt
  18116.3 ms  ✓ MacroTools
   9777.3 ms  ✓ Compat
   9292.9 ms  ✓ RuntimeGeneratedFunctions
   3500.6 ms  ✓ ScopedValues
   2482.7 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
  10126.1 ms  ✓ NaNMath
   3702.9 ms  ✓ LogExpFunctions
   2916.9 ms  ✓ JLLWrappers
   2584.5 ms  ✓ PrecompileTools
  11997.2 ms  ✓ DifferentiationInterface
   2728.0 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   3465.8 ms  ✓ SciMLLogging
  15008.0 ms  ✓ InteractiveUtils
   2606.0 ms  ✓ ADTypes → ADTypesConstructionBaseExt
  11588.5 ms  ✓ Distances
   2779.0 ms  ✓ DiffResults
   2407.3 ms  ✓ EnzymeCore → AdaptExt
   3598.6 ms  ✓ GPUArraysCore
   2834.2 ms  ✓ Compat → CompatLinearAlgebraExt
   2671.5 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   3310.0 ms  ✓ CommonSubexpressions
  13283.2 ms  ✓ ThreadingUtilities
   9803.2 ms  ✓ Missings
   9571.8 ms  ✓ DataStructures
   3799.8 ms  ✓ Rmath_jll
  17609.4 ms  ✓ Distributed
   9383.5 ms  ✓ Jieko
   3609.8 ms  ✓ OpenSpecFun_jll
   4588.8 ms  ✓ FFTW_jll
   2501.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   6597.5 ms  ✓ IntelOpenMP_jll
   3232.5 ms  ✓ TruncatedStacktraces
   2998.6 ms  ✓ SortingAlgorithms
   9783.5 ms  ✓ ArrayInterface
   8331.9 ms  ✓ oneTBB_jll
  22827.8 ms  ✓ TimerOutputs
   7081.2 ms  ✓ Setfield
   5102.2 ms  ✓ Rmath
   4990.5 ms  ✓ ProgressMeter
   2483.7 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   3000.2 ms  ✓ FastBroadcast
   9498.3 ms  ✓ RecipesBase
   4201.8 ms  ✓ MaybeInplace
   2835.4 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
  24492.2 ms  ✓ SparseArrays
  10102.4 ms  ✓ QuadGK
   3193.9 ms  ✓ FiniteDiff
   2997.5 ms  ✓ Adapt → AdaptSparseArraysExt
   3215.9 ms  ✓ SuiteSparse
   3501.6 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3509.0 ms  ✓ Statistics → SparseArraysExt
   6220.0 ms  ✓ MKL_jll
   6500.4 ms  ✓ PreallocationTools
   3195.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   3672.0 ms  ✓ Distances → DistancesSparseArraysExt
   3309.5 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
  13032.2 ms  ✓ FunctionWrappersWrappers
   3304.4 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   2686.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   3496.9 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
  17691.9 ms  ✓ Accessors
  10007.3 ms  ✓ SciMLStructures
  14172.7 ms  ✓ SpecialFunctions
   3817.0 ms  ✓ PDMats
   2092.0 ms  ✓ Accessors → LinearAlgebraExt
   2208.4 ms  ✓ DiffRules
   2889.4 ms  ✓ FillArrays → FillArraysPDMatsExt
   5224.5 ms  ✓ HypergeometricFunctions
   4001.6 ms  ✓ BangBang
  24102.8 ms  ✓ Test
   9292.7 ms  ✓ NLSolversBase
   4221.1 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   4518.9 ms  ✓ Accessors → TestExt
  11999.2 ms  ✓ SymbolicIndexingInterface
  16004.8 ms  ✓ StatsBase
  11295.7 ms  ✓ OhMyThreads
  10579.8 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   5103.3 ms  ✓ PDMats → StatsBaseExt
  14192.3 ms  ✓ StatsFuns
   3610.0 ms  ✓ OhMyThreads → MarkdownExt
  12084.5 ms  ✓ LineSearches
  41087.8 ms  ✓ StaticArrays
   3110.2 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  21198.3 ms  ✓ Roots
  42385.9 ms  ✓ Static
  22709.5 ms  ✓ SciMLOperators
   3014.0 ms  ✓ FillArrays → FillArraysStaticArraysExt
   3289.5 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3315.5 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3368.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   3292.6 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   3986.0 ms  ✓ Adapt → AdaptStaticArraysExt
   3817.2 ms  ✓ Accessors → StaticArraysExt
   3295.8 ms  ✓ BitTwiddlingConvenienceFunctions
   3814.6 ms  ✓ BangBang → BangBangStaticArraysExt
   2920.9 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   3490.8 ms  ✓ FastBroadcast → FastBroadcastStaticExt
   3792.7 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   6283.3 ms  ✓ CPUSummary
  31716.6 ms  ✓ ForwardDiff
  15009.5 ms  ✓ Optim
   4393.6 ms  ✓ PolyesterWeave
   3181.4 ms  ✓ Roots → RootsForwardDiffExt
   3369.1 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   3489.2 ms  ✓ FastPower → FastPowerForwardDiffExt
  51916.8 ms  ✓ Moshi
   4792.8 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
  41059.6 ms  ✓ FFTW
  14107.1 ms  ✓ StaticArrayInterface
  20799.6 ms  ✓ Distributions
  27228.2 ms  ✓ RecursiveArrayTools
   2699.4 ms  ✓ CloseOpenIntervals
   8512.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   3011.9 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   3007.4 ms  ✓ LayoutPointers
   2397.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
  16987.9 ms  ✓ NearestNeighbors
   2424.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   2513.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   2685.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   3994.1 ms  ✓ Distributions → DistributionsTestExt
   1621.9 ms  ✓ StrideArraysCore
   1356.3 ms  ✓ Neighborhood
    917.3 ms  ✓ Polyester
   2341.2 ms  ✓ Clustering
    700.9 ms  ✓ FastBroadcast → FastBroadcastPolyesterExt
   2354.4 ms  ✓ StateSpaceSets
   1073.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastPolyesterExt
   8285.8 ms  ✓ BlackBoxOptim
   2639.4 ms  ✓ DelayEmbeddings
  58149.1 ms  ✓ Polynomials
    776.6 ms  ✓ Polynomials → PolynomialsFFTWExt
    820.0 ms  ✓ Polynomials → PolynomialsRecipesBaseExt
  13382.4 ms  ✓ SciMLBase
   2360.9 ms  ✓ DSP
    962.8 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1229.1 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
   1961.3 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   2685.7 ms  ✓ Wavelets
   3276.3 ms  ✓ SciMLJacobianOperators
   3115.2 ms  ✓ ComplexityMeasures
   6110.7 ms  ✓ NonlinearSolveBase
   1106.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   3186.1 ms  ✓ BracketingNonlinearSolve
   4669.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   1526.1 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   3191.7 ms  ✓ DiffEqBase
   1076.9 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   3324.1 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   3414.6 ms  ✓ OrdinaryDiffEqCore
   1233.4 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   5596.5 ms  ✓ OrdinaryDiffEqTsit5
   2695.7 ms  ✓ DynamicalSystemsBase
   3658.6 ms  ✓ Attractors
  211 dependencies successfully precompiled in 137 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 608.43
	System time (seconds): 49.40
	Percent of CPU this job got: 327%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:21.05
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2194040
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 706
	Minor (reclaiming a frame) page faults: 12602758
	Voluntary context switches: 36881
	Involuntary context switches: 71536
	Swaps: 0
	File system inputs: 0
	File system outputs: 1092784
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
