nice: cannot set niceness: Permission denied
Precompiling packages...
   1617.3 ms  ✓ OpenSSL_jll
   3788.2 ms  ✓ EnzymeCore
   2994.3 ms  ✓ DataAPI
   2517.3 ms  ✓ FastClosures
   3103.2 ms  ✓ ChunkSplitters
   3294.7 ms  ✓ SciMLPublic
   3214.1 ms  ✓ StaticArraysCore
  10692.4 ms  ✓ OrderedCollections
   3107.4 ms  ✓ LoggingExtras
   2481.3 ms  ✓ EnzymeCore → AdaptExt
   4001.4 ms  ✓ Preferences
   2601.7 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2411.0 ms  ✓ FillArrays → FillArraysStatisticsExt
   2373.2 ms  ✓ CompositionsBase
  11100.6 ms  ✓ Distances
   2892.8 ms  ✓ AliasTables
  10000.1 ms  ✓ ConstructionBase
  13981.9 ms  ✓ IrrationalConstants
   3504.5 ms  ✓ ScopedValues
   8695.9 ms  ✓ KrylovKit
   4036.1 ms  ✓ GPUArraysCore
   2801.9 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2789.0 ms  ✓ CommonSolve → CommonSolveEnzymeCoreExt
   9718.1 ms  ✓ Compat
   8998.8 ms  ✓ RuntimeGeneratedFunctions
   5373.3 ms  ✓ LazyArtifacts
  19831.8 ms  ✓ MacroTools
   2615.3 ms  ✓ DiffResults
   2801.3 ms  ✓ PrecompileTools
   2502.5 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   2538.9 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   3600.0 ms  ✓ JLLWrappers
   3196.2 ms  ✓ SciMLLogging
  13781.9 ms  ✓ InteractiveUtils
  11995.2 ms  ✓ DifferentiationInterface
   2391.1 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   9966.9 ms  ✓ ArrayInterface
   3416.8 ms  ✓ LogExpFunctions
   2512.7 ms  ✓ Compat → CompatLinearAlgebraExt
   3088.5 ms  ✓ CommonSubexpressions
  10132.6 ms  ✓ NaNMath
   9300.4 ms  ✓ DataStructures
   4998.7 ms  ✓ Rmath_jll
   3175.9 ms  ✓ TruncatedStacktraces
   3926.5 ms  ✓ OpenSpecFun_jll
  11096.3 ms  ✓ Missings
  18807.2 ms  ✓ TimerOutputs
  18868.2 ms  ✓ Distributed
   6298.4 ms  ✓ Setfield
   5192.1 ms  ✓ FFTW_jll
   6775.8 ms  ✓ IntelOpenMP_jll
   2602.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   2499.4 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2600.9 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   3104.0 ms  ✓ FastBroadcast
   3335.9 ms  ✓ MaybeInplace
   2512.3 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   4465.6 ms  ✓ SimpleTraits
   8329.9 ms  ✓ oneTBB_jll
  10197.7 ms  ✓ RecipesBase
   2883.8 ms  ✓ SortingAlgorithms
   4222.2 ms  ✓ PoissonRandom
   3477.5 ms  ✓ Rmath
   2814.4 ms  ✓ FiniteDiff
   6313.1 ms  ✓ PreallocationTools
   3691.0 ms  ✓ ProgressMeter
  23931.6 ms  ✓ SparseArrays
   2212.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   8620.4 ms  ✓ SciMLStructures
   5687.0 ms  ✓ MKL_jll
  16001.8 ms  ✓ Accessors
   3083.8 ms  ✓ Distances → DistancesSparseArraysExt
   3307.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   3395.4 ms  ✓ SuiteSparse
   3563.6 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3578.7 ms  ✓ Adapt → AdaptSparseArraysExt
   3879.8 ms  ✓ Statistics → SparseArraysExt
   3916.9 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   3312.5 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   9622.6 ms  ✓ QuadGK
   2884.5 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   1918.1 ms  ✓ Accessors → LinearAlgebraExt
  10470.1 ms  ✓ FunctionWrappersWrappers
  10602.3 ms  ✓ SpecialFunctions
   3094.6 ms  ✓ PDMats
   3199.2 ms  ✓ BangBang
   2911.8 ms  ✓ DiffRules
   3188.9 ms  ✓ StochasticDiffEqLevyArea
   2696.0 ms  ✓ FillArrays → FillArraysPDMatsExt
   4493.5 ms  ✓ HypergeometricFunctions
   7799.6 ms  ✓ NLSolversBase
  21566.7 ms  ✓ Test
   2537.4 ms  ✓ InverseFunctions → InverseFunctionsTestExt
  10211.3 ms  ✓ SymbolicIndexingInterface
   2921.9 ms  ✓ Accessors → TestExt
  12908.2 ms  ✓ StatsBase
  12170.7 ms  ✓ SciMLOperators
   9097.3 ms  ✓ OhMyThreads
   6335.5 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   8727.4 ms  ✓ LineSearches
   2695.4 ms  ✓ PDMats → StatsBaseExt
   2299.6 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   2312.7 ms  ✓ OhMyThreads → MarkdownExt
   2422.5 ms  ✓ OhMyThreads → ProgressMeterExt
   2718.2 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  16711.7 ms  ✓ Roots
  11764.7 ms  ✓ StatsFuns
  36371.9 ms  ✓ StaticArrays
   2137.8 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   3183.9 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   3511.6 ms  ✓ ResettableStacks
   3504.1 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3506.6 ms  ✓ Adapt → AdaptStaticArraysExt
   3611.1 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3679.0 ms  ✓ FillArrays → FillArraysStaticArraysExt
   3898.1 ms  ✓ Accessors → StaticArraysExt
   4286.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   3988.9 ms  ✓ BangBang → BangBangStaticArraysExt
   9395.0 ms  ✓ Optim
  20074.7 ms  ✓ ForwardDiff
   2603.8 ms  ✓ FastPower → FastPowerForwardDiffExt
   3218.2 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   3309.5 ms  ✓ Roots → RootsForwardDiffExt
  29898.6 ms  ✓ FFTW
  10919.3 ms  ✓ ArnoldiMethod
   3916.4 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   5628.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
  19218.3 ms  ✓ RecursiveArrayTools
   1027.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   1119.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   1302.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1419.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  14844.3 ms  ✓ Distributions
  11384.7 ms  ✓ NearestNeighbors
   1329.2 ms  ✓ Neighborhood
   1889.3 ms  ✓ Distributions → DistributionsTestExt
   2212.1 ms  ✓ Clustering
   2212.9 ms  ✓ StateSpaceSets
   8012.1 ms  ✓ Graphs
   6026.0 ms  ✓ BlackBoxOptim
   2697.6 ms  ✓ DelayEmbeddings
  11756.7 ms  ✓ SciMLBase
  46831.5 ms  ✓ Polynomials
    799.7 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
    921.2 ms  ✓ Polynomials → PolynomialsFFTWExt
    960.4 ms  ✓ Polynomials → PolynomialsRecipesBaseExt
   1315.8 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
   2007.3 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   2136.3 ms  ✓ DSP
   3156.7 ms  ✓ SciMLJacobianOperators
   2695.0 ms  ✓ Wavelets
   4760.3 ms  ✓ LineSearch
   3289.5 ms  ✓ ComplexityMeasures
    719.1 ms  ✓ LineSearch → LineSearchLineSearchesExt
   6340.1 ms  ✓ NonlinearSolveBase
    894.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1094.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   3190.4 ms  ✓ BracketingNonlinearSolve
   4642.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   1485.2 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   3178.2 ms  ✓ DiffEqBase
   1180.1 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   4276.7 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   5151.5 ms  ✓ OrdinaryDiffEqCore
   4229.1 ms  ✓ DiffEqNoiseProcess
   6949.7 ms  ✓ DiffEqCallbacks
   9094.1 ms  ✓ SimpleNonlinearSolve
   2472.2 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   2701.8 ms  ✓ DiffEqNoiseProcess → DiffEqNoiseProcessOptimExt
   3466.4 ms  ✓ JumpProcesses
   6312.2 ms  ✓ OrdinaryDiffEqTsit5
   1475.2 ms  ✓ JumpProcesses → JumpProcessesOrdinaryDiffEqCoreExt
   2993.0 ms  ✓ StochasticDiffEqCore
   2186.2 ms  ✓ StochasticDiffEqHighOrder
   3015.3 ms  ✓ DynamicalSystemsBase
   4422.7 ms  ✓ Attractors
  213 dependencies successfully precompiled in 127 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 575.65
	System time (seconds): 49.61
	Percent of CPU this job got: 326%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:11.39
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2169020
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 791
	Minor (reclaiming a frame) page faults: 12921370
	Voluntary context switches: 36245
	Involuntary context switches: 53145
	Swaps: 0
	File system inputs: 0
	File system outputs: 1108160
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
