nice: cannot set niceness: Permission denied
Precompiling packages...
    411.6 ms  ✓ CPUTime
  26827.2 ms  ✓ Polynomials
   1695.1 ms  ✓ Clustering
    732.7 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
    565.8 ms  ✓ FastPower → FastPowerForwardDiffExt
   5028.3 ms  ✓ Distributions
    732.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    607.8 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
    590.7 ms  ✓ Roots → RootsForwardDiffExt
    612.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
    952.3 ms  ✓ StateSpaceSets
    955.4 ms  ✓ Polynomials → PolynomialsFFTWExt
   1245.7 ms  ✓ Distributions → DistributionsTestExt
    899.7 ms  ✓ NLSolversBase
  10446.0 ms  ✓ SciMLBase
   1947.5 ms  ✓ DelayEmbeddings
   2709.9 ms  ✓ DSP
   1114.0 ms  ✓ LineSearches
    817.4 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1211.8 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   4551.4 ms  ✓ BlackBoxOptim
   1350.6 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
   1814.4 ms  ✓ Wavelets
  15470.2 ms  ✓ StaticArrayInterface
    527.6 ms  ✓ CloseOpenIntervals
   2458.9 ms  ✓ Optim
    603.9 ms  ✓ LayoutPointers
    637.6 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    696.9 ms  ✓ StrideArraysCore
    573.9 ms  ✓ Polyester
    589.3 ms  ✓ FastBroadcast
    516.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   3110.0 ms  ✓ ComplexityMeasures
   1557.5 ms  ✓ DiffEqBase
    873.8 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1034.0 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   2613.4 ms  ✓ OrdinaryDiffEqCore
    768.3 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   9114.8 ms  ✓ OrdinaryDiffEqTsit5
   1738.5 ms  ✓ DynamicalSystemsBase
   3130.4 ms  ✓ Attractors
  199 dependencies successfully precompiled in 88 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +alpha --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 433.92
	System time (seconds): 36.13
	Percent of CPU this job got: 264%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:57.55
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2605936
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 806
	Minor (reclaiming a frame) page faults: 12482812
	Voluntary context switches: 35554
	Involuntary context switches: 13156
	Swaps: 0
	File system inputs: 0
	File system outputs: 1072392
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
