nice: cannot set niceness: Permission denied
Precompiling packages...
   1579.1 ms  ✓ OpenSSL_jll
  21307.3 ms  ✓ TimerOutputs
  11285.6 ms  ✓ Jieko
   7292.3 ms  ✓ oneTBB_jll
   3999.0 ms  ✓ TruncatedStacktraces
   2503.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
  12199.4 ms  ✓ ArrayInterface
   2582.8 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   7283.0 ms  ✓ Setfield
   4486.8 ms  ✓ Rmath
  12204.8 ms  ✓ QuadGK
   9671.5 ms  ✓ RecipesBase
   2411.6 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2315.9 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   3197.9 ms  ✓ MaybeInplace
   4782.0 ms  ✓ ProgressMeter
   2381.6 ms  ✓ FiniteDiff
   5594.9 ms  ✓ MKL_jll
   4611.6 ms  ✓ PreallocationTools
   1900.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   5531.4 ms  ✓ SciMLStructures
  10334.2 ms  ✓ SpecialFunctions
  13910.0 ms  ✓ Accessors
   1481.1 ms  ✓ Accessors → LinearAlgebraExt
   1628.5 ms  ✓ DiffRules
  24907.8 ms  ✓ SparseArrays
   4492.4 ms  ✓ HypergeometricFunctions
   3711.0 ms  ✓ BangBang
   3622.3 ms  ✓ Adapt → AdaptSparseArraysExt
   4004.6 ms  ✓ SuiteSparse
   4094.5 ms  ✓ Statistics → SparseArraysExt
   4694.7 ms  ✓ FillArrays → FillArraysSparseArraysExt
  18715.9 ms  ✓ Test
   3578.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
  23608.8 ms  ✓ Static
   3496.6 ms  ✓ Distances → DistancesSparseArraysExt
   3897.2 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   3606.7 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   3582.6 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   4565.2 ms  ✓ PDMats
   3392.1 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   3602.2 ms  ✓ Accessors → TestExt
   2525.2 ms  ✓ BitTwiddlingConvenienceFunctions
  13905.2 ms  ✓ SymbolicIndexingInterface
   7514.8 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
  16799.6 ms  ✓ SciMLOperators
   3400.8 ms  ✓ FillArrays → FillArraysPDMatsExt
   5700.3 ms  ✓ CPUSummary
  11308.9 ms  ✓ OhMyThreads
   2995.8 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   3992.3 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   3674.9 ms  ✓ OhMyThreads → MarkdownExt
   4296.7 ms  ✓ PolyesterWeave
  39520.8 ms  ✓ StaticArrays
  16496.2 ms  ✓ StatsFuns
  22884.0 ms  ✓ Roots
   3390.2 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3970.4 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
  18702.5 ms  ✓ StatsBase
   3998.6 ms  ✓ FillArrays → FillArraysStaticArraysExt
   3992.6 ms  ✓ Adapt → AdaptStaticArraysExt
  25988.9 ms  ✓ ForwardDiff
   4020.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   4018.5 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   4180.1 ms  ✓ Accessors → StaticArraysExt
   2714.2 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   7215.1 ms  ✓ BangBang → BangBangStaticArraysExt
   4091.6 ms  ✓ FastPower → FastPowerForwardDiffExt
   4380.7 ms  ✓ Roots → RootsForwardDiffExt
   5630.6 ms  ✓ PDMats → StatsBaseExt
  10705.0 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
  10879.2 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
  47208.9 ms  ✓ FFTW
  53000.1 ms  ✓ Moshi
  60093.0 ms  ✓ Parsers
  18713.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
  32119.6 ms  ✓ RecursiveArrayTools
  34008.3 ms  ✓ StaticArrayInterface
   2812.0 ms  ✓ NLSolversBase
   2072.6 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   2329.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   2605.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   2384.7 ms  ✓ CloseOpenIntervals
   6003.5 ms  ✓ JSON
   2602.1 ms  ✓ LayoutPointers
   2639.6 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
  23336.9 ms  ✓ NearestNeighbors
   1286.5 ms  ✓ StrideArraysCore
   1319.0 ms  ✓ Neighborhood
   1140.2 ms  ✓ Polyester
   2489.9 ms  ✓ Clustering
  20212.4 ms  ✓ Distributions
   4226.3 ms  ✓ LineSearches
   1150.9 ms  ✓ FastBroadcast
   1810.6 ms  ✓ Distributions → DistributionsTestExt
   3149.5 ms  ✓ StateSpaceSets
   1113.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   3358.7 ms  ✓ Optim
   2740.5 ms  ✓ DelayEmbeddings
   5508.0 ms  ✓ BlackBoxOptim
  57080.8 ms  ✓ Polynomials
    751.6 ms  ✓ Polynomials → PolynomialsFFTWExt
  14986.1 ms  ✓ SciMLBase
    886.7 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1222.6 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
   2385.2 ms  ✓ DSP
   1932.5 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   3317.7 ms  ✓ SciMLJacobianOperators
   2565.1 ms  ✓ Wavelets
   3040.2 ms  ✓ ComplexityMeasures
   6139.6 ms  ✓ NonlinearSolveBase
   1107.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1160.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   3028.7 ms  ✓ BracketingNonlinearSolve
    940.7 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   2220.5 ms  ✓ DiffEqBase
   1090.5 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1152.9 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   3424.4 ms  ✓ OrdinaryDiffEqCore
   1193.9 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   4580.0 ms  ✓ OrdinaryDiffEqTsit5
   2603.9 ms  ✓ DynamicalSystemsBase
   3447.5 ms  ✓ Attractors
  210 dependencies successfully precompiled in 140 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 617.16
	System time (seconds): 51.92
	Percent of CPU this job got: 331%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:22.13
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2195704
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 791
	Minor (reclaiming a frame) page faults: 12559732
	Voluntary context switches: 33960
	Involuntary context switches: 71351
	Swaps: 0
	File system inputs: 0
	File system outputs: 1071488
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
