nice: cannot set niceness: Permission denied
Precompiling packages...
   1537.7 ms  ✓ OpenSSL_jll
   1140.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   1161.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   1636.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1758.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  14556.9 ms  ✓ Distributions
  11275.3 ms  ✓ NearestNeighbors
   1338.6 ms  ✓ Neighborhood
   1861.4 ms  ✓ Distributions → DistributionsTestExt
   2277.3 ms  ✓ Clustering
   2238.2 ms  ✓ StateSpaceSets
   7936.2 ms  ✓ Graphs
   5902.1 ms  ✓ BlackBoxOptim
   3166.0 ms  ✓ DelayEmbeddings
  44270.3 ms  ✓ Polynomials
    766.6 ms  ✓ Polynomials → PolynomialsFFTWExt
    777.8 ms  ✓ Polynomials → PolynomialsRecipesBaseExt
  11930.1 ms  ✓ SciMLBase
    713.9 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1156.2 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
   1797.4 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   2365.8 ms  ✓ DSP
   3180.9 ms  ✓ SciMLJacobianOperators
   2667.0 ms  ✓ Wavelets
   3261.5 ms  ✓ ComplexityMeasures
   4781.6 ms  ✓ LineSearch
    685.9 ms  ✓ LineSearch → LineSearchLineSearchesExt
   6404.4 ms  ✓ NonlinearSolveBase
    905.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1100.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   3233.1 ms  ✓ BracketingNonlinearSolve
   4680.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   1486.3 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   3214.4 ms  ✓ DiffEqBase
   1183.0 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   4208.3 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   4940.5 ms  ✓ OrdinaryDiffEqCore
   4399.0 ms  ✓ DiffEqNoiseProcess
   9031.1 ms  ✓ SimpleNonlinearSolve
   7322.1 ms  ✓ DiffEqCallbacks
   2525.3 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   2605.0 ms  ✓ DiffEqNoiseProcess → DiffEqNoiseProcessOptimExt
   3272.6 ms  ✓ JumpProcesses
   6380.9 ms  ✓ OrdinaryDiffEqTsit5
   1452.5 ms  ✓ JumpProcesses → JumpProcessesOrdinaryDiffEqCoreExt
   3024.0 ms  ✓ StochasticDiffEqCore
   2211.2 ms  ✓ StochasticDiffEqHighOrder
   2985.2 ms  ✓ DynamicalSystemsBase
   4437.7 ms  ✓ Attractors
  211 dependencies successfully precompiled in 127 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 570.94
	System time (seconds): 49.03
	Percent of CPU this job got: 324%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:11.17
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2180336
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 815
	Minor (reclaiming a frame) page faults: 12872727
	Voluntary context switches: 35897
	Involuntary context switches: 51943
	Swaps: 0
	File system inputs: 0
	File system outputs: 1106576
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
