nice: cannot set niceness: Permission denied
Precompiling packages...
   1540.6 ms  ✓ OpenSSL_jll
   3263.2 ms  ✓ Statistics → SparseArraysExt
   3487.7 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3419.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   3307.6 ms  ✓ Distances → DistancesSparseArraysExt
  17701.9 ms  ✓ Accessors
   2793.5 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   3117.7 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   3131.8 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
  11699.7 ms  ✓ SpecialFunctions
   3804.7 ms  ✓ PDMats
   2014.4 ms  ✓ Accessors → LinearAlgebraExt
   3023.6 ms  ✓ FillArrays → FillArraysPDMatsExt
   3269.4 ms  ✓ DiffRules
  27099.9 ms  ✓ Static
   4192.4 ms  ✓ BangBang
   6097.6 ms  ✓ HypergeometricFunctions
  24395.6 ms  ✓ Test
   2603.7 ms  ✓ BitTwiddlingConvenienceFunctions
   3394.7 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   6195.2 ms  ✓ CPUSummary
  12623.8 ms  ✓ SymbolicIndexingInterface
  17811.7 ms  ✓ StatsBase
   3686.7 ms  ✓ Accessors → TestExt
   8507.2 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
  14660.8 ms  ✓ SciMLOperators
   4510.5 ms  ✓ PolyesterWeave
  40604.1 ms  ✓ StaticArrays
   2920.2 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   4301.7 ms  ✓ PDMats → StatsBaseExt
   3786.9 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  14395.1 ms  ✓ OhMyThreads
   3301.4 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3313.6 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3493.1 ms  ✓ FillArrays → FillArraysStaticArraysExt
   3501.8 ms  ✓ Adapt → AdaptStaticArraysExt
  21281.9 ms  ✓ Roots
   3294.9 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   4029.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
  16704.0 ms  ✓ StatsFuns
   3396.0 ms  ✓ Accessors → StaticArraysExt
   3194.6 ms  ✓ BangBang → BangBangStaticArraysExt
   3764.5 ms  ✓ OhMyThreads → MarkdownExt
   2688.8 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  27119.8 ms  ✓ ForwardDiff
   4506.5 ms  ✓ FastPower → FastPowerForwardDiffExt
   5509.8 ms  ✓ Roots → RootsForwardDiffExt
   6700.8 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
  63512.9 ms  ✓ Parsers
  10692.6 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
  56076.2 ms  ✓ Moshi
  48114.3 ms  ✓ FFTW
  13702.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
  30724.4 ms  ✓ RecursiveArrayTools
  24117.9 ms  ✓ NearestNeighbors
  39987.8 ms  ✓ StaticArrayInterface
   1850.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1877.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   2287.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   6102.2 ms  ✓ JSON
   1910.2 ms  ✓ CloseOpenIntervals
   2710.4 ms  ✓ NLSolversBase
   2017.1 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   2607.8 ms  ✓ Neighborhood
   2131.1 ms  ✓ LayoutPointers
   3915.7 ms  ✓ Clustering
   1301.5 ms  ✓ StrideArraysCore
  25707.2 ms  ✓ Distributions
   1093.9 ms  ✓ Polyester
   3012.8 ms  ✓ LineSearches
   3173.8 ms  ✓ StateSpaceSets
   1797.7 ms  ✓ Distributions → DistributionsTestExt
   1085.4 ms  ✓ FastBroadcast
    919.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   3027.6 ms  ✓ Optim
   3051.7 ms  ✓ DelayEmbeddings
   5897.7 ms  ✓ BlackBoxOptim
  61912.1 ms  ✓ Polynomials
    827.8 ms  ✓ Polynomials → PolynomialsFFTWExt
  14375.1 ms  ✓ SciMLBase
   2285.7 ms  ✓ DSP
    939.6 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1219.9 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
   1838.5 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   2646.9 ms  ✓ Wavelets
   3211.5 ms  ✓ SciMLJacobianOperators
   3044.8 ms  ✓ ComplexityMeasures
   6084.9 ms  ✓ NonlinearSolveBase
   1110.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1184.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   3019.9 ms  ✓ BracketingNonlinearSolve
   1003.9 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   2243.6 ms  ✓ DiffEqBase
   1102.6 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1128.0 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   3489.8 ms  ✓ OrdinaryDiffEqCore
   1215.0 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   4643.1 ms  ✓ OrdinaryDiffEqTsit5
   2610.1 ms  ✓ DynamicalSystemsBase
   3524.6 ms  ✓ Attractors
  210 dependencies successfully precompiled in 141 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 620.58
	System time (seconds): 50.61
	Percent of CPU this job got: 330%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:23.13
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2185288
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 850
	Minor (reclaiming a frame) page faults: 12590174
	Voluntary context switches: 36023
	Involuntary context switches: 77682
	Swaps: 0
	File system inputs: 2416
	File system outputs: 1075280
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
