nice: cannot set niceness: Permission denied
Precompiling packages...
   1413.7 ms  ✓ nghttp2_jll
   3380.7 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
  63422.2 ms  ✓ Polynomials
    847.0 ms  ✓ StrideArraysCore
   3922.1 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
    613.3 ms  ✓ Polyester
    767.1 ms  ✓ Polynomials → PolynomialsFFTWExt
    603.9 ms  ✓ FastBroadcast
    551.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   2059.2 ms  ✓ DSP
   1771.7 ms  ✓ DiffEqBase
   1055.5 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1121.1 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   2462.0 ms  ✓ Wavelets
   2956.9 ms  ✓ OrdinaryDiffEqCore
    911.1 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   3032.9 ms  ✓ ComplexityMeasures
   4452.4 ms  ✓ OrdinaryDiffEqTsit5
   2433.1 ms  ✓ DynamicalSystemsBase
   3171.1 ms  ✓ Attractors
  199 dependencies successfully precompiled in 123 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +1.12.2 --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 588.23
	System time (seconds): 45.10
	Percent of CPU this job got: 344%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:03.93
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2165212
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 708
	Minor (reclaiming a frame) page faults: 11794838
	Voluntary context switches: 31771
	Involuntary context switches: 67614
	Swaps: 0
	File system inputs: 0
	File system outputs: 1015888
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
