nice: cannot set niceness: Permission denied
Precompiling packages...
   1515.9 ms  ✓ OpenSSL_jll
   2415.4 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   3288.6 ms  ✓ MaybeInplace
   4004.4 ms  ✓ Rmath
   8214.2 ms  ✓ Setfield
   5223.1 ms  ✓ ProgressMeter
  26893.4 ms  ✓ SparseArrays
   3205.2 ms  ✓ FiniteDiff
   3119.9 ms  ✓ SuiteSparse
   3204.8 ms  ✓ Statistics → SparseArraysExt
   3212.4 ms  ✓ Adapt → AdaptSparseArraysExt
  10488.6 ms  ✓ QuadGK
   3921.3 ms  ✓ FillArrays → FillArraysSparseArraysExt
   6605.8 ms  ✓ PreallocationTools
   6500.7 ms  ✓ MKL_jll
   3395.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   9097.2 ms  ✓ SciMLStructures
   3187.1 ms  ✓ Distances → DistancesSparseArraysExt
   3200.0 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   3217.2 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   3095.2 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   2419.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
  13603.0 ms  ✓ SpecialFunctions
  16109.1 ms  ✓ Accessors
   3604.8 ms  ✓ PDMats
   2100.9 ms  ✓ DiffRules
   1801.4 ms  ✓ Accessors → LinearAlgebraExt
   2691.7 ms  ✓ FillArrays → FillArraysPDMatsExt
  25177.2 ms  ✓ Static
   4506.4 ms  ✓ HypergeometricFunctions
   4176.1 ms  ✓ BangBang
  24691.8 ms  ✓ Test
   3524.9 ms  ✓ BitTwiddlingConvenienceFunctions
   6897.9 ms  ✓ CPUSummary
   3395.1 ms  ✓ InverseFunctions → InverseFunctionsTestExt
  16780.4 ms  ✓ StatsBase
   3511.9 ms  ✓ Accessors → TestExt
   3498.1 ms  ✓ PolyesterWeave
   8091.4 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
  13994.0 ms  ✓ SymbolicIndexingInterface
  13998.6 ms  ✓ SciMLOperators
  10827.4 ms  ✓ OhMyThreads
   3217.1 ms  ✓ PDMats → StatsBaseExt
  14290.7 ms  ✓ StatsFuns
   3000.0 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   3887.4 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   3277.0 ms  ✓ OhMyThreads → MarkdownExt
  42918.1 ms  ✓ StaticArrays
   2296.8 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  20380.8 ms  ✓ Roots
   3491.2 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3501.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   3523.3 ms  ✓ FillArrays → FillArraysStaticArraysExt
   3604.1 ms  ✓ Adapt → AdaptStaticArraysExt
   3625.2 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3923.9 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
  23006.6 ms  ✓ ForwardDiff
   4015.6 ms  ✓ Accessors → StaticArraysExt
   3506.1 ms  ✓ BangBang → BangBangStaticArraysExt
   2817.4 ms  ✓ FastPower → FastPowerForwardDiffExt
   3297.3 ms  ✓ Roots → RootsForwardDiffExt
   3986.2 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
  10417.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
  12612.5 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
  50998.2 ms  ✓ Moshi
   3886.7 ms  ✓ NLSolversBase
  61892.4 ms  ✓ Parsers
  21408.8 ms  ✓ Distributions
  24086.4 ms  ✓ RecursiveArrayTools
  42319.7 ms  ✓ FFTW
   1229.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   1685.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   2006.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   2822.9 ms  ✓ Distributions → DistributionsTestExt
  19402.1 ms  ✓ NearestNeighbors
   3706.6 ms  ✓ JSON
   5033.3 ms  ✓ LineSearches
   1321.7 ms  ✓ Neighborhood
   2399.6 ms  ✓ Clustering
   2776.0 ms  ✓ StateSpaceSets
   3518.0 ms  ✓ Optim
   7835.2 ms  ✓ BlackBoxOptim
   6273.4 ms  ✓ DelayEmbeddings
  52627.0 ms  ✓ StaticArrayInterface
   1777.1 ms  ✓ CloseOpenIntervals
   2020.2 ms  ✓ LayoutPointers
   2101.3 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
  63653.1 ms  ✓ Polynomials
    840.7 ms  ✓ StrideArraysCore
    799.2 ms  ✓ Polynomials → PolynomialsFFTWExt
    622.2 ms  ✓ Polyester
    618.5 ms  ✓ FastBroadcast
    617.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
  20785.1 ms  ✓ SciMLBase
   2326.5 ms  ✓ DSP
    900.4 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1209.4 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
   1833.7 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   2507.6 ms  ✓ Wavelets
   3100.6 ms  ✓ SciMLJacobianOperators
   3042.4 ms  ✓ ComplexityMeasures
   5721.7 ms  ✓ NonlinearSolveBase
   1066.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1164.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   2999.1 ms  ✓ BracketingNonlinearSolve
    931.3 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   2201.5 ms  ✓ DiffEqBase
   1099.9 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1101.2 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   3333.9 ms  ✓ OrdinaryDiffEqCore
   1206.6 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   4434.2 ms  ✓ OrdinaryDiffEqTsit5
   2499.9 ms  ✓ DynamicalSystemsBase
   3338.1 ms  ✓ Attractors
  210 dependencies successfully precompiled in 140 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 625.24
	System time (seconds): 51.26
	Percent of CPU this job got: 335%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:21.55
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2157340
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 765
	Minor (reclaiming a frame) page faults: 12617410
	Voluntary context switches: 33437
	Involuntary context switches: 70220
	Swaps: 0
	File system inputs: 0
	File system outputs: 1083608
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
