nice: cannot set niceness: Permission denied
Precompiling packages...
   1929.6 ms  ✓ LazyArtifacts
   1822.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   2000.6 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   2129.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   2838.5 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   2417.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
  11566.3 ms  ✓ Distributions
   5600.3 ms  ✓ NearestNeighbors
   2000.1 ms  ✓ Distributions → DistributionsTestExt
   5224.2 ms  ✓ Graphs
    898.9 ms  ✓ Neighborhood
   1337.0 ms  ✓ Clustering
    837.3 ms  ✓ StateSpaceSets
   4064.3 ms  ✓ BlackBoxOptim
   1820.1 ms  ✓ DelayEmbeddings
  10390.5 ms  ✓ SciMLBase
  34250.2 ms  ✓ Polynomials
   1056.6 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1236.6 ms  ✓ SciMLBase → SciMLBaseStaticArraysExt
   1308.1 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   1350.2 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
    848.8 ms  ✓ Polynomials → PolynomialsRecipesBaseExt
    875.2 ms  ✓ Polynomials → PolynomialsFFTWExt
   1860.0 ms  ✓ SciMLJacobianOperators
   1875.5 ms  ✓ DSP
   1520.2 ms  ✓ Wavelets
   3179.0 ms  ✓ LineSearch
    831.6 ms  ✓ LineSearch → LineSearchLineSearchesExt
   2470.9 ms  ✓ ComplexityMeasures
   4624.8 ms  ✓ NonlinearSolveBase
    862.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1071.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1817.7 ms  ✓ BracketingNonlinearSolve
   3496.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   1101.3 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   2390.1 ms  ✓ DiffEqBase
    840.4 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   2603.6 ms  ✓ DiffEqNoiseProcess
   4226.5 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   3627.1 ms  ✓ OrdinaryDiffEqCore
   4628.3 ms  ✓ DiffEqCallbacks
   2387.9 ms  ✓ DiffEqNoiseProcess → DiffEqNoiseProcessOptimExt
   1774.5 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   8391.6 ms  ✓ SimpleNonlinearSolve
   2813.6 ms  ✓ JumpProcesses
   1122.5 ms  ✓ JumpProcesses → JumpProcessesOrdinaryDiffEqCoreExt
   5022.5 ms  ✓ OrdinaryDiffEqTsit5
   2241.0 ms  ✓ StochasticDiffEqCore
   1972.2 ms  ✓ StochasticDiffEqHighOrder
   2192.8 ms  ✓ DynamicalSystemsBase
   3212.8 ms  ✓ Attractors
  215 dependencies successfully precompiled in 90 seconds
  1 dependency had output during precompilation:
┌ OhMyThreads → ProgressMeterExt
│  [pid 569055] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   fs_event           0x26e1a1c0->0x7688ed8f5870
│   timer              0x26dbb110->0x7688ed8f58a0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 301.15
	System time (seconds): 39.84
	Percent of CPU this job got: 376%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 1:30.66
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 932560
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 513
	Minor (reclaiming a frame) page faults: 9851474
	Voluntary context switches: 256145
	Involuntary context switches: 106296
	Swaps: 0
	File system inputs: 448
	File system outputs: 825728
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
