nice: cannot set niceness: Permission denied
Precompiling packages...
    411.2 ms  ✓ CPUTime
   1301.1 ms  ✓ HypergeometricFunctions
    788.6 ms  ✓ DiffRules
    732.3 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    713.7 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    695.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    797.5 ms  ✓ PDMats → StatsBaseExt
   1083.0 ms  ✓ OhMyThreads
    706.1 ms  ✓ BangBang → BangBangStaticArraysExt
  26550.5 ms  ✓ Static
    464.2 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    653.4 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   1693.9 ms  ✓ RecursiveArrayTools
   1734.2 ms  ✓ StatsFuns
    717.7 ms  ✓ OhMyThreads → MarkdownExt
    652.3 ms  ✓ BitTwiddlingConvenienceFunctions
   1547.6 ms  ✓ CPUSummary
   6113.4 ms  ✓ NearestNeighbors
   5369.5 ms  ✓ ForwardDiff
   1011.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    676.4 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  13776.9 ms  ✓ FFTW
    787.5 ms  ✓ PolyesterWeave
   1101.4 ms  ✓ Neighborhood
  26813.4 ms  ✓ Polynomials
   1714.7 ms  ✓ Clustering
    730.5 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
    575.0 ms  ✓ FastPower → FastPowerForwardDiffExt
    723.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   5038.2 ms  ✓ Distributions
    575.3 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
    599.7 ms  ✓ Roots → RootsForwardDiffExt
    639.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
    923.5 ms  ✓ StateSpaceSets
    966.4 ms  ✓ Polynomials → PolynomialsFFTWExt
    916.7 ms  ✓ NLSolversBase
   1237.5 ms  ✓ Distributions → DistributionsTestExt
   1159.3 ms  ✓ LineSearches
  10384.1 ms  ✓ SciMLBase
   2718.6 ms  ✓ DSP
   1165.4 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   1847.1 ms  ✓ DelayEmbeddings
   4465.3 ms  ✓ BlackBoxOptim
    853.0 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   2695.1 ms  ✓ Optim
   1295.1 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
  15573.2 ms  ✓ StaticArrayInterface
   1761.3 ms  ✓ Wavelets
    455.1 ms  ✓ CloseOpenIntervals
    554.7 ms  ✓ LayoutPointers
    558.6 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    699.9 ms  ✓ StrideArraysCore
    566.5 ms  ✓ Polyester
    586.4 ms  ✓ FastBroadcast
    510.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   3101.1 ms  ✓ ComplexityMeasures
   1549.3 ms  ✓ DiffEqBase
    874.0 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1016.0 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   2622.3 ms  ✓ OrdinaryDiffEqCore
    762.9 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   9307.9 ms  ✓ OrdinaryDiffEqTsit5
   1729.7 ms  ✓ DynamicalSystemsBase
   3222.5 ms  ✓ Attractors
  199 dependencies successfully precompiled in 89 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +alpha --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 434.40
	System time (seconds): 36.27
	Percent of CPU this job got: 264%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:58.20
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2624436
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 737
	Minor (reclaiming a frame) page faults: 12483394
	Voluntary context switches: 35332
	Involuntary context switches: 13432
	Swaps: 0
	File system inputs: 0
	File system outputs: 1071784
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
