nice: cannot set niceness: Permission denied
Precompiling packages...
   1918.3 ms  ✓ LazyArtifacts
   4566.2 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   2513.2 ms  ✓ FastPower → FastPowerForwardDiffExt
  15418.3 ms  ✓ RecursiveArrayTools
   3702.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   3210.6 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   4481.7 ms  ✓ Roots → RootsForwardDiffExt
   4490.9 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   5117.0 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   4579.0 ms  ✓ Accessors → StaticArraysExt
   3116.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
  31510.0 ms  ✓ Moshi
   3310.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   6490.0 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   3908.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   3698.8 ms  ✓ NLSolversBase
   2548.4 ms  ✓ BangBang → BangBangStaticArraysExt
  37766.2 ms  ✓ Parsers
   1323.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   1240.5 ms  ✓ LineSearches
   1255.6 ms  ✓ JSON
  16017.4 ms  ✓ Distributions
   8494.4 ms  ✓ NearestNeighbors
   1386.1 ms  ✓ Distributions → DistributionsTestExt
   3260.6 ms  ✓ Optim
   1164.9 ms  ✓ Neighborhood
   1615.9 ms  ✓ Clustering
    843.3 ms  ✓ StateSpaceSets
   3400.6 ms  ✓ BlackBoxOptim
   1484.2 ms  ✓ DelayEmbeddings
  40149.8 ms  ✓ Polynomials
    677.3 ms  ✓ Polynomials → PolynomialsFFTWExt
  11339.7 ms  ✓ SciMLBase
    847.4 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1055.4 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
   1062.2 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   2053.4 ms  ✓ DSP
   1864.9 ms  ✓ SciMLJacobianOperators
   1509.7 ms  ✓ Wavelets
   2336.7 ms  ✓ ComplexityMeasures
   4031.0 ms  ✓ NonlinearSolveBase
    851.8 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1034.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   2652.2 ms  ✓ BracketingNonlinearSolve
    934.7 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   1922.6 ms  ✓ DiffEqBase
    874.2 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1027.9 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   2782.4 ms  ✓ OrdinaryDiffEqCore
   1023.9 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   3910.3 ms  ✓ OrdinaryDiffEqTsit5
   1862.7 ms  ✓ DynamicalSystemsBase
   2864.7 ms  ✓ Attractors
  206 dependencies successfully precompiled in 93 seconds
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 297.82
	System time (seconds): 39.74
	Percent of CPU this job got: 358%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 1:34.29
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 936100
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 569
	Minor (reclaiming a frame) page faults: 9100937
	Voluntary context switches: 245105
	Involuntary context switches: 125061
	Swaps: 0
	File system inputs: 0
	File system outputs: 752872
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
