nice: cannot set niceness: Permission denied
Precompiling packages...
    411.2 ms  ✓ CPUTime
   1846.7 ms  ✓ DataStructures
    449.5 ms  ✓ RuntimeGeneratedFunctions
    673.5 ms  ✓ LogExpFunctions
    610.5 ms  ✓ Adapt
    568.9 ms  ✓ Compat → CompatLinearAlgebraExt
   4120.5 ms  ✓ TimerOutputs
   2842.3 ms  ✓ Distributed
    504.8 ms  ✓ FunctionWrappersWrappers
    501.7 ms  ✓ PrecompileTools
   1612.9 ms  ✓ Setfield
    635.3 ms  ✓ JLLWrappers
    565.8 ms  ✓ TruncatedStacktraces
    629.7 ms  ✓ SciMLLogging
    543.6 ms  ✓ SortingAlgorithms
   4539.1 ms  ✓ SparseArrays
    429.3 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
    952.8 ms  ✓ QuadGK
    664.3 ms  ✓ ArrayInterface
   2533.1 ms  ✓ Accessors
    662.7 ms  ✓ GPUArraysCore
    503.3 ms  ✓ EnzymeCore → AdaptExt
    821.4 ms  ✓ ProgressMeter
   1937.6 ms  ✓ RecipesBase
  10736.6 ms  ✓ Test
    847.5 ms  ✓ Rmath_jll
    847.6 ms  ✓ OpenSpecFun_jll
  10556.9 ms  ✓ Moshi
   1222.0 ms  ✓ IntelOpenMP_jll
   1284.7 ms  ✓ oneTBB_jll
    829.0 ms  ✓ FFTW_jll
    863.6 ms  ✓ Statistics → SparseArraysExt
    949.1 ms  ✓ FillArrays → FillArraysSparseArraysExt
    825.1 ms  ✓ SuiteSparse
    872.1 ms  ✓ Distances → DistancesSparseArraysExt
    916.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    823.6 ms  ✓ Adapt → AdaptSparseArraysExt
    656.5 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   1053.6 ms  ✓ MaybeInplace
    849.0 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    944.1 ms  ✓ SciMLStructures
    712.0 ms  ✓ Accessors → LinearAlgebraExt
   1851.7 ms  ✓ PreallocationTools
    680.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
  15334.5 ms  ✓ Parsers
    616.8 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
  16777.9 ms  ✓ StaticArrays
    739.8 ms  ✓ InverseFunctions → InverseFunctionsTestExt
    622.9 ms  ✓ Accessors → TestExt
    745.8 ms  ✓ Rmath
   1661.9 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   1181.7 ms  ✓ MKL_jll
    810.8 ms  ✓ PDMats
   2274.7 ms  ✓ SpecialFunctions
   2342.4 ms  ✓ StatsBase
    597.0 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
    726.0 ms  ✓ FiniteDiff
    723.8 ms  ✓ BangBang
   1082.3 ms  ✓ SymbolicIndexingInterface
   1685.1 ms  ✓ SciMLOperators
    624.6 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   1921.8 ms  ✓ JSON
    802.0 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    799.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    851.0 ms  ✓ FillArrays → FillArraysStaticArraysExt
   3378.8 ms  ✓ Roots
    757.8 ms  ✓ Adapt → AdaptStaticArraysExt
    840.9 ms  ✓ Accessors → StaticArraysExt
    768.0 ms  ✓ FillArrays → FillArraysPDMatsExt
   1218.9 ms  ✓ HypergeometricFunctions
    802.1 ms  ✓ DiffRules
    812.3 ms  ✓ PDMats → StatsBaseExt
    745.5 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    698.7 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    629.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    774.3 ms  ✓ BangBang → BangBangStaticArraysExt
   1101.2 ms  ✓ OhMyThreads
    574.5 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    835.4 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  31970.7 ms  ✓ Static
   5693.4 ms  ✓ RecursiveArrayTools
   2801.6 ms  ✓ StatsFuns
   6784.0 ms  ✓ NearestNeighbors
    677.3 ms  ✓ BitTwiddlingConvenienceFunctions
    832.5 ms  ✓ OhMyThreads → MarkdownExt
   1520.1 ms  ✓ CPUSummary
  15029.2 ms  ✓ FFTW
   5121.3 ms  ✓ ForwardDiff
    608.6 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
    702.6 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
    929.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   1159.2 ms  ✓ Neighborhood
    824.1 ms  ✓ PolyesterWeave
   1996.9 ms  ✓ Clustering
    623.4 ms  ✓ FastPower → FastPowerForwardDiffExt
    913.9 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
    693.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
  27714.8 ms  ✓ Polynomials
    584.5 ms  ✓ Roots → RootsForwardDiffExt
   1245.0 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
    619.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   5035.8 ms  ✓ Distributions
    857.9 ms  ✓ NLSolversBase
    966.2 ms  ✓ StateSpaceSets
    950.2 ms  ✓ Polynomials → PolynomialsFFTWExt
   1268.4 ms  ✓ Distributions → DistributionsTestExt
    901.4 ms  ✓ LineSearches
   1886.7 ms  ✓ DelayEmbeddings
   2625.2 ms  ✓ DSP
   4667.5 ms  ✓ BlackBoxOptim
   1889.3 ms  ✓ Wavelets
   2464.0 ms  ✓ Optim
   3176.6 ms  ✓ ComplexityMeasures
  10240.5 ms  ✓ SciMLBase
    825.3 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1173.1 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   1329.1 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
  18373.2 ms  ✓ StaticArrayInterface
    457.9 ms  ✓ CloseOpenIntervals
    544.1 ms  ✓ LayoutPointers
    560.0 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    711.9 ms  ✓ StrideArraysCore
   2295.4 ms  ✓ SciMLJacobianOperators
    588.7 ms  ✓ Polyester
    595.1 ms  ✓ FastBroadcast
    542.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   4635.6 ms  ✓ NonlinearSolveBase
   1036.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1084.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   3099.3 ms  ✓ BracketingNonlinearSolve
    894.0 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   2095.9 ms  ✓ DiffEqBase
   1074.8 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   1085.1 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   3032.9 ms  ✓ OrdinaryDiffEqCore
    988.0 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   1169.6 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   9636.7 ms  ✓ OrdinaryDiffEqTsit5
   1718.9 ms  ✓ DynamicalSystemsBase
   3122.1 ms  ✓ Attractors
  211 dependencies successfully precompiled in 105 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +nightly --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 505.69
	System time (seconds): 39.35
	Percent of CPU this job got: 254%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:34.13
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2580636
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 804
	Minor (reclaiming a frame) page faults: 13709778
	Voluntary context switches: 38735
	Involuntary context switches: 14907
	Swaps: 0
	File system inputs: 0
	File system outputs: 1135176
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
