nice: cannot set niceness: Permission denied
Precompiling packages...
   1596.8 ms  ✓ nghttp2_jll
   2506.7 ms  ✓ ADTypes → ADTypesConstructionBaseExt
  14513.9 ms  ✓ InteractiveUtils
   2297.4 ms  ✓ EnzymeCore → AdaptExt
   2996.6 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   3799.6 ms  ✓ LogExpFunctions
  11400.3 ms  ✓ ThreadingUtilities
   2702.7 ms  ✓ Compat → CompatLinearAlgebraExt
   9596.3 ms  ✓ ArrayInterface
   3202.5 ms  ✓ CommonSubexpressions
   9172.2 ms  ✓ Missings
   3907.3 ms  ✓ Rmath_jll
   3692.8 ms  ✓ OpenSpecFun_jll
   2465.6 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
  17101.2 ms  ✓ Distributed
   4383.0 ms  ✓ FFTW_jll
  10104.9 ms  ✓ DataStructures
   9145.8 ms  ✓ Jieko
   2899.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   2786.8 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2715.0 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   3697.1 ms  ✓ TruncatedStacktraces
   7507.7 ms  ✓ IntelOpenMP_jll
   7689.8 ms  ✓ oneTBB_jll
   6798.5 ms  ✓ Setfield
   4245.8 ms  ✓ Rmath
   3237.3 ms  ✓ SortingAlgorithms
   5085.3 ms  ✓ PreallocationTools
   9816.0 ms  ✓ RecipesBase
   4384.2 ms  ✓ ProgressMeter
   2601.6 ms  ✓ FiniteDiff
   9080.0 ms  ✓ SciMLStructures
   1483.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   4711.1 ms  ✓ MKL_jll
   7615.2 ms  ✓ QuadGK
   8913.8 ms  ✓ SpecialFunctions
  13597.1 ms  ✓ Accessors
  22618.5 ms  ✓ SparseArrays
   2606.7 ms  ✓ Accessors → LinearAlgebraExt
   3287.9 ms  ✓ DiffRules
   3174.7 ms  ✓ Statistics → SparseArraysExt
   3115.9 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
  17709.3 ms  ✓ Static
   3574.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   3582.4 ms  ✓ Adapt → AdaptSparseArraysExt
   3619.5 ms  ✓ Distances → DistancesSparseArraysExt
   3896.0 ms  ✓ SuiteSparse
   3894.2 ms  ✓ FillArrays → FillArraysSparseArraysExt
   4688.1 ms  ✓ HypergeometricFunctions
   3307.8 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   4298.6 ms  ✓ BangBang
   4406.6 ms  ✓ PDMats
   4779.9 ms  ✓ BitTwiddlingConvenienceFunctions
  22718.3 ms  ✓ Test
   6192.4 ms  ✓ CPUSummary
   3569.0 ms  ✓ FillArrays → FillArraysPDMatsExt
   3495.1 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   3634.8 ms  ✓ Accessors → TestExt
  12764.0 ms  ✓ SymbolicIndexingInterface
   7697.0 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
  14597.3 ms  ✓ SciMLOperators
   3398.9 ms  ✓ PolyesterWeave
  10887.1 ms  ✓ OhMyThreads
  16001.6 ms  ✓ StatsBase
   2898.9 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
  14302.3 ms  ✓ StatsFuns
   3411.1 ms  ✓ OhMyThreads → MarkdownExt
   4898.7 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   2780.7 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   4949.9 ms  ✓ PDMats → StatsBaseExt
  40758.5 ms  ✓ StaticArrays
  22412.0 ms  ✓ Roots
  23896.8 ms  ✓ ForwardDiff
   3637.6 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   4216.7 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   6097.8 ms  ✓ BangBang → BangBangStaticArraysExt
   6517.2 ms  ✓ Adapt → AdaptStaticArraysExt
   6694.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
  15638.0 ms  ✓ RecursiveArrayTools
   7796.4 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   5591.7 ms  ✓ FastPower → FastPowerForwardDiffExt
   8700.1 ms  ✓ Accessors → StaticArraysExt
   7097.2 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
  37302.6 ms  ✓ FFTW
   5295.5 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   3606.8 ms  ✓ Roots → RootsForwardDiffExt
   3189.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
  45011.3 ms  ✓ Moshi
   4102.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   8399.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   3193.3 ms  ✓ NLSolversBase
  53041.3 ms  ✓ Parsers
  17954.0 ms  ✓ Distributions
   2499.5 ms  ✓ JSON
  12586.8 ms  ✓ NearestNeighbors
   4218.0 ms  ✓ LineSearches
   3074.6 ms  ✓ Distributions → DistributionsTestExt
   1567.6 ms  ✓ Neighborhood
   2715.7 ms  ✓ Clustering
   4049.6 ms  ✓ Optim
   2909.9 ms  ✓ StateSpaceSets
   7793.6 ms  ✓ BlackBoxOptim
   4921.3 ms  ✓ DelayEmbeddings
  52905.5 ms  ✓ StaticArrayInterface
   1031.5 ms  ✓ CloseOpenIntervals
  21959.3 ms  ✓ SciMLBase
   1088.7 ms  ✓ LayoutPointers
   1383.1 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   3204.2 ms  ✓ StrideArraysCore
   3324.7 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   4945.0 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
   1966.0 ms  ✓ Polyester
   5652.1 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
  61595.9 ms  ✓ Polynomials
    696.0 ms  ✓ FastBroadcast
    631.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
    833.5 ms  ✓ Polynomials → PolynomialsFFTWExt
   1992.6 ms  ✓ DiffEqBase
   2183.2 ms  ✓ DSP
   1068.1 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1139.6 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   2493.4 ms  ✓ Wavelets
   2981.7 ms  ✓ OrdinaryDiffEqCore
    921.9 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   3122.9 ms  ✓ ComplexityMeasures
   4391.4 ms  ✓ OrdinaryDiffEqTsit5
   2467.5 ms  ✓ DynamicalSystemsBase
   3260.3 ms  ✓ Attractors
  199 dependencies successfully precompiled in 123 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +1.12.3 --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 589.05
	System time (seconds): 50.59
	Percent of CPU this job got: 345%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:05.36
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2150276
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 593
	Minor (reclaiming a frame) page faults: 11869288
	Voluntary context switches: 31748
	Involuntary context switches: 70917
	Swaps: 0
	File system inputs: 0
	File system outputs: 1033952
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
