nice: cannot set niceness: Permission denied
Precompiling packages...
    411.3 ms  ✓ CPUTime
    664.7 ms  ✓ FFTW_jll
   1159.3 ms  ✓ oneTBB_jll
    632.0 ms  ✓ Statistics → SparseArraysExt
    829.0 ms  ✓ FillArrays → FillArraysSparseArraysExt
    771.5 ms  ✓ SuiteSparse
    821.2 ms  ✓ Distances → DistancesSparseArraysExt
    865.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    830.0 ms  ✓ Adapt → AdaptSparseArraysExt
    614.6 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
    822.1 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   1060.0 ms  ✓ MaybeInplace
    923.7 ms  ✓ SciMLStructures
    605.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   1740.4 ms  ✓ PreallocationTools
    652.3 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
    787.8 ms  ✓ Accessors → LinearAlgebraExt
    804.3 ms  ✓ InverseFunctions → InverseFunctionsTestExt
  16362.8 ms  ✓ StaticArrays
  15894.7 ms  ✓ Parsers
    648.9 ms  ✓ Accessors → TestExt
    731.8 ms  ✓ Rmath
   1364.9 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   1336.6 ms  ✓ MKL_jll
    988.5 ms  ✓ PDMats
   2875.9 ms  ✓ SpecialFunctions
   2854.4 ms  ✓ StatsBase
    837.0 ms  ✓ FiniteDiff
    697.3 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
    770.9 ms  ✓ PDMats → StatsBaseExt
    921.4 ms  ✓ BangBang
   1321.5 ms  ✓ SymbolicIndexingInterface
    723.0 ms  ✓ StaticArrays → StaticArraysStatisticsExt
    714.1 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    800.4 ms  ✓ FillArrays → FillArraysStaticArraysExt
    706.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    703.2 ms  ✓ Adapt → AdaptStaticArraysExt
    717.6 ms  ✓ Accessors → StaticArraysExt
   3402.9 ms  ✓ Roots
    788.9 ms  ✓ FillArrays → FillArraysPDMatsExt
   2090.0 ms  ✓ JSON
    748.4 ms  ✓ DiffRules
   1287.3 ms  ✓ HypergeometricFunctions
    698.1 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    692.3 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   2057.0 ms  ✓ SciMLOperators
    692.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
  27235.3 ms  ✓ Static
    622.6 ms  ✓ BangBang → BangBangStaticArraysExt
    969.0 ms  ✓ OhMyThreads
   4235.4 ms  ✓ ForwardDiff
   5151.6 ms  ✓ RecursiveArrayTools
    791.4 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   6283.1 ms  ✓ NearestNeighbors
   1012.8 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   2695.7 ms  ✓ StatsFuns
    782.2 ms  ✓ BitTwiddlingConvenienceFunctions
    818.2 ms  ✓ OhMyThreads → MarkdownExt
   1498.7 ms  ✓ CPUSummary
   1008.9 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
    761.4 ms  ✓ FastPower → FastPowerForwardDiffExt
  14808.0 ms  ✓ FFTW
    876.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    691.9 ms  ✓ Roots → RootsForwardDiffExt
   1552.1 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
    904.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    689.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
    698.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1135.4 ms  ✓ Neighborhood
    579.8 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  26848.9 ms  ✓ Polynomials
    684.5 ms  ✓ PolyesterWeave
   1874.6 ms  ✓ Clustering
    828.3 ms  ✓ NLSolversBase
    909.8 ms  ✓ StateSpaceSets
    903.0 ms  ✓ Polynomials → PolynomialsFFTWExt
    886.4 ms  ✓ LineSearches
   4473.9 ms  ✓ Distributions
   2491.3 ms  ✓ DSP
   2526.8 ms  ✓ Optim
   1220.9 ms  ✓ Distributions → DistributionsTestExt
   2052.4 ms  ✓ Wavelets
   1760.7 ms  ✓ DelayEmbeddings
   4242.0 ms  ✓ BlackBoxOptim
  15104.6 ms  ✓ StaticArrayInterface
   3343.5 ms  ✓ ComplexityMeasures
  10109.6 ms  ✓ SciMLBase
    622.7 ms  ✓ CloseOpenIntervals
    724.7 ms  ✓ LayoutPointers
    767.0 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    753.6 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
    754.4 ms  ✓ StrideArraysCore
   1061.8 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   1197.1 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
    603.7 ms  ✓ Polyester
    600.2 ms  ✓ FastBroadcast
    541.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   2148.6 ms  ✓ SciMLJacobianOperators
   4524.8 ms  ✓ NonlinearSolveBase
   1039.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1059.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   3111.7 ms  ✓ BracketingNonlinearSolve
    888.5 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   2096.1 ms  ✓ DiffEqBase
   1041.3 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   1067.4 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   3128.5 ms  ✓ OrdinaryDiffEqCore
   1174.7 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   9866.8 ms  ✓ OrdinaryDiffEqTsit5
   1717.7 ms  ✓ DynamicalSystemsBase
   3121.4 ms  ✓ Attractors
  210 dependencies successfully precompiled in 101 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +alpha --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 470.40
	System time (seconds): 37.70
	Percent of CPU this job got: 260%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:14.84
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2784692
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 864
	Minor (reclaiming a frame) page faults: 13465843
	Voluntary context switches: 38524
	Involuntary context switches: 14303
	Swaps: 0
	File system inputs: 0
	File system outputs: 1120816
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
