nice: cannot set niceness: Permission denied
Precompiling packages...
    412.3 ms  ✓ CPUTime
    636.2 ms  ✓ GPUArraysCore
    436.5 ms  ✓ EnzymeCore → AdaptExt
    793.4 ms  ✓ ProgressMeter
   1906.8 ms  ✓ RecipesBase
   9678.1 ms  ✓ Test
    729.6 ms  ✓ Rmath_jll
    818.4 ms  ✓ OpenSpecFun_jll
   1402.0 ms  ✓ IntelOpenMP_jll
  10753.2 ms  ✓ Moshi
    680.4 ms  ✓ FFTW_jll
   1244.8 ms  ✓ oneTBB_jll
    607.4 ms  ✓ Statistics → SparseArraysExt
    724.3 ms  ✓ FillArrays → FillArraysSparseArraysExt
    740.5 ms  ✓ SuiteSparse
    811.3 ms  ✓ Distances → DistancesSparseArraysExt
    817.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
    801.5 ms  ✓ Adapt → AdaptSparseArraysExt
    583.7 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
    991.5 ms  ✓ MaybeInplace
    798.5 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
    902.3 ms  ✓ SciMLStructures
  16276.8 ms  ✓ StaticArrays
  15751.3 ms  ✓ Parsers
   1715.4 ms  ✓ PreallocationTools
    545.3 ms  ✓ Accessors → LinearAlgebraExt
    456.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
    464.6 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
    583.7 ms  ✓ InverseFunctions → InverseFunctionsTestExt
    627.0 ms  ✓ Accessors → TestExt
    853.5 ms  ✓ Rmath
   1527.5 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   1406.9 ms  ✓ MKL_jll
   2896.0 ms  ✓ SpecialFunctions
    988.9 ms  ✓ PDMats
    698.2 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   2948.5 ms  ✓ StatsBase
    843.0 ms  ✓ FiniteDiff
    723.2 ms  ✓ StaticArrays → StaticArraysStatisticsExt
    737.8 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    794.8 ms  ✓ FillArrays → FillArraysStaticArraysExt
    718.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    714.5 ms  ✓ Adapt → AdaptStaticArraysExt
    766.5 ms  ✓ Accessors → StaticArraysExt
    888.2 ms  ✓ BangBang
   1993.7 ms  ✓ JSON
   2044.1 ms  ✓ SciMLOperators
   1358.3 ms  ✓ SymbolicIndexingInterface
   1314.4 ms  ✓ HypergeometricFunctions
    781.5 ms  ✓ DiffRules
    761.6 ms  ✓ FillArrays → FillArraysPDMatsExt
   3747.4 ms  ✓ Roots
    856.0 ms  ✓ PDMats → StatsBaseExt
    627.2 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
  27078.1 ms  ✓ Static
    601.2 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    519.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    908.5 ms  ✓ OhMyThreads
    670.4 ms  ✓ BangBang → BangBangStaticArraysExt
    572.1 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    785.9 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   1939.0 ms  ✓ StatsFuns
   6495.3 ms  ✓ NearestNeighbors
    799.6 ms  ✓ BitTwiddlingConvenienceFunctions
   6247.7 ms  ✓ RecursiveArrayTools
   1533.5 ms  ✓ CPUSummary
   5801.7 ms  ✓ ForwardDiff
    865.6 ms  ✓ OhMyThreads → MarkdownExt
  27634.7 ms  ✓ Polynomials
    599.1 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  15007.2 ms  ✓ FFTW
   1104.3 ms  ✓ Neighborhood
    518.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
    697.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   1717.6 ms  ✓ Clustering
    646.0 ms  ✓ PolyesterWeave
    706.4 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
    508.4 ms  ✓ FastPower → FastPowerForwardDiffExt
    662.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    542.7 ms  ✓ Roots → RootsForwardDiffExt
    591.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1234.3 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
    934.2 ms  ✓ Polynomials → PolynomialsRecipesBaseExt
    924.5 ms  ✓ Polynomials → PolynomialsFFTWExt
   4717.9 ms  ✓ Distributions
    961.9 ms  ✓ StateSpaceSets
    828.9 ms  ✓ NLSolversBase
   1201.4 ms  ✓ Distributions → DistributionsTestExt
    889.5 ms  ✓ LineSearches
   2525.8 ms  ✓ DSP
   1783.3 ms  ✓ DelayEmbeddings
   2615.6 ms  ✓ Optim
   4545.5 ms  ✓ BlackBoxOptim
   1899.5 ms  ✓ Wavelets
  14252.3 ms  ✓ StaticArrayInterface
    524.1 ms  ✓ CloseOpenIntervals
    617.3 ms  ✓ LayoutPointers
    641.3 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   3216.7 ms  ✓ ComplexityMeasures
    720.2 ms  ✓ StrideArraysCore
    586.8 ms  ✓ Polyester
  10259.2 ms  ✓ SciMLBase
    635.1 ms  ✓ FastBroadcast
    716.2 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1048.7 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
    579.6 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   1185.9 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
   2097.8 ms  ✓ SciMLJacobianOperators
   4570.3 ms  ✓ NonlinearSolveBase
   1032.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1082.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   3073.6 ms  ✓ BracketingNonlinearSolve
    958.7 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   2107.3 ms  ✓ DiffEqBase
   1038.7 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   1075.8 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   3186.9 ms  ✓ OrdinaryDiffEqCore
   1181.4 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
  10667.6 ms  ✓ OrdinaryDiffEqTsit5
   1881.6 ms  ✓ DynamicalSystemsBase
   3119.3 ms  ✓ Attractors
  211 dependencies successfully precompiled in 103 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +alpha --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 471.82
	System time (seconds): 37.96
	Percent of CPU this job got: 259%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:16.78
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2787992
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 817
	Minor (reclaiming a frame) page faults: 13494594
	Voluntary context switches: 39388
	Involuntary context switches: 13782
	Swaps: 0
	File system inputs: 0
	File system outputs: 1121328
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
