nice: cannot set niceness: Permission denied
Precompiling packages...
   1933.0 ms  ✓ LazyArtifacts
   2927.3 ms  ✓ FillArrays → FillArraysStaticArraysExt
   3002.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   3198.7 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3508.7 ms  ✓ Adapt → AdaptStaticArraysExt
   2706.1 ms  ✓ FastPower → FastPowerForwardDiffExt
   4176.5 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3084.6 ms  ✓ Roots → RootsForwardDiffExt
   3702.8 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   3802.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   4091.6 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   4003.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   3396.3 ms  ✓ Accessors → StaticArraysExt
   5484.7 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   4732.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
  31915.3 ms  ✓ Moshi
   4292.9 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   4597.9 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   2989.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   2531.5 ms  ✓ BangBang → BangBangStaticArraysExt
   4374.8 ms  ✓ NLSolversBase
  38701.3 ms  ✓ Parsers
   1520.2 ms  ✓ LineSearches
  15399.1 ms  ✓ Distributions
   1286.7 ms  ✓ JSON
   1542.6 ms  ✓ Distributions → DistributionsTestExt
   8764.0 ms  ✓ NearestNeighbors
   1034.6 ms  ✓ Neighborhood
   3202.3 ms  ✓ Optim
   1460.5 ms  ✓ Clustering
    859.7 ms  ✓ StateSpaceSets
   3956.7 ms  ✓ BlackBoxOptim
   1428.2 ms  ✓ DelayEmbeddings
  40013.9 ms  ✓ Polynomials
  12191.5 ms  ✓ SciMLBase
    883.7 ms  ✓ Polynomials → PolynomialsFFTWExt
    847.8 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1081.9 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   1089.7 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
   1889.8 ms  ✓ DSP
   1823.0 ms  ✓ SciMLJacobianOperators
   1460.5 ms  ✓ Wavelets
   2312.6 ms  ✓ ComplexityMeasures
   4042.3 ms  ✓ NonlinearSolveBase
    865.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1060.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   2670.8 ms  ✓ BracketingNonlinearSolve
   1022.2 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   1919.4 ms  ✓ DiffEqBase
    904.6 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1023.8 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   2823.9 ms  ✓ OrdinaryDiffEqCore
   1034.8 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   3916.0 ms  ✓ OrdinaryDiffEqTsit5
   1884.3 ms  ✓ DynamicalSystemsBase
   3021.4 ms  ✓ Attractors
  206 dependencies successfully precompiled in 94 seconds
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 299.90
	System time (seconds): 39.68
	Percent of CPU this job got: 359%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 1:34.43
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 946740
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 545
	Minor (reclaiming a frame) page faults: 9121404
	Voluntary context switches: 254852
	Involuntary context switches: 154531
	Swaps: 0
	File system inputs: 0
	File system outputs: 755376
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
