nice: cannot set niceness: Permission denied
Precompiling packages...
   1933.3 ms  ✓ LazyArtifacts
   2285.1 ms  ✓ Distances → DistancesSparseArraysExt
   4096.9 ms  ✓ HypergeometricFunctions
   5004.5 ms  ✓ SymbolicIndexingInterface
   2192.7 ms  ✓ Polyester
   8183.0 ms  ✓ StatsBase
   6485.0 ms  ✓ SciMLOperators
   3418.4 ms  ✓ OhMyThreads
   2600.8 ms  ✓ FastBroadcast
   2413.5 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   2395.3 ms  ✓ OhMyThreads → MarkdownExt
   2820.6 ms  ✓ PDMats → StatsBaseExt
   3014.2 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  11816.8 ms  ✓ Roots
   6817.4 ms  ✓ StatsFuns
   2599.4 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  28188.9 ms  ✓ StaticArrays
  23791.8 ms  ✓ FFTW
  11995.7 ms  ✓ ForwardDiff
   2782.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   2980.8 ms  ✓ FillArrays → FillArraysStaticArraysExt
   2993.3 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3002.0 ms  ✓ Adapt → AdaptStaticArraysExt
   3587.7 ms  ✓ StaticArrays → StaticArraysStatisticsExt
  14019.7 ms  ✓ RecursiveArrayTools
   3300.7 ms  ✓ Roots → RootsForwardDiffExt
   3499.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   3578.4 ms  ✓ FastPower → FastPowerForwardDiffExt
   4582.6 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   5693.4 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   3926.3 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   4012.6 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   4809.8 ms  ✓ Accessors → StaticArraysExt
   4021.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   4075.3 ms  ✓ NLSolversBase
   4403.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   5198.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
  33314.2 ms  ✓ Moshi
   3012.2 ms  ✓ BangBang → BangBangStaticArraysExt
   2244.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
  38438.3 ms  ✓ Parsers
   2463.5 ms  ✓ LineSearches
   1377.5 ms  ✓ JSON
  16307.6 ms  ✓ Distributions
  10016.4 ms  ✓ NearestNeighbors
   3331.8 ms  ✓ Optim
   1236.4 ms  ✓ Distributions → DistributionsTestExt
   1170.5 ms  ✓ Neighborhood
   1610.4 ms  ✓ Clustering
    815.5 ms  ✓ StateSpaceSets
   3242.1 ms  ✓ BlackBoxOptim
   1424.3 ms  ✓ DelayEmbeddings
  40888.5 ms  ✓ Polynomials
    668.6 ms  ✓ Polynomials → PolynomialsFFTWExt
  11460.1 ms  ✓ SciMLBase
    848.9 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1070.3 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
   1070.7 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   2021.0 ms  ✓ DSP
   1837.8 ms  ✓ SciMLJacobianOperators
   1469.0 ms  ✓ Wavelets
   2297.0 ms  ✓ ComplexityMeasures
   3960.3 ms  ✓ NonlinearSolveBase
    912.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1026.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   2611.2 ms  ✓ BracketingNonlinearSolve
    943.2 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   1901.1 ms  ✓ DiffEqBase
    875.3 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1039.5 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   2799.2 ms  ✓ OrdinaryDiffEqCore
   1016.9 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   3921.6 ms  ✓ OrdinaryDiffEqTsit5
   1880.3 ms  ✓ DynamicalSystemsBase
   2951.5 ms  ✓ Attractors
  206 dependencies successfully precompiled in 94 seconds
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 299.02
	System time (seconds): 39.30
	Percent of CPU this job got: 357%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 1:34.51
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 935196
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 469
	Minor (reclaiming a frame) page faults: 9132564
	Voluntary context switches: 256350
	Involuntary context switches: 148866
	Swaps: 0
	File system inputs: 0
	File system outputs: 753264
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
