nice: cannot set niceness: Permission denied
Precompiling packages...
   1656.1 ms  ✓ OpenSSL_jll
   6694.7 ms  ✓ ProgressMeter
   4006.7 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
  19791.2 ms  ✓ FindFirstFunctions
   3601.5 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   7111.8 ms  ✓ PreallocationTools
  20691.1 ms  ✓ StringManipulation
  19699.0 ms  ✓ Accessors
   2914.8 ms  ✓ SuiteSparse
  12163.1 ms  ✓ SciMLStructures
   4593.3 ms  ✓ Rmath
   3411.5 ms  ✓ Statistics → SparseArraysExt
   3767.7 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3793.2 ms  ✓ Distances → DistancesSparseArraysExt
   3886.3 ms  ✓ Adapt → AdaptSparseArraysExt
   3196.1 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
  12788.7 ms  ✓ QuadGK
   2498.8 ms  ✓ PreallocationTools → PreallocationToolsEnzymeCoreExt
   3222.4 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   6813.9 ms  ✓ MKL_jll
   2649.9 ms  ✓ Accessors → LinearAlgebraExt
   2997.1 ms  ✓ FiniteDiff
  12097.1 ms  ✓ DifferentiationInterface
  13879.6 ms  ✓ FunctionWrappersWrappers
   4209.7 ms  ✓ PDMats
   2503.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   3242.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   3788.6 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   3606.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   4301.8 ms  ✓ BangBang
   3795.0 ms  ✓ FillArrays → FillArraysPDMatsExt
  13869.9 ms  ✓ SpecialFunctions
  27096.0 ms  ✓ Test
   4900.2 ms  ✓ BangBang → BangBangTablesExt
   3822.6 ms  ✓ StochasticDiffEqLevyArea
   4209.1 ms  ✓ DiffRules
   3509.5 ms  ✓ InverseFunctions → InverseFunctionsTestExt
  10218.1 ms  ✓ RespecializeParams
  13410.1 ms  ✓ SymbolicIndexingInterface
  11115.7 ms  ✓ NLSolversBase
  17118.4 ms  ✓ StatsBase
   4600.8 ms  ✓ Accessors → TestExt
  11127.5 ms  ✓ OhMyThreads
  44408.1 ms  ✓ StaticArrays
   8509.1 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   3600.0 ms  ✓ PDMats → StatsBaseExt
   3292.7 ms  ✓ OhMyThreads → ProgressMeterExt
   3284.6 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3619.6 ms  ✓ OhMyThreads → MarkdownExt
   3292.9 ms  ✓ VectorInterface → VectorInterfaceStaticArraysExt
   3289.3 ms  ✓ Adapt → AdaptStaticArraysExt
   4407.0 ms  ✓ FillArrays → FillArraysStaticArraysExt
   3403.3 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
  15813.3 ms  ✓ StatsFuns
   4084.7 ms  ✓ ResettableStacks
  23451.2 ms  ✓ Roots
   3298.0 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   3188.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   2326.5 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  11101.9 ms  ✓ LineSearches
   4086.8 ms  ✓ Accessors → StaticArraysExt
  25916.3 ms  ✓ SciMLOperators
   3520.1 ms  ✓ BangBang → BangBangStaticArraysExt
  10511.2 ms  ✓ BijectiveHilbert
  11823.2 ms  ✓ ArnoldiMethod
   1986.8 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  21288.4 ms  ✓ ForwardDiff
   3397.4 ms  ✓ FastPower → FastPowerForwardDiffExt
  35995.2 ms  ✓ FFTW
   3920.0 ms  ✓ Roots → RootsForwardDiffExt
  23492.1 ms  ✓ RecursiveArrayTools
   4616.4 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   5201.8 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   2310.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   2409.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   2592.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   2709.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   2786.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsTablesExt
  18012.0 ms  ✓ NearestNeighbors
   8582.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
  15720.5 ms  ✓ Optim
   1572.8 ms  ✓ Neighborhood
  16954.3 ms  ✓ Distributions
   2873.9 ms  ✓ Clustering
   2257.1 ms  ✓ Distributions → DistributionsTestExt
  17174.0 ms  ✓ Graphs
   3050.7 ms  ✓ StateSpaceSets
   2988.9 ms  ✓ DelayEmbeddings
  15641.6 ms  ✓ SciMLBase
  58882.1 ms  ✓ Polynomials
  12739.3 ms  ✓ BlackBoxOptim
   1362.8 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1510.9 ms  ✓ Polynomials → PolynomialsRecipesBaseExt
   1533.2 ms  ✓ Polynomials → PolynomialsFFTWExt
   1760.4 ms  ✓ SciMLBase → SciMLBaseStaticArraysExt
   2108.8 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
   2783.5 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   3474.1 ms  ✓ DSP
   4178.3 ms  ✓ SciMLJacobianOperators
   8867.4 ms  ✓ Wavelets
  10091.1 ms  ✓ LineSearch
  90774.0 ms  ✓ REPL
    932.8 ms  ✓ LineSearch → LineSearchLineSearchesExt
   4012.0 ms  ✓ ComplexityMeasures
   4388.2 ms  ✓ Pkg → REPLExt
  17397.9 ms  ✓ PrettyTables
    662.8 ms  ✓ SymbolicIndexingInterface → SymbolicIndexingInterfacePrettyTablesExt
   4181.5 ms  ✓ TimerOutputs
   5864.4 ms  ✓ NonlinearSolveBase
    972.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1152.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1672.3 ms  ✓ BracketingNonlinearSolve
   1041.7 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   4522.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   4479.4 ms  ✓ DiffEqBase
   1328.3 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   4332.9 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   7450.9 ms  ✓ SimpleNonlinearSolve
   6063.9 ms  ✓ OrdinaryDiffEqCore
   6099.6 ms  ✓ DiffEqCallbacks
   5487.6 ms  ✓ DiffEqNoiseProcess
   1193.1 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   1484.4 ms  ✓ DiffEqNoiseProcess → DiffEqNoiseProcessOptimExt
   4281.3 ms  ✓ JumpProcesses
   1492.7 ms  ✓ JumpProcesses → JumpProcessesForwardDiffExt
   1505.1 ms  ✓ JumpProcesses → JumpProcessesOrdinaryDiffEqCoreExt
   4348.6 ms  ✓ StochasticDiffEqCore
  10589.6 ms  ✓ OrdinaryDiffEqTsit5
   2326.9 ms  ✓ StochasticDiffEqHighOrder
   3130.3 ms  ✓ DynamicalSystemsBase
   4644.9 ms  ✓ Attractors
  231 dependencies successfully precompiled in 182 seconds. 26 already precompiled.
  24 dependencies precompiled but different versions are currently loaded (ArgTools, Base64, Dates, Downloads, JuliaSyntaxHighlighting, LibCURL, LibCURL_jll, LibGit2, LibGit2_jll, LibSSH2_jll, Logging, Markdown, MozillaCACerts_jll, NetworkOptions, OpenSSL_jll, Pkg, Printf, StyledStrings, TOML, Tar, UUIDs, Zlib_jll, nghttp2_jll and p7zip_jll). Restart julia to access the new versions. Otherwise, 149 dependents of these packages may trigger further precompilation to work with the unexpected versions.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 769.80
	System time (seconds): 57.12
	Percent of CPU this job got: 335%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 4:06.68
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2232100
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 846
	Minor (reclaiming a frame) page faults: 14882290
	Voluntary context switches: 39958
	Involuntary context switches: 71677
	Swaps: 0
	File system inputs: 0
	File system outputs: 1432024
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
