nice: cannot set niceness: Permission denied
Precompiling packages...
   2007.5 ms  ✓ LazyArtifacts
   2304.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   2536.2 ms  ✓ StaticArrays → StaticArraysStatisticsExt
  14680.3 ms  ✓ ForwardDiff
   4398.9 ms  ✓ Accessors → StaticArraysExt
   4503.1 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
  15920.6 ms  ✓ RecursiveArrayTools
   6028.2 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   3121.3 ms  ✓ FastPower → FastPowerForwardDiffExt
   3600.9 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
  30783.4 ms  ✓ Moshi
   3826.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   3907.2 ms  ✓ Roots → RootsForwardDiffExt
   3411.1 ms  ✓ BangBang → BangBangStaticArraysExt
   2133.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   2269.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   2303.6 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  36591.6 ms  ✓ Parsers
   4773.0 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   1321.0 ms  ✓ NLSolversBase
    823.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   1388.1 ms  ✓ JSON
    933.5 ms  ✓ LineSearches
  12513.9 ms  ✓ Distributions
  10696.3 ms  ✓ NearestNeighbors
   1757.6 ms  ✓ Distributions → DistributionsTestExt
   1084.7 ms  ✓ Neighborhood
   1604.9 ms  ✓ Clustering
   3194.4 ms  ✓ Optim
    951.6 ms  ✓ StateSpaceSets
   4012.5 ms  ✓ BlackBoxOptim
   1449.0 ms  ✓ DelayEmbeddings
  38859.1 ms  ✓ Polynomials
    705.8 ms  ✓ Polynomials → PolynomialsFFTWExt
  11427.2 ms  ✓ SciMLBase
    972.0 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1176.3 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
   1188.3 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   2224.8 ms  ✓ DSP
   1785.0 ms  ✓ DiffEqBase
    868.3 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1525.8 ms  ✓ Wavelets
   1051.3 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   2470.2 ms  ✓ OrdinaryDiffEqCore
   2338.6 ms  ✓ ComplexityMeasures
    941.5 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   3934.8 ms  ✓ OrdinaryDiffEqTsit5
   1864.3 ms  ✓ DynamicalSystemsBase
   2958.7 ms  ✓ Attractors
  196 dependencies successfully precompiled in 80 seconds
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 273.70
	System time (seconds): 36.56
	Percent of CPU this job got: 385%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 1:20.39
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 912116
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 454
	Minor (reclaiming a frame) page faults: 8506220
	Voluntary context switches: 240871
	Involuntary context switches: 138102
	Swaps: 0
	File system inputs: 0
	File system outputs: 720856
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
