nice: cannot set niceness: Permission denied
Precompiling packages...
    423.3 ms  ✓ CPUTime
   2317.5 ms  ✓ SpecialFunctions
   2238.1 ms  ✓ StatsBase
    742.6 ms  ✓ BangBang
    714.6 ms  ✓ FiniteDiff
   1764.2 ms  ✓ SciMLOperators
   1205.1 ms  ✓ SymbolicIndexingInterface
   2959.9 ms  ✓ Roots
    802.8 ms  ✓ StaticArrays → StaticArraysStatisticsExt
    744.1 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    782.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   2267.2 ms  ✓ JSON
    788.3 ms  ✓ Adapt → AdaptStaticArraysExt
    795.1 ms  ✓ Accessors → StaticArraysExt
    791.4 ms  ✓ FillArrays → FillArraysPDMatsExt
    801.6 ms  ✓ DiffRules
   1243.7 ms  ✓ HypergeometricFunctions
    724.5 ms  ✓ PDMats → StatsBaseExt
   1055.9 ms  ✓ OhMyThreads
    745.1 ms  ✓ BangBang → BangBangStaticArraysExt
    692.0 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    707.5 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    631.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    595.7 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    796.4 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   1955.5 ms  ✓ RecursiveArrayTools
  29093.9 ms  ✓ Static
   2171.9 ms  ✓ StatsFuns
    838.7 ms  ✓ OhMyThreads → MarkdownExt
   1057.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   6169.6 ms  ✓ NearestNeighbors
   4971.7 ms  ✓ ForwardDiff
    678.5 ms  ✓ BitTwiddlingConvenienceFunctions
   1433.1 ms  ✓ CPUSummary
    694.1 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  14043.8 ms  ✓ FFTW
   1083.6 ms  ✓ Neighborhood
   1908.6 ms  ✓ Clustering
    887.6 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
    703.9 ms  ✓ FastPower → FastPowerForwardDiffExt
   5378.0 ms  ✓ Distributions
  27143.8 ms  ✓ Polynomials
    716.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    616.7 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
    628.4 ms  ✓ Roots → RootsForwardDiffExt
    633.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
    700.4 ms  ✓ PolyesterWeave
   1000.8 ms  ✓ StateSpaceSets
   9850.4 ms  ✓ SciMLBase
   1304.5 ms  ✓ Distributions → DistributionsTestExt
    996.7 ms  ✓ Polynomials → PolynomialsFFTWExt
    903.2 ms  ✓ NLSolversBase
    793.0 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1200.9 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   1295.8 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
   1835.7 ms  ✓ DelayEmbeddings
   1069.8 ms  ✓ LineSearches
   4547.4 ms  ✓ BlackBoxOptim
   2471.3 ms  ✓ DSP
   2317.3 ms  ✓ Optim
   1725.3 ms  ✓ Wavelets
   3050.7 ms  ✓ ComplexityMeasures
  18530.8 ms  ✓ StaticArrayInterface
    446.8 ms  ✓ CloseOpenIntervals
    534.7 ms  ✓ LayoutPointers
    555.4 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    688.7 ms  ✓ StrideArraysCore
    567.5 ms  ✓ Polyester
    581.1 ms  ✓ FastBroadcast
    511.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   1535.3 ms  ✓ DiffEqBase
    871.8 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1012.0 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   2607.1 ms  ✓ OrdinaryDiffEqCore
    760.0 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   9822.9 ms  ✓ OrdinaryDiffEqTsit5
   1706.5 ms  ✓ DynamicalSystemsBase
   3118.1 ms  ✓ Attractors
  199 dependencies successfully precompiled in 95 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +nightly --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 469.22
	System time (seconds): 36.14
	Percent of CPU this job got: 252%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:20.18
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2537244
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 739
	Minor (reclaiming a frame) page faults: 12852126
	Voluntary context switches: 35341
	Involuntary context switches: 14132
	Swaps: 0
	File system inputs: 0
	File system outputs: 1076680
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
