nice: cannot set niceness: Permission denied
Precompiling packages...
   1584.5 ms  ✓ OpenSSL_jll
   2690.1 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   3428.4 ms  ✓ MaybeInplace
   3397.9 ms  ✓ FastBroadcast
  24701.5 ms  ✓ SparseArrays
   2807.1 ms  ✓ SortingAlgorithms
  12615.2 ms  ✓ FunctionWrappersWrappers
   3888.8 ms  ✓ Rmath
   3700.1 ms  ✓ FiniteDiff
   4724.9 ms  ✓ ProgressMeter
   3173.5 ms  ✓ SuiteSparse
   3476.3 ms  ✓ FillArrays → FillArraysSparseArraysExt
   7391.6 ms  ✓ PreallocationTools
   3314.8 ms  ✓ Statistics → SparseArraysExt
   7098.7 ms  ✓ MKL_jll
   3104.5 ms  ✓ Adapt → AdaptSparseArraysExt
  17421.3 ms  ✓ Accessors
  10114.3 ms  ✓ SciMLStructures
  18976.1 ms  ✓ FindFirstFunctions
   4412.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   4141.9 ms  ✓ Distances → DistancesSparseArraysExt
   3910.4 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
  21279.2 ms  ✓ StringManipulation
  11403.0 ms  ✓ QuadGK
   2915.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   4690.8 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   2934.0 ms  ✓ PreallocationTools → PreallocationToolsEnzymeCoreExt
   4490.9 ms  ✓ PDMats
   2790.2 ms  ✓ Accessors → LinearAlgebraExt
   2894.6 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
  26403.9 ms  ✓ Test
  15881.9 ms  ✓ SpecialFunctions
   3396.0 ms  ✓ FillArrays → FillArraysPDMatsExt
   3903.2 ms  ✓ BangBang
  10000.5 ms  ✓ RespecializeParams
   3693.9 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   3967.7 ms  ✓ Accessors → TestExt
   3583.0 ms  ✓ StochasticDiffEqLevyArea
   3100.8 ms  ✓ DiffRules
   2901.4 ms  ✓ BangBang → BangBangTablesExt
  10001.8 ms  ✓ NLSolversBase
   7203.2 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
  10690.1 ms  ✓ SymbolicIndexingInterface
  15460.4 ms  ✓ StatsBase
  12394.1 ms  ✓ SciMLOperators
   8783.8 ms  ✓ OhMyThreads
   2838.9 ms  ✓ PDMats → StatsBaseExt
  11708.0 ms  ✓ StatsFuns
   3312.3 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  40523.7 ms  ✓ StaticArrays
   8094.8 ms  ✓ LineSearches
   3520.1 ms  ✓ OhMyThreads → ProgressMeterExt
  17098.9 ms  ✓ Roots
   4201.0 ms  ✓ OhMyThreads → MarkdownExt
   2884.3 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   3201.1 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3412.8 ms  ✓ VectorInterface → VectorInterfaceStaticArraysExt
   3501.6 ms  ✓ ResettableStacks
   3503.7 ms  ✓ FillArrays → FillArraysStaticArraysExt
   3609.8 ms  ✓ Adapt → AdaptStaticArraysExt
   3386.7 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3283.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   3013.7 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   3710.4 ms  ✓ Accessors → StaticArraysExt
   3518.4 ms  ✓ BangBang → BangBangStaticArraysExt
  19910.0 ms  ✓ ForwardDiff
  33090.0 ms  ✓ FFTW
  12097.1 ms  ✓ ArnoldiMethod
   1987.4 ms  ✓ FastPower → FastPowerForwardDiffExt
   2295.4 ms  ✓ Roots → RootsForwardDiffExt
   2721.7 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   3536.3 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
  20901.2 ms  ✓ RecursiveArrayTools
   6486.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   1802.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsTablesExt
   2192.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   2204.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   2260.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
  14814.8 ms  ✓ Optim
   2663.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  15444.8 ms  ✓ NearestNeighbors
  16333.0 ms  ✓ Distributions
   1457.3 ms  ✓ Neighborhood
   2780.5 ms  ✓ Clustering
   2292.6 ms  ✓ Distributions → DistributionsTestExt
   3022.1 ms  ✓ StateSpaceSets
  11497.5 ms  ✓ Graphs
   6607.6 ms  ✓ BlackBoxOptim
   3189.2 ms  ✓ DelayEmbeddings
  53234.9 ms  ✓ Polynomials
  13643.2 ms  ✓ SciMLBase
   1496.4 ms  ✓ Polynomials → PolynomialsFFTWExt
   1506.4 ms  ✓ Polynomials → PolynomialsRecipesBaseExt
   1229.7 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1532.7 ms  ✓ SciMLBase → SciMLBaseStaticArraysExt
   1812.2 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
   2750.0 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   4073.2 ms  ✓ DSP
   7901.4 ms  ✓ SciMLJacobianOperators
   9011.5 ms  ✓ Wavelets
  88253.9 ms  ✓ REPL
   8195.4 ms  ✓ LineSearch
   3605.5 ms  ✓ ComplexityMeasures
    866.1 ms  ✓ LineSearch → LineSearchLineSearchesExt
   4673.9 ms  ✓ Pkg → REPLExt
  17950.0 ms  ✓ PrettyTables
    652.2 ms  ✓ SymbolicIndexingInterface → SymbolicIndexingInterfacePrettyTablesExt
   3992.7 ms  ✓ TimerOutputs
   6522.3 ms  ✓ NonlinearSolveBase
    918.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1117.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   2395.4 ms  ✓ BracketingNonlinearSolve
   1014.3 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   4528.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   3041.9 ms  ✓ DiffEqBase
   1193.6 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   4233.6 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   5233.8 ms  ✓ OrdinaryDiffEqCore
   4252.6 ms  ✓ DiffEqNoiseProcess
   6050.9 ms  ✓ DiffEqCallbacks
   1992.6 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   8860.7 ms  ✓ SimpleNonlinearSolve
   2553.5 ms  ✓ DiffEqNoiseProcess → DiffEqNoiseProcessOptimExt
   4324.2 ms  ✓ JumpProcesses
   1232.1 ms  ✓ JumpProcesses → JumpProcessesOrdinaryDiffEqCoreExt
   9130.9 ms  ✓ OrdinaryDiffEqTsit5
   3920.1 ms  ✓ StochasticDiffEqCore
   2202.8 ms  ✓ StochasticDiffEqHighOrder
   3011.0 ms  ✓ DynamicalSystemsBase
   4474.5 ms  ✓ Attractors
  228 dependencies successfully precompiled in 172 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 729.46
	System time (seconds): 54.62
	Percent of CPU this job got: 332%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:56.02
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2195276
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 825
	Minor (reclaiming a frame) page faults: 14427987
	Voluntary context switches: 38265
	Involuntary context switches: 66862
	Swaps: 0
	File system inputs: 0
	File system outputs: 1348480
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
