nice: cannot set niceness: Permission denied
Precompiling packages...
   1938.5 ms  ✓ LazyArtifacts
   2191.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   6397.3 ms  ✓ RecipesBase
   2203.1 ms  ✓ SortingAlgorithms
   2509.5 ms  ✓ MKL_jll
   4989.8 ms  ✓ Setfield
   3208.9 ms  ✓ Rmath
   3617.6 ms  ✓ PreallocationTools
   1698.3 ms  ✓ BitTwiddlingConvenienceFunctions
   3487.5 ms  ✓ QuadGK
   2611.9 ms  ✓ CPUSummary
   1801.7 ms  ✓ FiniteDiff
  13922.2 ms  ✓ SparseArrays
   3204.5 ms  ✓ StaticArrayInterface
   2214.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   2293.9 ms  ✓ PolyesterWeave
   2076.7 ms  ✓ CloseOpenIntervals
   2251.6 ms  ✓ SuiteSparse
   2383.9 ms  ✓ Adapt → AdaptSparseArraysExt
   7511.0 ms  ✓ Accessors
   2451.2 ms  ✓ LayoutPointers
   2600.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   2680.0 ms  ✓ FillArrays → FillArraysSparseArraysExt
   2999.4 ms  ✓ Statistics
   1699.2 ms  ✓ Accessors → LinearAlgebraExt
   1793.1 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   8217.2 ms  ✓ SpecialFunctions
   2942.8 ms  ✓ PDMats
   2677.0 ms  ✓ FillArrays → FillArraysStatisticsExt
   3292.9 ms  ✓ StrideArraysCore
   3484.6 ms  ✓ Distances
   2480.0 ms  ✓ Accessors → TestExt
   2655.8 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   3689.7 ms  ✓ BangBang
   2509.4 ms  ✓ DiffRules
   2798.4 ms  ✓ FillArrays → FillArraysPDMatsExt
   2404.5 ms  ✓ Distances → DistancesSparseArraysExt
   2601.7 ms  ✓ Polyester
   3909.5 ms  ✓ HypergeometricFunctions
   5015.8 ms  ✓ SymbolicIndexingInterface
   7577.2 ms  ✓ StatsBase
   2911.0 ms  ✓ OhMyThreads
   1815.4 ms  ✓ FastBroadcast
   6897.7 ms  ✓ SciMLOperators
   2292.0 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   3000.8 ms  ✓ PDMats → StatsBaseExt
   3192.2 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   3686.1 ms  ✓ OhMyThreads → MarkdownExt
   6994.2 ms  ✓ RecursiveArrayTools
   7546.5 ms  ✓ StatsFuns
  12597.1 ms  ✓ Roots
  27295.5 ms  ✓ StaticArrays
   2249.6 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   3387.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   1604.2 ms  ✓ Adapt → AdaptStaticArraysExt
  22411.0 ms  ✓ FFTW
   1809.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   1913.0 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   2016.8 ms  ✓ StaticArrays → StaticArraysStatisticsExt
  13593.2 ms  ✓ ForwardDiff
   3011.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   3183.0 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   3382.3 ms  ✓ Accessors → StaticArraysExt
   2567.9 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   5289.6 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   4305.9 ms  ✓ FastPower → FastPowerForwardDiffExt
   4402.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   4803.1 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   4705.7 ms  ✓ Roots → RootsForwardDiffExt
  31398.1 ms  ✓ Moshi
   5203.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   3591.9 ms  ✓ BangBang → BangBangStaticArraysExt
  36046.2 ms  ✓ Parsers
   1434.4 ms  ✓ NLSolversBase
   1225.5 ms  ✓ JSON
   1064.2 ms  ✓ LineSearches
  13522.1 ms  ✓ Distributions
  10013.3 ms  ✓ NearestNeighbors
   1287.7 ms  ✓ Distributions → DistributionsTestExt
   1264.0 ms  ✓ Neighborhood
   3125.9 ms  ✓ Optim
   1724.0 ms  ✓ Clustering
    883.1 ms  ✓ StateSpaceSets
   3355.2 ms  ✓ BlackBoxOptim
   1422.3 ms  ✓ DelayEmbeddings
   8658.1 ms  ✓ SciMLBase
   2626.0 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   3216.2 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
   3405.4 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   4022.0 ms  ✓ DiffEqBase
  39683.2 ms  ✓ Polynomials
    743.1 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
    703.2 ms  ✓ Polynomials → PolynomialsFFTWExt
    896.4 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   1843.3 ms  ✓ DSP
   2318.2 ms  ✓ OrdinaryDiffEqCore
    815.5 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   1505.6 ms  ✓ Wavelets
   2406.4 ms  ✓ ComplexityMeasures
   3974.0 ms  ✓ OrdinaryDiffEqTsit5
   1717.0 ms  ✓ DynamicalSystemsBase
   2766.2 ms  ✓ Attractors
  195 dependencies successfully precompiled in 77 seconds
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 272.11
	System time (seconds): 37.07
	Percent of CPU this job got: 397%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 1:17.77
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 933140
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 668
	Minor (reclaiming a frame) page faults: 8413095
	Voluntary context switches: 224037
	Involuntary context switches: 106959
	Swaps: 0
	File system inputs: 15592
	File system outputs: 691776
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
