nice: cannot set niceness: Permission denied
Precompiling packages...
    410.0 ms  ✓ CPUTime
    782.0 ms  ✓ PDMats → StatsBaseExt
    699.9 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    692.0 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    628.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
  28100.9 ms  ✓ Static
   1841.6 ms  ✓ RecursiveArrayTools
    577.8 ms  ✓ OhMyThreads → MarkdownExt
   2044.4 ms  ✓ StatsFuns
    687.5 ms  ✓ BitTwiddlingConvenienceFunctions
   5608.6 ms  ✓ NearestNeighbors
   1345.4 ms  ✓ CPUSummary
   4661.0 ms  ✓ ForwardDiff
    967.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    696.9 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  13865.5 ms  ✓ FFTW
   1063.9 ms  ✓ Neighborhood
   1995.0 ms  ✓ Clustering
    810.1 ms  ✓ PolyesterWeave
   5874.6 ms  ✓ Distributions
  27641.2 ms  ✓ Polynomials
    588.3 ms  ✓ FastPower → FastPowerForwardDiffExt
    769.6 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
    537.9 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
    558.5 ms  ✓ Roots → RootsForwardDiffExt
    684.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    572.6 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
    954.8 ms  ✓ StateSpaceSets
   1289.3 ms  ✓ Distributions → DistributionsTestExt
  10059.5 ms  ✓ SciMLBase
   1055.2 ms  ✓ Polynomials → PolynomialsFFTWExt
    912.3 ms  ✓ NLSolversBase
    795.6 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1122.9 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   1878.7 ms  ✓ DelayEmbeddings
   1292.7 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
    882.4 ms  ✓ LineSearches
   4551.7 ms  ✓ BlackBoxOptim
   2376.8 ms  ✓ DSP
   2362.4 ms  ✓ Optim
   1689.2 ms  ✓ Wavelets
  19228.1 ms  ✓ StaticArrayInterface
   3030.2 ms  ✓ ComplexityMeasures
    452.6 ms  ✓ CloseOpenIntervals
    533.2 ms  ✓ LayoutPointers
    562.7 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    685.3 ms  ✓ StrideArraysCore
    565.7 ms  ✓ Polyester
    569.2 ms  ✓ FastBroadcast
    498.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   1622.7 ms  ✓ DiffEqBase
    872.1 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
    975.0 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   2558.5 ms  ✓ OrdinaryDiffEqCore
    750.7 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   9831.6 ms  ✓ OrdinaryDiffEqTsit5
   1646.5 ms  ✓ DynamicalSystemsBase
   3052.1 ms  ✓ Attractors
  199 dependencies successfully precompiled in 93 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +nightly --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 470.52
	System time (seconds): 35.29
	Percent of CPU this job got: 251%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:21.23
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2550964
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 823
	Minor (reclaiming a frame) page faults: 12850605
	Voluntary context switches: 34784
	Involuntary context switches: 13166
	Swaps: 0
	File system inputs: 0
	File system outputs: 1076912
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
