nice: cannot set niceness: Permission denied
Precompiling packages...
   1640.6 ms  ✓ OpenSSL_jll
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2169000
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 860
	Minor (reclaiming a frame) page faults: 13197164
	Voluntary context switches: 36173
	Involuntary context switches: 53713
	Swaps: 0
	File system inputs: 0
	File system outputs: 1131552
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
