nice: cannot set niceness: Permission denied
Precompiling packages...
   1892.7 ms  ✓ LazyArtifacts
   4287.1 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   5191.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   3400.5 ms  ✓ FastPower → FastPowerForwardDiffExt
   4094.8 ms  ✓ Roots → RootsForwardDiffExt
   4684.6 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   4705.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   4900.7 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
  31890.4 ms  ✓ Moshi
   5706.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   6106.0 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   3407.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   3681.0 ms  ✓ BangBang → BangBangStaticArraysExt
  37622.9 ms  ✓ Parsers
   1829.3 ms  ✓ NLSolversBase
   1066.6 ms  ✓ LineSearches
   1306.2 ms  ✓ JSON
  14301.3 ms  ✓ Distributions
   1699.2 ms  ✓ Distributions → DistributionsTestExt
   9758.8 ms  ✓ NearestNeighbors
   1002.1 ms  ✓ Neighborhood
   3214.6 ms  ✓ Optim
   1558.4 ms  ✓ Clustering
    933.7 ms  ✓ StateSpaceSets
   4019.3 ms  ✓ BlackBoxOptim
   2031.9 ms  ✓ DelayEmbeddings
  40865.0 ms  ✓ Polynomials
    746.6 ms  ✓ Polynomials → PolynomialsRecipesBaseExt
    839.7 ms  ✓ Polynomials → PolynomialsFFTWExt
  12129.3 ms  ✓ SciMLBase
    844.7 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1060.0 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
   1073.4 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   1914.3 ms  ✓ DSP
   1819.9 ms  ✓ SciMLJacobianOperators
   1480.4 ms  ✓ Wavelets
   2316.8 ms  ✓ ComplexityMeasures
   4093.5 ms  ✓ NonlinearSolveBase
    876.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1043.3 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   2662.7 ms  ✓ BracketingNonlinearSolve
    994.3 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   1933.6 ms  ✓ DiffEqBase
    882.4 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1031.5 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   2877.6 ms  ✓ OrdinaryDiffEqCore
   1014.5 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   3987.4 ms  ✓ OrdinaryDiffEqTsit5
   1894.7 ms  ✓ DynamicalSystemsBase
   2989.2 ms  ✓ Attractors
  207 dependencies successfully precompiled in 94 seconds
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 300.43
	System time (seconds): 39.57
	Percent of CPU this job got: 358%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 1:34.93
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 948212
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 573
	Minor (reclaiming a frame) page faults: 9196164
	Voluntary context switches: 240726
	Involuntary context switches: 119624
	Swaps: 0
	File system inputs: 480
	File system outputs: 757040
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
