nice: cannot set niceness: Permission denied
Precompiling packages...
   1552.7 ms  ✓ OpenSSL_jll
   2408.1 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
  12451.3 ms  ✓ DifferentiationInterface
   3830.1 ms  ✓ SciMLLogging
  13792.9 ms  ✓ InteractiveUtils
  11354.0 ms  ✓ Distances
   3693.7 ms  ✓ LogExpFunctions
   2499.1 ms  ✓ EnzymeCore → AdaptExt
   2699.4 ms  ✓ Compat → CompatLinearAlgebraExt
   3300.8 ms  ✓ GPUArraysCore
  12096.3 ms  ✓ ThreadingUtilities
   3385.7 ms  ✓ CommonSubexpressions
   8702.3 ms  ✓ Missings
  17470.2 ms  ✓ Distributed
   3805.4 ms  ✓ Rmath_jll
   9560.6 ms  ✓ DataStructures
   3724.4 ms  ✓ OpenSpecFun_jll
   4393.9 ms  ✓ FFTW_jll
   9789.4 ms  ✓ Jieko
   9785.1 ms  ✓ ArrayInterface
   3126.9 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   3534.2 ms  ✓ TruncatedStacktraces
   6615.1 ms  ✓ IntelOpenMP_jll
   2337.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   9266.5 ms  ✓ RecipesBase
   7290.6 ms  ✓ oneTBB_jll
   7207.7 ms  ✓ Setfield
   3000.8 ms  ✓ SortingAlgorithms
   2309.9 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   4517.3 ms  ✓ ProgressMeter
   4571.1 ms  ✓ Rmath
   2351.4 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   3808.8 ms  ✓ PreallocationTools
  24922.4 ms  ✓ SparseArrays
   2687.4 ms  ✓ FiniteDiff
   6091.1 ms  ✓ MKL_jll
   7323.2 ms  ✓ SciMLStructures
   3446.5 ms  ✓ SuiteSparse
   3529.9 ms  ✓ Adapt → AdaptSparseArraysExt
   3572.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   3591.8 ms  ✓ Distances → DistancesSparseArraysExt
   3733.1 ms  ✓ Statistics → SparseArraysExt
   3785.8 ms  ✓ FillArrays → FillArraysSparseArraysExt
   9504.5 ms  ✓ QuadGK
  16504.8 ms  ✓ Accessors
   2722.7 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   2220.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   2529.6 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
  11709.8 ms  ✓ SpecialFunctions
   3415.8 ms  ✓ PDMats
   2151.4 ms  ✓ Accessors → LinearAlgebraExt
  21047.3 ms  ✓ Static
   3085.0 ms  ✓ DiffRules
   3590.5 ms  ✓ FillArrays → FillArraysPDMatsExt
   2681.0 ms  ✓ BitTwiddlingConvenienceFunctions
   5101.4 ms  ✓ HypergeometricFunctions
   3911.6 ms  ✓ BangBang
  22706.0 ms  ✓ Test
   5651.2 ms  ✓ CPUSummary
   3602.6 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   3786.8 ms  ✓ Accessors → TestExt
  12416.1 ms  ✓ SymbolicIndexingInterface
  17102.6 ms  ✓ StatsBase
   3494.2 ms  ✓ PolyesterWeave
   7594.3 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
  14013.5 ms  ✓ SciMLOperators
  10999.4 ms  ✓ OhMyThreads
   3205.2 ms  ✓ PDMats → StatsBaseExt
   2796.8 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   3692.2 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  14594.1 ms  ✓ StatsFuns
  40835.8 ms  ✓ StaticArrays
   4702.0 ms  ✓ OhMyThreads → MarkdownExt
  20631.6 ms  ✓ Roots
   2806.3 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   3194.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   3295.5 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3307.9 ms  ✓ Adapt → AdaptStaticArraysExt
   3416.2 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3791.2 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   3589.6 ms  ✓ Accessors → StaticArraysExt
   3305.4 ms  ✓ BangBang → BangBangStaticArraysExt
  23088.6 ms  ✓ ForwardDiff
  14491.8 ms  ✓ RecursiveArrayTools
   3389.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   5502.8 ms  ✓ FastPower → FastPowerForwardDiffExt
   5712.8 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   6043.3 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   6089.2 ms  ✓ Roots → RootsForwardDiffExt
   5903.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  57709.8 ms  ✓ Parsers
  49201.0 ms  ✓ Moshi
  10102.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
  40544.2 ms  ✓ FFTW
   1302.5 ms  ✓ NLSolversBase
   2792.3 ms  ✓ JSON
  21240.0 ms  ✓ Distributions
  17248.6 ms  ✓ NearestNeighbors
   1587.1 ms  ✓ Neighborhood
   2147.9 ms  ✓ Distributions → DistributionsTestExt
   4152.2 ms  ✓ LineSearches
   2823.2 ms  ✓ Clustering
   2906.0 ms  ✓ StateSpaceSets
   3386.6 ms  ✓ Optim
   7003.5 ms  ✓ BlackBoxOptim
   3161.2 ms  ✓ DelayEmbeddings
  20812.2 ms  ✓ SciMLBase
  55994.9 ms  ✓ StaticArrayInterface
  63095.1 ms  ✓ Polynomials
   1368.0 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
    800.9 ms  ✓ CloseOpenIntervals
    911.9 ms  ✓ LayoutPointers
    929.0 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   1865.9 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
    931.1 ms  ✓ Polynomials → PolynomialsFFTWExt
   2367.0 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
    748.6 ms  ✓ StrideArraysCore
    588.0 ms  ✓ Polyester
    597.2 ms  ✓ FastBroadcast
    563.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   2126.2 ms  ✓ DSP
   1904.3 ms  ✓ DiffEqBase
   2467.0 ms  ✓ Wavelets
   1061.7 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1126.8 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   2852.8 ms  ✓ OrdinaryDiffEqCore
    907.6 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   3184.7 ms  ✓ ComplexityMeasures
   4356.2 ms  ✓ OrdinaryDiffEqTsit5
   2427.3 ms  ✓ DynamicalSystemsBase
   3270.0 ms  ✓ Attractors
  199 dependencies successfully precompiled in 124 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 589.47
	System time (seconds): 48.90
	Percent of CPU this job got: 344%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:05.39
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2146396
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 597
	Minor (reclaiming a frame) page faults: 11829163
	Voluntary context switches: 31289
	Involuntary context switches: 66460
	Swaps: 0
	File system inputs: 0
	File system outputs: 1025472
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
