nice: cannot set niceness: Permission denied
Precompiling packages...
   1646.7 ms  ✓ OpenSSL_jll
   2214.4 ms  ✓ Accessors → LinearAlgebraExt
   4102.8 ms  ✓ PDMats
   2405.2 ms  ✓ BitTwiddlingConvenienceFunctions
   2803.3 ms  ✓ DiffRules
   5185.6 ms  ✓ HypergeometricFunctions
   5292.8 ms  ✓ CPUSummary
   4411.8 ms  ✓ BangBang
   3697.6 ms  ✓ FillArrays → FillArraysPDMatsExt
  23704.6 ms  ✓ Test
   4428.4 ms  ✓ PolyesterWeave
   3426.3 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   3403.2 ms  ✓ Accessors → TestExt
  16586.2 ms  ✓ StatsBase
  13126.9 ms  ✓ SymbolicIndexingInterface
  13880.7 ms  ✓ SciMLOperators
   6971.0 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   3500.1 ms  ✓ PDMats → StatsBaseExt
  12094.6 ms  ✓ OhMyThreads
   3022.8 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   4394.3 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  14834.8 ms  ✓ StatsFuns
  42376.6 ms  ✓ StaticArrays
   3993.4 ms  ✓ OhMyThreads → MarkdownExt
   2593.7 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  22098.1 ms  ✓ Roots
   3728.1 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   4393.0 ms  ✓ Adapt → AdaptStaticArraysExt
   4398.7 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   4495.8 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   6498.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   4971.3 ms  ✓ BangBang → BangBangStaticArraysExt
  24883.3 ms  ✓ ForwardDiff
  16091.6 ms  ✓ RecursiveArrayTools
   3576.6 ms  ✓ FastPower → FastPowerForwardDiffExt
   4523.6 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   5920.1 ms  ✓ Roots → RootsForwardDiffExt
  11574.3 ms  ✓ Accessors → StaticArraysExt
   6713.6 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   4772.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   5277.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  43910.4 ms  ✓ FFTW
  60309.4 ms  ✓ Parsers
  11283.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
  52584.6 ms  ✓ Moshi
   2185.3 ms  ✓ NLSolversBase
  16823.9 ms  ✓ NearestNeighbors
  21474.6 ms  ✓ Distributions
   3188.9 ms  ✓ JSON
   1596.4 ms  ✓ Neighborhood
   2223.7 ms  ✓ Distributions → DistributionsTestExt
   2885.4 ms  ✓ Clustering
   3397.7 ms  ✓ LineSearches
   2878.8 ms  ✓ StateSpaceSets
   3235.2 ms  ✓ Optim
   8206.2 ms  ✓ BlackBoxOptim
   5098.7 ms  ✓ DelayEmbeddings
  55514.9 ms  ✓ StaticArrayInterface
   1609.9 ms  ✓ LayoutPointers
   1718.0 ms  ✓ CloseOpenIntervals
   2150.2 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
  19511.3 ms  ✓ SciMLBase
   1103.5 ms  ✓ StrideArraysCore
  63120.1 ms  ✓ Polynomials
    832.7 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
    745.8 ms  ✓ Polyester
    921.3 ms  ✓ Polynomials → PolynomialsFFTWExt
   1286.1 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
    662.0 ms  ✓ FastBroadcast
   1942.5 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
    579.6 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   2092.9 ms  ✓ DSP
   1767.9 ms  ✓ DiffEqBase
   1063.8 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1107.3 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   2587.4 ms  ✓ Wavelets
   2869.3 ms  ✓ OrdinaryDiffEqCore
    907.1 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   3151.7 ms  ✓ ComplexityMeasures
   4368.8 ms  ✓ OrdinaryDiffEqTsit5
   2451.7 ms  ✓ DynamicalSystemsBase
   3266.5 ms  ✓ Attractors
  199 dependencies successfully precompiled in 124 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 593.77
	System time (seconds): 50.37
	Percent of CPU this job got: 347%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:05.58
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2148600
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 758
	Minor (reclaiming a frame) page faults: 11845176
	Voluntary context switches: 32124
	Involuntary context switches: 64751
	Swaps: 0
	File system inputs: 16
	File system outputs: 1025072
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
