nice: cannot set niceness: Permission denied
Precompiling packages...
   1525.6 ms  ✓ OpenSSL_jll
   2398.6 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   2591.7 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   3396.0 ms  ✓ SciMLLogging
  12802.1 ms  ✓ DifferentiationInterface
   3404.0 ms  ✓ GPUArraysCore
   2492.2 ms  ✓ EnzymeCore → AdaptExt
   2632.8 ms  ✓ Compat → CompatLinearAlgebraExt
  11796.3 ms  ✓ ThreadingUtilities
   9285.1 ms  ✓ Missings
   3310.3 ms  ✓ CommonSubexpressions
   3883.4 ms  ✓ LogExpFunctions
   8957.4 ms  ✓ DataStructures
  17004.3 ms  ✓ Distributed
  10002.5 ms  ✓ Jieko
   3716.5 ms  ✓ Rmath_jll
   3901.5 ms  ✓ OpenSpecFun_jll
   4103.9 ms  ✓ FFTW_jll
   3793.4 ms  ✓ TruncatedStacktraces
   9606.8 ms  ✓ ArrayInterface
   2587.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   2575.6 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   6999.9 ms  ✓ IntelOpenMP_jll
   9403.4 ms  ✓ RecipesBase
   3096.1 ms  ✓ SortingAlgorithms
   7798.4 ms  ✓ oneTBB_jll
   6729.0 ms  ✓ Setfield
   2495.1 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2296.5 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   4891.9 ms  ✓ ProgressMeter
   3914.2 ms  ✓ Rmath
   2417.7 ms  ✓ FiniteDiff
   3899.6 ms  ✓ PreallocationTools
   8991.7 ms  ✓ QuadGK
   1806.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
  25501.4 ms  ✓ SparseArrays
   5304.6 ms  ✓ MKL_jll
   7599.7 ms  ✓ SciMLStructures
   3244.7 ms  ✓ SuiteSparse
   3312.4 ms  ✓ Statistics → SparseArraysExt
   3315.4 ms  ✓ Distances → DistancesSparseArraysExt
   3408.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
  11677.2 ms  ✓ SpecialFunctions
   3707.0 ms  ✓ Adapt → AdaptSparseArraysExt
   3711.2 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3701.2 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
  15480.0 ms  ✓ Accessors
   3204.6 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
  20407.1 ms  ✓ Static
   2598.2 ms  ✓ Accessors → LinearAlgebraExt
   3201.2 ms  ✓ DiffRules
   2292.3 ms  ✓ BitTwiddlingConvenienceFunctions
   4384.2 ms  ✓ PDMats
   5339.3 ms  ✓ HypergeometricFunctions
   5192.2 ms  ✓ CPUSummary
  22613.9 ms  ✓ Test
   3499.6 ms  ✓ FillArrays → FillArraysPDMatsExt
   5114.7 ms  ✓ BangBang
   3495.1 ms  ✓ PolyesterWeave
   3603.7 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   3787.8 ms  ✓ Accessors → TestExt
   7796.6 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
  12220.9 ms  ✓ SymbolicIndexingInterface
  16077.2 ms  ✓ StatsBase
  14896.4 ms  ✓ SciMLOperators
   3621.3 ms  ✓ PDMats → StatsBaseExt
   9903.9 ms  ✓ OhMyThreads
  14307.0 ms  ✓ StatsFuns
  39697.7 ms  ✓ StaticArrays
   3002.4 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   3910.7 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   2776.0 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   3397.8 ms  ✓ Adapt → AdaptStaticArraysExt
   3509.3 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3800.8 ms  ✓ OhMyThreads → MarkdownExt
  20872.1 ms  ✓ Roots
   4016.7 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3211.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   3088.0 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
  22006.9 ms  ✓ ForwardDiff
   4114.8 ms  ✓ Accessors → StaticArraysExt
   4613.2 ms  ✓ BangBang → BangBangStaticArraysExt
   4381.9 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   6115.8 ms  ✓ FastPower → FastPowerForwardDiffExt
   6997.6 ms  ✓ Roots → RootsForwardDiffExt
   7296.8 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
  17892.7 ms  ✓ RecursiveArrayTools
   2999.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
  56520.4 ms  ✓ Parsers
  49399.3 ms  ✓ Moshi
   4215.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  38701.4 ms  ✓ FFTW
  13044.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   3507.0 ms  ✓ JSON
   2147.8 ms  ✓ NLSolversBase
  17306.7 ms  ✓ NearestNeighbors
  21891.7 ms  ✓ Distributions
   1488.1 ms  ✓ Neighborhood
   2719.4 ms  ✓ Clustering
   2103.3 ms  ✓ Distributions → DistributionsTestExt
   3222.0 ms  ✓ LineSearches
   3022.7 ms  ✓ StateSpaceSets
   3287.5 ms  ✓ Optim
   7199.8 ms  ✓ BlackBoxOptim
   4279.1 ms  ✓ DelayEmbeddings
  53106.2 ms  ✓ StaticArrayInterface
   2004.7 ms  ✓ CloseOpenIntervals
   2038.3 ms  ✓ LayoutPointers
   2442.8 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
  20453.8 ms  ✓ SciMLBase
   1811.5 ms  ✓ StrideArraysCore
  61910.4 ms  ✓ Polynomials
    800.1 ms  ✓ Polyester
    893.4 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1328.4 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
    876.8 ms  ✓ Polynomials → PolynomialsFFTWExt
    667.9 ms  ✓ FastBroadcast
   1996.3 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
    605.6 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   2127.2 ms  ✓ DSP
   1903.2 ms  ✓ DiffEqBase
   1071.7 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1140.2 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   2543.8 ms  ✓ Wavelets
   2911.3 ms  ✓ OrdinaryDiffEqCore
    931.0 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   3154.4 ms  ✓ ComplexityMeasures
   4426.2 ms  ✓ OrdinaryDiffEqTsit5
   2456.9 ms  ✓ DynamicalSystemsBase
   3244.7 ms  ✓ Attractors
  199 dependencies successfully precompiled in 121 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 580.61
	System time (seconds): 49.60
	Percent of CPU this job got: 345%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:02.64
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2154320
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 668
	Minor (reclaiming a frame) page faults: 11890347
	Voluntary context switches: 32881
	Involuntary context switches: 63125
	Swaps: 0
	File system inputs: 0
	File system outputs: 1033728
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
