nice: cannot set niceness: Permission denied
Precompiling packages...
   1989.2 ms  ✓ LazyArtifacts
   3187.9 ms  ✓ TruncatedStacktraces
   2614.8 ms  ✓ Rmath_jll
   3683.0 ms  ✓ SimpleTraits
   3811.6 ms  ✓ MuladdMacro
   2597.7 ms  ✓ FFTW_jll
   2887.6 ms  ✓ oneTBB_jll
   3105.6 ms  ✓ IntelOpenMP_jll
   2494.4 ms  ✓ OpenSpecFun_jll
   2398.2 ms  ✓ SortingAlgorithms
   5601.0 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   2114.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   6620.7 ms  ✓ KrylovKit
   1714.3 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   2091.6 ms  ✓ ArrayInterface → ArrayInterfaceFillArraysExt
   2114.2 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   6182.1 ms  ✓ RecipesBase
   2500.1 ms  ✓ FastBroadcast
   3908.1 ms  ✓ QuadGK
   3089.4 ms  ✓ MaybeInplace
   2714.9 ms  ✓ SciMLStructures
   4594.3 ms  ✓ Setfield
   1908.5 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   1997.0 ms  ✓ MKL_jll
   2295.0 ms  ✓ FunctionWrappersWrappers
  13612.1 ms  ✓ SparseArrays
   2482.9 ms  ✓ Rmath
   4788.7 ms  ✓ PreallocationTools
   4120.9 ms  ✓ PoissonRandom
   2594.9 ms  ✓ FiniteDiff
   9796.3 ms  ✓ FindFirstFunctions
   2588.6 ms  ✓ SuiteSparse
   2622.2 ms  ✓ Adapt → AdaptSparseArraysExt
   2696.9 ms  ✓ FillArrays → FillArraysSparseArraysExt
   8092.5 ms  ✓ Accessors
   2721.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   1915.7 ms  ✓ PreallocationTools → PreallocationToolsEnzymeCoreExt
   2974.6 ms  ✓ Statistics
   2912.4 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   2195.9 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   3808.7 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   2220.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   1496.2 ms  ✓ Accessors → LinearAlgebraExt
   1908.6 ms  ✓ FillArrays → FillArraysStatisticsExt
   2500.4 ms  ✓ PDMats
   2705.4 ms  ✓ Accessors → TestExt
   2708.2 ms  ✓ Distances
   2092.5 ms  ✓ NLSolversBase
   8618.8 ms  ✓ SpecialFunctions
   2402.9 ms  ✓ BangBang
   2094.2 ms  ✓ FillArrays → FillArraysPDMatsExt
   1896.7 ms  ✓ Distances → DistancesSparseArraysExt
   3719.3 ms  ✓ SymbolicIndexingInterface
   2386.4 ms  ✓ LineSearches
   2051.4 ms  ✓ DiffRules
   2400.9 ms  ✓ StochasticDiffEqLevyArea
   5922.8 ms  ✓ StatsBase
   2606.1 ms  ✓ OhMyThreads
   5206.9 ms  ✓ SciMLOperators
   1957.6 ms  ✓ PDMats → StatsBaseExt
   1508.7 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   1889.9 ms  ✓ OhMyThreads → MarkdownExt
   4779.4 ms  ✓ StatsFuns
ProgressMeterExt Waiting for background task / IO / timer.
[pid 3151727] waiting for IO to finish:
 Handle type        uv_handle_t->data
 fs_event           0x219f300->0x7c2a1daf57e0
 timer              0x2148820->0x7c2a1daf5810
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   2000.6 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   3291.7 ms  ✓ OhMyThreads → ProgressMeterExt
   9108.9 ms  ✓ Roots
   2705.9 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  23781.2 ms  ✓ StaticArrays
   9807.7 ms  ✓ Optim
   2906.4 ms  ✓ ResettableStacks
   3590.2 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3723.7 ms  ✓ Adapt → AdaptStaticArraysExt
   3973.1 ms  ✓ VectorInterface → VectorInterfaceStaticArraysExt
   4091.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   4007.6 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   4297.4 ms  ✓ ArnoldiMethod
  20294.0 ms  ✓ FFTW
   4613.7 ms  ✓ FillArrays → FillArraysStaticArraysExt
   4692.6 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   4600.4 ms  ✓ Accessors → StaticArraysExt
  11740.8 ms  ✓ ForwardDiff
  12691.6 ms  ✓ RecursiveArrayTools
   3197.2 ms  ✓ BangBang → BangBangStaticArraysExt
   1872.3 ms  ✓ FastPower → FastPowerForwardDiffExt
   1912.7 ms  ✓ Roots → RootsForwardDiffExt
   2131.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   2268.4 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   1785.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   1883.6 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   2004.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   2627.2 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   2291.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   5559.9 ms  ✓ NearestNeighbors
  11794.3 ms  ✓ Distributions
   5806.7 ms  ✓ Graphs
   1084.6 ms  ✓ Neighborhood
   1246.9 ms  ✓ Distributions → DistributionsTestExt
   1547.5 ms  ✓ Clustering
    887.4 ms  ✓ StateSpaceSets
   3241.6 ms  ✓ BlackBoxOptim
   1588.6 ms  ✓ DelayEmbeddings
  10124.4 ms  ✓ SciMLBase
  33659.7 ms  ✓ Polynomials
   1143.9 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1366.5 ms  ✓ SciMLBase → SciMLBaseStaticArraysExt
   1422.9 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   1466.2 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
    884.0 ms  ✓ Polynomials → PolynomialsRecipesBaseExt
    917.0 ms  ✓ Polynomials → PolynomialsFFTWExt
   1877.5 ms  ✓ SciMLJacobianOperators
   1878.3 ms  ✓ DSP
   1572.7 ms  ✓ Wavelets
   3176.8 ms  ✓ LineSearch
    826.7 ms  ✓ LineSearch → LineSearchLineSearchesExt
   2527.9 ms  ✓ ComplexityMeasures
   4684.5 ms  ✓ NonlinearSolveBase
    884.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1097.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1849.7 ms  ✓ BracketingNonlinearSolve
   3587.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   1127.2 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   2355.5 ms  ✓ DiffEqBase
    860.1 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   2703.9 ms  ✓ DiffEqNoiseProcess
   4266.3 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   3855.4 ms  ✓ OrdinaryDiffEqCore
   4555.0 ms  ✓ DiffEqCallbacks
   1950.7 ms  ✓ DiffEqNoiseProcess → DiffEqNoiseProcessOptimExt
   1634.3 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   8456.9 ms  ✓ SimpleNonlinearSolve
   2843.0 ms  ✓ JumpProcesses
   1063.6 ms  ✓ JumpProcesses → JumpProcessesOrdinaryDiffEqCoreExt
   4927.4 ms  ✓ OrdinaryDiffEqTsit5
   2274.5 ms  ✓ StochasticDiffEqCore
   1950.5 ms  ✓ StochasticDiffEqHighOrder
           ✗ DynamicalSystemsBase
           ✗ Attractors
  212 dependencies successfully precompiled in 90 seconds
  1 dependency had output during precompilation:
┌ OhMyThreads → ProgressMeterExt
│  [pid 3151727] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   fs_event           0x219f300->0x7c2a1daf57e0
│   timer              0x2148820->0x7c2a1daf5810
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  

ERROR: The following 1 direct dependency failed to precompile:

Attractors 

Failed to precompile Attractors [f3fd9213-ca85-4dba-9dfd-7fc91308fec7] to "/workdir/depot/compiled/v1.10/Attractors/jl_BCKAH7".
ERROR: LoadError: UndefVarError: `setup_next_step!` not defined
Stacktrace:
 [1] include(mod::Module, _path::String)
   @ Base ./Base.jl:495
 [2] include(x::String)
   @ DynamicalSystemsBase /workdir/depot/packages/DynamicalSystemsBase/OdXod/src/DynamicalSystemsBase.jl:1
 [3] top-level scope
   @ /workdir/depot/packages/DynamicalSystemsBase/OdXod/src/DynamicalSystemsBase.jl:25
 [4] include
   @ ./Base.jl:495 [inlined]
 [5] include_package_for_output(pkg::Base.PkgId, input::String, depot_path::Vector{String}, dl_load_path::Vector{String}, load_path::Vector{String}, concrete_deps::Vector{Pair{Base.PkgId, UInt128}}, source::String)
   @ Base ./loading.jl:2306
 [6] top-level scope
   @ stdin:5
in expression starting at /workdir/depot/packages/DynamicalSystemsBase/OdXod/src/core_systems/continuous_time_sde.jl:5
in expression starting at /workdir/depot/packages/DynamicalSystemsBase/OdXod/src/DynamicalSystemsBase.jl:1
in expression starting at stdin:5
ERROR: LoadError: Failed to precompile DynamicalSystemsBase [6e36e845-645a-534a-86f2-f5d4aa5a06b4] to "/workdir/depot/compiled/v1.10/DynamicalSystemsBase/jl_equUx6".
Stacktrace:
  [1] error(s::String)
    @ Base ./error.jl:35
  [2] compilecache(pkg::Base.PkgId, path::String, internal_stderr::IO, internal_stdout::IO, keep_loaded_modules::Bool; loadable_exts::Nothing)
    @ Base ./loading.jl:2547
  [3] compilecache
    @ ./loading.jl:2414 [inlined]
  [4] (::Base.var"#973#974"{Base.PkgId})()
    @ Base ./loading.jl:2058
  [5] mkpidlock(f::Base.var"#973#974"{Base.PkgId}, at::String, pid::Int32; kwopts::@Kwargs{stale_age::Int64, wait::Bool})
    @ FileWatching.Pidfile ~/.julia/juliaup/julia-1.10.11+0.x64.linux.gnu/share/julia/stdlib/v1.10/FileWatching/src/pidfile.jl:93
  [6] #mkpidlock#6
    @ ~/.julia/juliaup/julia-1.10.11+0.x64.linux.gnu/share/julia/stdlib/v1.10/FileWatching/src/pidfile.jl:88 [inlined]
  [7] trymkpidlock(::Function, ::Vararg{Any}; kwargs::@Kwargs{stale_age::Int64})
    @ FileWatching.Pidfile ~/.julia/juliaup/julia-1.10.11+0.x64.linux.gnu/share/julia/stdlib/v1.10/FileWatching/src/pidfile.jl:111
  [8] #invokelatest#2
    @ ./essentials.jl:894 [inlined]
  [9] invokelatest
    @ ./essentials.jl:889 [inlined]
 [10] maybe_cachefile_lock(f::Base.var"#973#974"{Base.PkgId}, pkg::Base.PkgId, srcpath::String; stale_age::Int64)
    @ Base ./loading.jl:3062
 [11] maybe_cachefile_lock
    @ ./loading.jl:3059 [inlined]
 [12] _require(pkg::Base.PkgId, env::String)
    @ Base ./loading.jl:2044
 [13] __require_prelocked(uuidkey::Base.PkgId, env::String)
    @ Base ./loading.jl:1886
 [14] #invoke_in_world#3
    @ ./essentials.jl:926 [inlined]
 [15] invoke_in_world
    @ ./essentials.jl:923 [inlined]
 [16] _require_prelocked(uuidkey::Base.PkgId, env::String)
    @ Base ./loading.jl:1877
 [17] macro expansion
    @ ./loading.jl:1864 [inlined]
 [18] macro expansion
    @ ./lock.jl:270 [inlined]
 [19] __require(into::Module, mod::Symbol)
    @ Base ./loading.jl:1827
 [20] #invoke_in_world#3
    @ ./essentials.jl:926 [inlined]
 [21] invoke_in_world
    @ ./essentials.jl:923 [inlined]
 [22] require(into::Module, mod::Symbol)
    @ Base ./loading.jl:1820
 [23] include
    @ ./Base.jl:495 [inlined]
 [24] include_package_for_output(pkg::Base.PkgId, input::String, depot_path::Vector{String}, dl_load_path::Vector{String}, load_path::Vector{String}, concrete_deps::Vector{Pair{Base.PkgId, UInt128}}, source::Nothing)
    @ Base ./loading.jl:2306
 [25] top-level scope
    @ stdin:5
in expression starting at /workdir/depot/packages/Attractors/5lQXF/src/Attractors.jl:1
in expression starting at stdin:
Command exited with non-zero status 1
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 301.87
	System time (seconds): 39.62
	Percent of CPU this job got: 374%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 1:31.11
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 926260
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 749
	Minor (reclaiming a frame) page faults: 9831543
	Voluntary context switches: 253867
	Involuntary context switches: 105425
	Swaps: 0
	File system inputs: 24
	File system outputs: 813320
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 1
