nice: cannot set niceness: Permission denied
Precompiling packages...
   1623.5 ms  ✓ nghttp2_jll
   2792.5 ms  ✓ EnzymeCore → AdaptExt
   2498.3 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
  10195.2 ms  ✓ RuntimeGeneratedFunctions
   2583.5 ms  ✓ DiffResults
  13302.8 ms  ✓ InteractiveUtils
  12402.2 ms  ✓ DifferentiationInterface
   2614.7 ms  ✓ PrecompileTools
   2912.4 ms  ✓ JLLWrappers
  10983.7 ms  ✓ Distances
   2402.9 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   3391.8 ms  ✓ SciMLLogging
   2502.1 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   2792.2 ms  ✓ Compat → CompatLinearAlgebraExt
   2489.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   9399.4 ms  ✓ Missings
   3703.8 ms  ✓ LogExpFunctions
   3188.8 ms  ✓ TruncatedStacktraces
   3494.1 ms  ✓ CommonSubexpressions
   8715.2 ms  ✓ KrylovKit
  10986.7 ms  ✓ ArrayInterface
   4708.4 ms  ✓ MuladdMacro
   8600.5 ms  ✓ DataStructures
   6005.6 ms  ✓ SimpleTraits
  18722.1 ms  ✓ Distributed
  19936.0 ms  ✓ TimerOutputs
   4299.6 ms  ✓ Rmath_jll
   2202.2 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   4426.7 ms  ✓ OpenSpecFun_jll
   5271.3 ms  ✓ FFTW_jll
   2204.5 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2201.6 ms  ✓ ArrayInterface → ArrayInterfaceFillArraysExt
   4294.7 ms  ✓ PoissonRandom
   2228.4 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   3963.2 ms  ✓ MaybeInplace
   7910.2 ms  ✓ IntelOpenMP_jll
   8869.1 ms  ✓ RecipesBase
   4065.4 ms  ✓ FastBroadcast
   7916.5 ms  ✓ oneTBB_jll
   7109.1 ms  ✓ Setfield
   2802.5 ms  ✓ SortingAlgorithms
  25609.3 ms  ✓ SparseArrays
   3895.2 ms  ✓ Rmath
   3399.7 ms  ✓ FiniteDiff
   4340.2 ms  ✓ ProgressMeter
   6771.7 ms  ✓ PreallocationTools
   2888.5 ms  ✓ SuiteSparse
   3098.6 ms  ✓ Statistics → SparseArraysExt
   6692.1 ms  ✓ MKL_jll
   3060.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   3203.5 ms  ✓ Adapt → AdaptSparseArraysExt
   4491.8 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3785.8 ms  ✓ Distances → DistancesSparseArraysExt
  12794.9 ms  ✓ FunctionWrappersWrappers
   9992.0 ms  ✓ SciMLStructures
   3102.5 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   3296.4 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   2404.2 ms  ✓ PreallocationTools → PreallocationToolsEnzymeCoreExt
   2800.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   3591.3 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
  10894.5 ms  ✓ QuadGK
  19703.9 ms  ✓ FindFirstFunctions
  16802.6 ms  ✓ Accessors
  23007.0 ms  ✓ Test
  12219.1 ms  ✓ SpecialFunctions
   4717.2 ms  ✓ PDMats
   1984.7 ms  ✓ Accessors → LinearAlgebraExt
   2876.4 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   3275.6 ms  ✓ Accessors → TestExt
   3008.8 ms  ✓ DiffRules
   3185.8 ms  ✓ FillArrays → FillArraysPDMatsExt
   3308.4 ms  ✓ StochasticDiffEqLevyArea
   3601.1 ms  ✓ BangBang
   8103.3 ms  ✓ NLSolversBase
   5893.0 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
  12905.0 ms  ✓ StatsBase
   8399.6 ms  ✓ SymbolicIndexingInterface
  10173.4 ms  ✓ StatsFuns
   2007.9 ms  ✓ PDMats → StatsBaseExt
   6697.6 ms  ✓ OhMyThreads
   1436.1 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  10676.4 ms  ✓ SciMLOperators
   6929.1 ms  ✓ LineSearches
   2300.0 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
  36418.1 ms  ✓ StaticArrays
   2814.3 ms  ✓ OhMyThreads → ProgressMeterExt
   3207.1 ms  ✓ OhMyThreads → MarkdownExt
   3503.7 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  15608.6 ms  ✓ Roots
   3170.7 ms  ✓ ResettableStacks
   3292.5 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3309.9 ms  ✓ Adapt → AdaptStaticArraysExt
   3492.3 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3684.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   3709.3 ms  ✓ VectorInterface → VectorInterfaceStaticArraysExt
   3744.2 ms  ✓ FillArrays → FillArraysStaticArraysExt
   3417.5 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   3472.3 ms  ✓ Accessors → StaticArraysExt
   2895.0 ms  ✓ BangBang → BangBangStaticArraysExt
  18970.7 ms  ✓ ForwardDiff
   3280.3 ms  ✓ FastPower → FastPowerForwardDiffExt
   3384.9 ms  ✓ Roots → RootsForwardDiffExt
  29983.4 ms  ✓ FFTW
   4115.4 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
  12078.8 ms  ✓ ArnoldiMethod
   4725.3 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
  14720.2 ms  ✓ Optim
   6543.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
  19201.6 ms  ✓ RecursiveArrayTools
    990.6 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
    992.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   1487.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1609.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  13727.8 ms  ✓ NearestNeighbors
  14148.0 ms  ✓ Distributions
   1450.6 ms  ✓ Neighborhood
   1986.4 ms  ✓ Distributions → DistributionsTestExt
   2428.3 ms  ✓ Clustering
   2380.0 ms  ✓ StateSpaceSets
   9140.0 ms  ✓ Graphs
   5969.1 ms  ✓ BlackBoxOptim
   2895.0 ms  ✓ DelayEmbeddings
  47261.9 ms  ✓ Polynomials
    791.8 ms  ✓ Polynomials → PolynomialsFFTWExt
    802.3 ms  ✓ Polynomials → PolynomialsRecipesBaseExt
  12977.7 ms  ✓ SciMLBase
    848.1 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1157.0 ms  ✓ SciMLBase → SciMLBaseStaticArraysExt
   1395.6 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
   2069.4 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   2679.2 ms  ✓ DSP
   3211.2 ms  ✓ SciMLJacobianOperators
   2626.7 ms  ✓ Wavelets
   3486.8 ms  ✓ ComplexityMeasures
   4947.9 ms  ✓ LineSearch
    833.6 ms  ✓ LineSearch → LineSearchLineSearchesExt
   6897.6 ms  ✓ NonlinearSolveBase
    926.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1122.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   2418.1 ms  ✓ BracketingNonlinearSolve
   1020.8 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   4544.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   3209.9 ms  ✓ DiffEqBase
   1238.3 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   4277.6 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   5003.4 ms  ✓ OrdinaryDiffEqCore
   4364.2 ms  ✓ DiffEqNoiseProcess
   6133.5 ms  ✓ DiffEqCallbacks
   1720.4 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   8899.3 ms  ✓ SimpleNonlinearSolve
   2392.5 ms  ✓ DiffEqNoiseProcess → DiffEqNoiseProcessOptimExt
   4063.8 ms  ✓ JumpProcesses
   6556.4 ms  ✓ OrdinaryDiffEqTsit5
   1583.5 ms  ✓ JumpProcesses → JumpProcessesOrdinaryDiffEqCoreExt
   3063.5 ms  ✓ StochasticDiffEqCore
   2194.8 ms  ✓ StochasticDiffEqHighOrder
   2966.0 ms  ✓ DynamicalSystemsBase
   4551.0 ms  ✓ Attractors
  218 dependencies successfully precompiled in 132 seconds. 26 already precompiled.
  1 dependency had output during precompilation:
┌ DynamicalSystemsBase
│  WARNING: Imported binding StochasticDiffEqCore.setup_next_step! was undeclared at import time during import to DynamicalSystemsBase.
└  
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +1.12.6 --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 592.64
	System time (seconds): 50.14
	Percent of CPU this job got: 329%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:15.32
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2207524
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 931
	Minor (reclaiming a frame) page faults: 13240158
	Voluntary context switches: 37004
	Involuntary context switches: 57370
	Swaps: 0
	File system inputs: 0
	File system outputs: 1133064
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
