nice: cannot set niceness: Permission denied
Precompiling packages...
    432.8 ms  ✓ CPUTime
   2305.5 ms  ✓ SpecialFunctions
   2342.6 ms  ✓ StatsBase
    807.7 ms  ✓ BangBang
    716.5 ms  ✓ FiniteDiff
   1813.7 ms  ✓ SciMLOperators
   1301.3 ms  ✓ SymbolicIndexingInterface
    749.0 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   3336.5 ms  ✓ Roots
    768.2 ms  ✓ StaticArrays → StaticArraysStatisticsExt
    741.2 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    824.7 ms  ✓ FillArrays → FillArraysStaticArraysExt
   2143.7 ms  ✓ JSON
    810.1 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    730.1 ms  ✓ Adapt → AdaptStaticArraysExt
    757.2 ms  ✓ Accessors → StaticArraysExt
    771.2 ms  ✓ FillArrays → FillArraysPDMatsExt
   1186.5 ms  ✓ HypergeometricFunctions
    756.6 ms  ✓ DiffRules
    783.7 ms  ✓ PDMats → StatsBaseExt
   1059.1 ms  ✓ OhMyThreads
    801.4 ms  ✓ BangBang → BangBangStaticArraysExt
    712.6 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    779.2 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    688.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    608.6 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    788.0 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  29652.3 ms  ✓ Static
   2708.2 ms  ✓ StatsFuns
   6372.6 ms  ✓ RecursiveArrayTools
    991.4 ms  ✓ OhMyThreads → MarkdownExt
   6956.3 ms  ✓ NearestNeighbors
    667.5 ms  ✓ BitTwiddlingConvenienceFunctions
   1441.4 ms  ✓ CPUSummary
    690.8 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  14794.5 ms  ✓ FFTW
   5046.4 ms  ✓ ForwardDiff
    984.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    689.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   1137.4 ms  ✓ Neighborhood
  26044.8 ms  ✓ Polynomials
    690.3 ms  ✓ PolyesterWeave
   1780.7 ms  ✓ Clustering
    701.2 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
    968.6 ms  ✓ Polynomials → PolynomialsFFTWExt
    698.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    595.4 ms  ✓ Roots → RootsForwardDiffExt
    631.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1235.2 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   5081.9 ms  ✓ Distributions
    528.0 ms  ✓ FastPower → FastPowerForwardDiffExt
    996.1 ms  ✓ StateSpaceSets
    827.6 ms  ✓ NLSolversBase
   1249.0 ms  ✓ Distributions → DistributionsTestExt
   2596.8 ms  ✓ DSP
    924.4 ms  ✓ LineSearches
   1842.7 ms  ✓ DelayEmbeddings
   1985.0 ms  ✓ Wavelets
   4507.7 ms  ✓ BlackBoxOptim
   2779.3 ms  ✓ Optim
   3495.7 ms  ✓ ComplexityMeasures
  10414.7 ms  ✓ SciMLBase
  17135.1 ms  ✓ StaticArrayInterface
    817.0 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
    563.5 ms  ✓ CloseOpenIntervals
    707.1 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   1226.5 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   1358.3 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
    606.7 ms  ✓ LayoutPointers
    723.7 ms  ✓ StrideArraysCore
    625.7 ms  ✓ Polyester
   2247.4 ms  ✓ SciMLJacobianOperators
    616.0 ms  ✓ FastBroadcast
    567.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   4662.2 ms  ✓ NonlinearSolveBase
   1087.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1089.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   3157.1 ms  ✓ BracketingNonlinearSolve
    973.4 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   2135.3 ms  ✓ DiffEqBase
   1081.6 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   1100.1 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   3190.2 ms  ✓ OrdinaryDiffEqCore
   1194.8 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   9710.9 ms  ✓ OrdinaryDiffEqTsit5
   1865.7 ms  ✓ DynamicalSystemsBase
   3121.7 ms  ✓ Attractors
  210 dependencies successfully precompiled in 104 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +nightly --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 490.82
	System time (seconds): 37.27
	Percent of CPU this job got: 262%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:21.20
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2653784
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 1012
	Minor (reclaiming a frame) page faults: 13768418
	Voluntary context switches: 36872
	Involuntary context switches: 14137
	Swaps: 0
	File system inputs: 0
	File system outputs: 1142640
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
