nice: cannot set niceness: Permission denied
Precompiling packages...
   1601.2 ms  ✓ OpenSSL_jll
   3320.0 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   6918.6 ms  ✓ IntelOpenMP_jll
   6911.6 ms  ✓ oneTBB_jll
   8132.1 ms  ✓ RecipesBase
   3924.0 ms  ✓ MaybeInplace
   9679.3 ms  ✓ DataStructures
   4410.7 ms  ✓ PoissonRandom
   2591.3 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   7500.0 ms  ✓ Setfield
   3292.8 ms  ✓ FastBroadcast
   2698.2 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   5733.2 ms  ✓ SimpleTraits
   3486.6 ms  ✓ Rmath
  23904.0 ms  ✓ SparseArrays
   2499.8 ms  ✓ SortingAlgorithms
   3413.9 ms  ✓ FiniteDiff
   4499.6 ms  ✓ ProgressMeter
   2710.9 ms  ✓ SuiteSparse
   6916.1 ms  ✓ PreallocationTools
   3092.9 ms  ✓ Adapt → AdaptSparseArraysExt
   3322.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   3495.8 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3594.2 ms  ✓ Statistics → SparseArraysExt
   6766.4 ms  ✓ MKL_jll
   3400.5 ms  ✓ Distances → DistancesSparseArraysExt
   3281.8 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   9313.1 ms  ✓ SciMLStructures
   2885.3 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   2408.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   2896.8 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   3499.4 ms  ✓ PDMats
  15820.9 ms  ✓ Accessors
   9482.3 ms  ✓ QuadGK
  10216.5 ms  ✓ FunctionWrappersWrappers
   1269.5 ms  ✓ Accessors → LinearAlgebraExt
  11284.2 ms  ✓ SpecialFunctions
   2094.7 ms  ✓ FillArrays → FillArraysPDMatsExt
   2899.1 ms  ✓ DiffRules
   3106.4 ms  ✓ StochasticDiffEqLevyArea
   3508.2 ms  ✓ BangBang
   7291.2 ms  ✓ NLSolversBase
  21810.0 ms  ✓ Test
   5206.0 ms  ✓ HypergeometricFunctions
   2986.3 ms  ✓ Accessors → TestExt
   2989.2 ms  ✓ InverseFunctions → InverseFunctionsTestExt
  13393.7 ms  ✓ StatsBase
   9792.7 ms  ✓ SymbolicIndexingInterface
   5606.3 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   2504.9 ms  ✓ PDMats → StatsBaseExt
  11701.3 ms  ✓ SciMLOperators
   8407.9 ms  ✓ OhMyThreads
   7377.5 ms  ✓ LineSearches
   2297.9 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   2492.2 ms  ✓ OhMyThreads → ProgressMeterExt
   3203.7 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   3085.0 ms  ✓ OhMyThreads → MarkdownExt
  33610.0 ms  ✓ StaticArrays
  15779.8 ms  ✓ Roots
  11298.0 ms  ✓ StatsFuns
   3163.3 ms  ✓ ResettableStacks
   3466.9 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3500.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   4195.1 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   4264.0 ms  ✓ FillArrays → FillArraysStaticArraysExt
   4184.5 ms  ✓ Accessors → StaticArraysExt
   3925.7 ms  ✓ BangBang → BangBangStaticArraysExt
   4622.5 ms  ✓ Adapt → AdaptStaticArraysExt
   5211.5 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   4104.6 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  10619.2 ms  ✓ Optim
  20201.0 ms  ✓ ForwardDiff
   2303.4 ms  ✓ FastPower → FastPowerForwardDiffExt
  29703.4 ms  ✓ FFTW
   2378.4 ms  ✓ Roots → RootsForwardDiffExt
   2611.3 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
  10910.3 ms  ✓ ArnoldiMethod
   3130.5 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   4485.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
  18360.1 ms  ✓ RecursiveArrayTools
   1461.6 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   1547.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   1841.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   2065.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  11499.4 ms  ✓ NearestNeighbors
  12886.8 ms  ✓ Distributions
   1103.5 ms  ✓ Neighborhood
   2222.5 ms  ✓ Clustering
   1659.9 ms  ✓ Distributions → DistributionsTestExt
   2536.8 ms  ✓ StateSpaceSets
   8191.3 ms  ✓ Graphs
   2612.8 ms  ✓ DelayEmbeddings
   5475.8 ms  ✓ BlackBoxOptim
  45765.5 ms  ✓ Polynomials
  11507.6 ms  ✓ SciMLBase
   1029.5 ms  ✓ Polynomials → PolynomialsRecipesBaseExt
   1119.5 ms  ✓ Polynomials → PolynomialsFFTWExt
    862.1 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1116.5 ms  ✓ SciMLBase → SciMLBaseStaticArraysExt
   1322.6 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
   2026.7 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   2303.6 ms  ✓ DSP
   3207.3 ms  ✓ SciMLJacobianOperators
   2656.9 ms  ✓ Wavelets
   3258.4 ms  ✓ ComplexityMeasures
   4642.3 ms  ✓ LineSearch
    699.0 ms  ✓ LineSearch → LineSearchLineSearchesExt
   6411.8 ms  ✓ NonlinearSolveBase
    888.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   1073.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   3128.7 ms  ✓ BracketingNonlinearSolve
   1495.1 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   4683.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   3408.4 ms  ✓ DiffEqBase
   1172.1 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   4349.9 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   5332.5 ms  ✓ OrdinaryDiffEqCore
   4593.7 ms  ✓ DiffEqNoiseProcess
   7036.7 ms  ✓ DiffEqCallbacks
   9014.1 ms  ✓ SimpleNonlinearSolve
   2411.7 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   2323.7 ms  ✓ DiffEqNoiseProcess → DiffEqNoiseProcessOptimExt
   3271.1 ms  ✓ JumpProcesses
   6456.3 ms  ✓ OrdinaryDiffEqTsit5
   1539.9 ms  ✓ JumpProcesses → JumpProcessesOrdinaryDiffEqCoreExt
   3030.6 ms  ✓ StochasticDiffEqCore
   2224.0 ms  ✓ StochasticDiffEqHighOrder
   3060.2 ms  ✓ DynamicalSystemsBase
   4441.5 ms  ✓ Attractors
  213 dependencies successfully precompiled in 127 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 572.75
	System time (seconds): 49.45
	Percent of CPU this job got: 325%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:11.26
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2198548
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 796
	Minor (reclaiming a frame) page faults: 12984658
	Voluntary context switches: 35483
	Involuntary context switches: 51571
	Swaps: 0
	File system inputs: 0
	File system outputs: 1109232
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
