nice: cannot set niceness: Permission denied
Precompiling packages...
   1646.2 ms  ✓ OpenSSL_jll
   2294.3 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   9009.2 ms  ✓ oneTBB_jll
   8882.1 ms  ✓ RecipesBase
   3673.2 ms  ✓ SortingAlgorithms
   4504.0 ms  ✓ ProgressMeter
   4019.7 ms  ✓ Rmath
   6633.0 ms  ✓ PreallocationTools
   5433.1 ms  ✓ Setfield
  25599.2 ms  ✓ SparseArrays
   8673.0 ms  ✓ SciMLStructures
   3177.2 ms  ✓ FiniteDiff
   5612.1 ms  ✓ MKL_jll
   2987.7 ms  ✓ Adapt → AdaptSparseArraysExt
   3211.1 ms  ✓ SuiteSparse
   3401.0 ms  ✓ Distances → DistancesSparseArraysExt
   3583.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   3589.6 ms  ✓ Statistics → SparseArraysExt
   3790.2 ms  ✓ FillArrays → FillArraysSparseArraysExt
  10414.0 ms  ✓ QuadGK
   3011.3 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
  12300.1 ms  ✓ FunctionWrappersWrappers
   2919.3 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   2316.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   2695.5 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   3393.7 ms  ✓ PDMats
  12185.4 ms  ✓ SpecialFunctions
  15904.8 ms  ✓ Accessors
  24315.8 ms  ✓ Test
   4089.8 ms  ✓ FillArrays → FillArraysPDMatsExt
   2980.6 ms  ✓ DiffRules
   2291.0 ms  ✓ Accessors → LinearAlgebraExt
   3414.6 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   3495.0 ms  ✓ Accessors → TestExt
   5498.5 ms  ✓ HypergeometricFunctions
   8688.4 ms  ✓ NLSolversBase
   3901.6 ms  ✓ BangBang
   7767.3 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
  14912.2 ms  ✓ StatsBase
   5888.0 ms  ✓ PDMats → StatsBaseExt
  13018.0 ms  ✓ SymbolicIndexingInterface
  10389.9 ms  ✓ LineSearches
  15634.1 ms  ✓ SciMLOperators
  12284.8 ms  ✓ OhMyThreads
  40303.1 ms  ✓ StaticArrays
  41800.7 ms  ✓ Static
   2895.9 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   4084.5 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   3978.1 ms  ✓ OhMyThreads → MarkdownExt
  20498.4 ms  ✓ Roots
   3773.8 ms  ✓ Adapt → AdaptStaticArraysExt
   3721.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   3823.7 ms  ✓ FillArrays → FillArraysStaticArraysExt
   4697.3 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3289.1 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
  20302.4 ms  ✓ StatsFuns
   3635.1 ms  ✓ Accessors → StaticArraysExt
   3717.5 ms  ✓ BangBang → BangBangStaticArraysExt
   3799.7 ms  ✓ BitTwiddlingConvenienceFunctions
   5774.2 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
  24694.4 ms  ✓ ForwardDiff
   4286.2 ms  ✓ FastBroadcast → FastBroadcastStaticExt
   3811.7 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  14000.5 ms  ✓ Optim
   7404.1 ms  ✓ CPUSummary
   5019.7 ms  ✓ Roots → RootsForwardDiffExt
   5201.3 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   5999.5 ms  ✓ FastPower → FastPowerForwardDiffExt
   6294.6 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
  39404.2 ms  ✓ FFTW
   3899.0 ms  ✓ PolyesterWeave
  48427.1 ms  ✓ Moshi
   9214.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
  13306.3 ms  ✓ StaticArrayInterface
  21780.0 ms  ✓ RecursiveArrayTools
   2005.3 ms  ✓ CloseOpenIntervals
   2286.5 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   2495.4 ms  ✓ LayoutPointers
  15332.2 ms  ✓ NearestNeighbors
   2029.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   2043.6 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   2150.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   2398.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   1371.5 ms  ✓ StrideArraysCore
   1214.4 ms  ✓ Neighborhood
    911.3 ms  ✓ Polyester
  16130.4 ms  ✓ Distributions
   2222.8 ms  ✓ Clustering
    805.8 ms  ✓ FastBroadcast → FastBroadcastPolyesterExt
   1545.9 ms  ✓ Distributions → DistributionsTestExt
   2619.9 ms  ✓ StateSpaceSets
   1270.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastPolyesterExt
   2565.9 ms  ✓ DelayEmbeddings
   5578.7 ms  ✓ BlackBoxOptim
  55725.6 ms  ✓ Polynomials
    772.0 ms  ✓ Polynomials → PolynomialsFFTWExt
    779.6 ms  ✓ Polynomials → PolynomialsRecipesBaseExt
   2087.3 ms  ✓ DSP
  13730.0 ms  ✓ SciMLBase
    925.2 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1240.6 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
   1954.7 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   2968.2 ms  ✓ Wavelets
   3241.0 ms  ✓ SciMLJacobianOperators
   3184.2 ms  ✓ ComplexityMeasures
   6128.2 ms  ✓ NonlinearSolveBase
   1134.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   3186.0 ms  ✓ BracketingNonlinearSolve
   4733.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   1600.9 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   3199.6 ms  ✓ DiffEqBase
   1090.7 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   3364.1 ms  ✓ OrdinaryDiffEqCore
   3397.0 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   1197.3 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   5650.5 ms  ✓ OrdinaryDiffEqTsit5
   2664.9 ms  ✓ DynamicalSystemsBase
   3665.5 ms  ✓ Attractors
  214 dependencies successfully precompiled in 136 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 604.32
	System time (seconds): 49.57
	Percent of CPU this job got: 327%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:19.62
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2193968
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 742
	Minor (reclaiming a frame) page faults: 12712578
	Voluntary context switches: 35075
	Involuntary context switches: 69147
	Swaps: 0
	File system inputs: 0
	File system outputs: 1103408
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
