nice: cannot set niceness: Permission denied
Precompiling packages...
    423.1 ms  ✓ CPUTime
    774.3 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    780.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   2106.9 ms  ✓ JSON
    754.2 ms  ✓ Adapt → AdaptStaticArraysExt
    827.8 ms  ✓ Accessors → StaticArraysExt
   1156.2 ms  ✓ OhMyThreads
    783.4 ms  ✓ BangBang → BangBangStaticArraysExt
    777.6 ms  ✓ DiffRules
   1240.0 ms  ✓ HypergeometricFunctions
    596.9 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    798.9 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
    797.3 ms  ✓ FillArrays → FillArraysPDMatsExt
    840.5 ms  ✓ PDMats → StatsBaseExt
    740.4 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    738.4 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    661.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   1862.3 ms  ✓ RecursiveArrayTools
  28543.3 ms  ✓ Static
    574.3 ms  ✓ OhMyThreads → MarkdownExt
   2184.6 ms  ✓ StatsFuns
   5545.2 ms  ✓ NearestNeighbors
   1005.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    641.0 ms  ✓ BitTwiddlingConvenienceFunctions
   4984.1 ms  ✓ ForwardDiff
   1503.6 ms  ✓ CPUSummary
    687.5 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  13842.5 ms  ✓ FFTW
   1134.0 ms  ✓ Neighborhood
   1976.7 ms  ✓ Clustering
    798.5 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   5534.4 ms  ✓ Distributions
  27417.5 ms  ✓ Polynomials
    545.2 ms  ✓ FastPower → FastPowerForwardDiffExt
    553.1 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
    688.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    589.5 ms  ✓ Roots → RootsForwardDiffExt
    604.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
    800.9 ms  ✓ PolyesterWeave
  10222.2 ms  ✓ SciMLBase
   1095.4 ms  ✓ StateSpaceSets
   1358.7 ms  ✓ Distributions → DistributionsTestExt
    877.0 ms  ✓ NLSolversBase
    955.6 ms  ✓ Polynomials → PolynomialsFFTWExt
    784.1 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1139.7 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   1348.2 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
    922.3 ms  ✓ LineSearches
   1834.8 ms  ✓ DelayEmbeddings
   4577.6 ms  ✓ BlackBoxOptim
   2398.7 ms  ✓ DSP
   2517.2 ms  ✓ Optim
   1676.5 ms  ✓ Wavelets
  18333.2 ms  ✓ StaticArrayInterface
   3003.1 ms  ✓ ComplexityMeasures
    442.4 ms  ✓ CloseOpenIntervals
    527.3 ms  ✓ LayoutPointers
    553.6 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    687.0 ms  ✓ StrideArraysCore
    569.3 ms  ✓ Polyester
    581.8 ms  ✓ FastBroadcast
    504.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   1647.6 ms  ✓ DiffEqBase
    880.5 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
    977.0 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   2576.1 ms  ✓ OrdinaryDiffEqCore
    752.9 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   9888.4 ms  ✓ OrdinaryDiffEqTsit5
   1667.6 ms  ✓ DynamicalSystemsBase
   3028.7 ms  ✓ Attractors
  199 dependencies successfully precompiled in 94 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +nightly --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 471.49
	System time (seconds): 36.88
	Percent of CPU this job got: 251%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:22.21
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2542000
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 1025
	Minor (reclaiming a frame) page faults: 12871011
	Voluntary context switches: 35359
	Involuntary context switches: 12930
	Swaps: 0
	File system inputs: 0
	File system outputs: 1076560
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
