nice: cannot set niceness: Permission denied
Precompiling packages...
   1662.6 ms  ✓ OpenSSL_jll
   2107.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   2317.3 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
  18000.7 ms  ✓ Accessors
   6002.1 ms  ✓ MKL_jll
   2612.2 ms  ✓ FillArrays → FillArraysPDMatsExt
  20376.8 ms  ✓ Static
   2788.4 ms  ✓ Accessors → LinearAlgebraExt
  21800.5 ms  ✓ Test
  10289.1 ms  ✓ SpecialFunctions
   3022.8 ms  ✓ BitTwiddlingConvenienceFunctions
   4184.0 ms  ✓ BangBang
   3770.5 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   3807.0 ms  ✓ Accessors → TestExt
   6189.0 ms  ✓ CPUSummary
  14479.0 ms  ✓ StatsBase
   5100.8 ms  ✓ HypergeometricFunctions
   2995.2 ms  ✓ DiffRules
   7507.5 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   3431.2 ms  ✓ PolyesterWeave
   3017.2 ms  ✓ PDMats → StatsBaseExt
  10602.0 ms  ✓ SymbolicIndexingInterface
  11910.3 ms  ✓ SciMLOperators
   9114.9 ms  ✓ OhMyThreads
   3632.9 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   3796.7 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
  39332.8 ms  ✓ StaticArrays
   4018.5 ms  ✓ OhMyThreads → MarkdownExt
  17892.3 ms  ✓ Roots
  12279.0 ms  ✓ StatsFuns
   3167.4 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3396.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   3826.2 ms  ✓ Adapt → AdaptStaticArraysExt
   3896.4 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   3912.7 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3902.5 ms  ✓ Accessors → StaticArraysExt
   3370.7 ms  ✓ BangBang → BangBangStaticArraysExt
   3417.9 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  16303.5 ms  ✓ RecursiveArrayTools
  21905.6 ms  ✓ ForwardDiff
  53917.6 ms  ✓ Parsers
   6093.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   3902.5 ms  ✓ FastPower → FastPowerForwardDiffExt
   4327.1 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   4694.1 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   4882.6 ms  ✓ Roots → RootsForwardDiffExt
   5023.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
  48211.3 ms  ✓ Moshi
  37801.1 ms  ✓ FFTW
   4826.7 ms  ✓ JSON
   6786.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
  18105.0 ms  ✓ NearestNeighbors
   1891.4 ms  ✓ NLSolversBase
   1301.5 ms  ✓ Neighborhood
  20191.1 ms  ✓ Distributions
   2533.9 ms  ✓ Clustering
   3131.0 ms  ✓ LineSearches
   1940.1 ms  ✓ Distributions → DistributionsTestExt
   3149.5 ms  ✓ StateSpaceSets
   3295.7 ms  ✓ Optim
   4278.2 ms  ✓ DelayEmbeddings
  11420.1 ms  ✓ BlackBoxOptim
  56575.0 ms  ✓ StaticArrayInterface
  21166.5 ms  ✓ SciMLBase
  64721.1 ms  ✓ Polynomials
    822.4 ms  ✓ CloseOpenIntervals
    956.7 ms  ✓ LayoutPointers
   1003.3 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    968.9 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
    965.0 ms  ✓ Polynomials → PolynomialsFFTWExt
    852.9 ms  ✓ StrideArraysCore
   1415.8 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
    628.8 ms  ✓ Polyester
   2029.2 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
    609.6 ms  ✓ FastBroadcast
    575.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   2141.3 ms  ✓ DSP
   1863.5 ms  ✓ DiffEqBase
   2537.7 ms  ✓ Wavelets
   1074.3 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1129.6 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   2890.5 ms  ✓ OrdinaryDiffEqCore
    927.0 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   3155.3 ms  ✓ ComplexityMeasures
   4330.0 ms  ✓ OrdinaryDiffEqTsit5
   2444.6 ms  ✓ DynamicalSystemsBase
   3266.8 ms  ✓ Attractors
  199 dependencies successfully precompiled in 125 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 593.98
	System time (seconds): 49.79
	Percent of CPU this job got: 345%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:06.10
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2155112
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 652
	Minor (reclaiming a frame) page faults: 11854039
	Voluntary context switches: 32278
	Involuntary context switches: 64407
	Swaps: 0
	File system inputs: 0
	File system outputs: 1025192
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
