nice: cannot set niceness: Permission denied
Precompiling packages...
    396.4 ms  ✓ CPUTime
  27035.6 ms  ✓ Polynomials
    639.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    554.2 ms  ✓ Roots → RootsForwardDiffExt
    588.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   5606.1 ms  ✓ Distributions
   1249.1 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
    698.1 ms  ✓ PolyesterWeave
    953.0 ms  ✓ StateSpaceSets
    925.0 ms  ✓ Polynomials → PolynomialsFFTWExt
    834.1 ms  ✓ NLSolversBase
   1180.3 ms  ✓ Distributions → DistributionsTestExt
    874.6 ms  ✓ LineSearches
   2567.9 ms  ✓ DSP
   1781.4 ms  ✓ DelayEmbeddings
   4607.4 ms  ✓ BlackBoxOptim
   2599.9 ms  ✓ Optim
   1837.3 ms  ✓ Wavelets
  14818.9 ms  ✓ StaticArrayInterface
    521.5 ms  ✓ CloseOpenIntervals
    616.8 ms  ✓ LayoutPointers
    632.0 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    721.7 ms  ✓ StrideArraysCore
   3166.7 ms  ✓ ComplexityMeasures
    577.9 ms  ✓ Polyester
  10070.6 ms  ✓ SciMLBase
    632.9 ms  ✓ FastBroadcast
    734.2 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1031.1 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
    570.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   1205.4 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
   2080.6 ms  ✓ SciMLJacobianOperators
   4519.1 ms  ✓ NonlinearSolveBase
   1016.0 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1061.4 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   3119.0 ms  ✓ BracketingNonlinearSolve
    870.5 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   2100.7 ms  ✓ DiffEqBase
   1045.0 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1064.1 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   3129.1 ms  ✓ OrdinaryDiffEqCore
   1184.7 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   9833.8 ms  ✓ OrdinaryDiffEqTsit5
   1731.1 ms  ✓ DynamicalSystemsBase
   3110.0 ms  ✓ Attractors
  210 dependencies successfully precompiled in 101 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +alpha --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 470.01
	System time (seconds): 35.69
	Percent of CPU this job got: 259%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:14.99
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2792016
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 850
	Minor (reclaiming a frame) page faults: 13444899
	Voluntary context switches: 37347
	Involuntary context switches: 13899
	Swaps: 0
	File system inputs: 0
	File system outputs: 1120560
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
