nice: cannot set niceness: Permission denied
Precompiling packages...
    409.7 ms  ✓ CPUTime
   1110.0 ms  ✓ OhMyThreads
    799.4 ms  ✓ BangBang → BangBangStaticArraysExt
    778.5 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    751.5 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    654.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    600.8 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    803.7 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
  28691.8 ms  ✓ Static
   2093.9 ms  ✓ StatsFuns
   5600.4 ms  ✓ RecursiveArrayTools
    983.4 ms  ✓ OhMyThreads → MarkdownExt
   6551.7 ms  ✓ NearestNeighbors
    787.8 ms  ✓ BitTwiddlingConvenienceFunctions
   1486.0 ms  ✓ CPUSummary
   5499.9 ms  ✓ ForwardDiff
    788.2 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  14767.4 ms  ✓ FFTW
    910.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    647.6 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   1087.9 ms  ✓ Neighborhood
  25664.3 ms  ✓ Polynomials
    652.5 ms  ✓ PolyesterWeave
   1765.1 ms  ✓ Clustering
    522.6 ms  ✓ FastPower → FastPowerForwardDiffExt
    708.2 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
    684.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    541.9 ms  ✓ Roots → RootsForwardDiffExt
    676.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1244.0 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   4980.7 ms  ✓ Distributions
    983.6 ms  ✓ StateSpaceSets
    979.0 ms  ✓ Polynomials → PolynomialsFFTWExt
    849.8 ms  ✓ NLSolversBase
   1250.2 ms  ✓ Distributions → DistributionsTestExt
    875.6 ms  ✓ LineSearches
   2520.4 ms  ✓ DSP
   1776.1 ms  ✓ DelayEmbeddings
   4540.1 ms  ✓ BlackBoxOptim
   2822.0 ms  ✓ Optim
   2018.9 ms  ✓ Wavelets
   3204.1 ms  ✓ ComplexityMeasures
  10438.2 ms  ✓ SciMLBase
  16619.8 ms  ✓ StaticArrayInterface
    532.8 ms  ✓ CloseOpenIntervals
    668.9 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    816.1 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1165.1 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
    582.6 ms  ✓ LayoutPointers
   1306.0 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
    715.3 ms  ✓ StrideArraysCore
    596.7 ms  ✓ Polyester
   2199.7 ms  ✓ SciMLJacobianOperators
    610.0 ms  ✓ FastBroadcast
    552.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   4544.2 ms  ✓ NonlinearSolveBase
   1041.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1082.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   3111.9 ms  ✓ BracketingNonlinearSolve
    899.8 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   2087.2 ms  ✓ DiffEqBase
   1066.7 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1073.3 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   3096.6 ms  ✓ OrdinaryDiffEqCore
   1171.8 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   9504.0 ms  ✓ OrdinaryDiffEqTsit5
   1881.6 ms  ✓ DynamicalSystemsBase
   3105.2 ms  ✓ Attractors
  210 dependencies successfully precompiled in 102 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +nightly --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 479.80
	System time (seconds): 38.61
	Percent of CPU this job got: 263%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:16.69
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2577616
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 847
	Minor (reclaiming a frame) page faults: 13662199
	Voluntary context switches: 37878
	Involuntary context switches: 17635
	Swaps: 0
	File system inputs: 0
	File system outputs: 1135560
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
