Precompiling Pkg...
   1058.2 ms  ✓ MozillaCACerts_jll
   1894.0 ms  ✓ CommonWorldInvalidations
   2391.4 ms  ✓ ConstructionBase
   2892.4 ms  ✓ EnzymeCore
   2003.2 ms  ✓ DataAPI
   4312.7 ms  ✓ SpatialIndexing
   8268.3 ms  ✓ ExproniconLite
   2718.5 ms  ✓ FastClosures
   7701.1 ms  ✓ Bessels
   2901.8 ms  ✓ StaticArraysCore
   5482.0 ms  ✓ IrrationalConstants
   1891.9 ms  ✓ FunctionWrappersWrappers
   3207.1 ms  ✓ CpuId
   2896.8 ms  ✓ Compat
   2411.2 ms  ✓ RuntimeGeneratedFunctions
   3501.0 ms  ✓ Preferences
   2399.6 ms  ✓ NaNMath
   3477.7 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2607.7 ms  ✓ FillArrays → FillArraysStatisticsExt
   2312.5 ms  ✓ Adapt
   2012.8 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2394.4 ms  ✓ Parameters
   2088.6 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   5093.7 ms  ✓ LazyArtifacts
   2408.9 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
  10488.1 ms  ✓ MacroTools
   2781.4 ms  ✓ AliasTables
   3784.0 ms  ✓ Distances
   5084.3 ms  ✓ DifferentiationInterface
   6582.1 ms  ✓ InteractiveUtils
   2401.7 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   4408.4 ms  ✓ ThreadingUtilities
   2105.8 ms  ✓ DiffResults
   2505.4 ms  ✓ Missings
   2019.6 ms  ✓ Compat → CompatLinearAlgebraExt
   2090.9 ms  ✓ PrecompileTools
   2400.9 ms  ✓ JLLWrappers
   2495.2 ms  ✓ EnzymeCore → AdaptExt
   2610.2 ms  ✓ CommonSubexpressions
   3294.9 ms  ✓ LogExpFunctions
   2706.8 ms  ✓ GPUArraysCore
   2712.6 ms  ✓ ArrayInterface
   8601.0 ms  ✓ Distributed
   2775.8 ms  ✓ TruncatedStacktraces
   1889.7 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   2601.9 ms  ✓ Rmath_jll
   1821.7 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   5721.0 ms  ✓ Setfield
   2605.9 ms  ✓ OpenSpecFun_jll
   3218.0 ms  ✓ oneTBB_jll
   3519.0 ms  ✓ Static
   1820.3 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2786.6 ms  ✓ FFTW_jll
   8583.0 ms  ✓ Jieko
   2396.7 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   5609.3 ms  ✓ IntelOpenMP_jll
   2585.8 ms  ✓ SciMLStructures
   7575.2 ms  ✓ DataStructures
   2788.9 ms  ✓ BitTwiddlingConvenienceFunctions
   8792.4 ms  ✓ RecipesBase
   4799.5 ms  ✓ Rmath
   9717.5 ms  ✓ Accessors
   5182.4 ms  ✓ ProgressMeter
   2895.0 ms  ✓ FiniteDiff
   2427.1 ms  ✓ SortingAlgorithms
   4231.3 ms  ✓ CPUSummary
  16093.9 ms  ✓ SparseArrays
   4904.0 ms  ✓ StaticArrayInterface
   2284.1 ms  ✓ Accessors → LinearAlgebraExt
   1997.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   5406.8 ms  ✓ MKL_jll
   4202.0 ms  ✓ QuadGK
   2579.4 ms  ✓ PolyesterWeave
   2709.9 ms  ✓ SuiteSparse
   2882.2 ms  ✓ Distances → DistancesSparseArraysExt
   2995.7 ms  ✓ FillArrays → FillArraysSparseArraysExt
   2998.2 ms  ✓ Adapt → AdaptSparseArraysExt
   3000.0 ms  ✓ Statistics → SparseArraysExt
   3706.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   3407.2 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   2803.1 ms  ✓ CloseOpenIntervals
  15409.5 ms  ✓ Test
   3295.2 ms  ✓ LayoutPointers
   3703.4 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
  11694.1 ms  ✓ SpecialFunctions
   3881.9 ms  ✓ PDMats
   2708.1 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   2712.7 ms  ✓ Accessors → TestExt
   2574.2 ms  ✓ DiffRules
   4918.9 ms  ✓ SymbolicIndexingInterface
   3402.8 ms  ✓ StrideArraysCore
   2217.7 ms  ✓ FillArrays → FillArraysPDMatsExt
   4295.7 ms  ✓ HypergeometricFunctions
   5395.9 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   7229.0 ms  ✓ SciMLOperators
   2316.9 ms  ✓ Polyester
   8017.4 ms  ✓ StatsBase
   1860.6 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   2279.6 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   2199.3 ms  ✓ FastBroadcast
  10896.0 ms  ✓ Roots
   5889.9 ms  ✓ RecursiveArrayTools
   4473.4 ms  ✓ StatsFuns
   1925.6 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   2213.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   2382.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  27136.6 ms  ✓ StaticArrays
  10502.4 ms  ✓ ForwardDiff
   2359.5 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   2562.2 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   2508.5 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   2607.9 ms  ✓ Adapt → AdaptStaticArraysExt
   2595.0 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   2611.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   3192.7 ms  ✓ Accessors → StaticArraysExt
   2498.0 ms  ✓ FastPower → FastPowerForwardDiffExt
   2893.8 ms  ✓ Roots → RootsForwardDiffExt
   3519.5 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   3173.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   3810.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   4982.6 ms  ✓ NLSolversBase
  32300.7 ms  ✓ Moshi
   9888.5 ms  ✓ NearestNeighbors
  25885.5 ms  ✓ FFTW
  41435.6 ms  ✓ Parsers
   2333.1 ms  ✓ Neighborhood
  17433.6 ms  ✓ Distributions
   4800.2 ms  ✓ LineSearches
   3199.6 ms  ✓ Clustering
   1166.6 ms  ✓ StateSpaceSets
   1741.0 ms  ✓ JSON
   1286.4 ms  ✓ Distributions → DistributionsTestExt
   1595.2 ms  ✓ DelayEmbeddings
   2407.3 ms  ✓ Optim
   3045.3 ms  ✓ BlackBoxOptim
   9156.3 ms  ✓ SciMLBase
   3238.4 ms  ✓ DiffEqBase
   2105.4 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   2262.1 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
  41873.7 ms  ✓ Polynomials
   2287.5 ms  ✓ DiffEqBase → DiffEqBaseDistributionsExt
    753.6 ms  ✓ Polynomials → PolynomialsFFTWExt
   3674.1 ms  ✓ OrdinaryDiffEqCore
    756.2 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   2157.1 ms  ✓ DSP
   1731.7 ms  ✓ Wavelets
   4415.5 ms  ✓ OrdinaryDiffEqTsit5
   2783.8 ms  ✓ ComplexityMeasures
   1624.0 ms  ✓ DynamicalSystemsBase
   2515.7 ms  ✓ Attractors
  184 dependencies successfully precompiled in 79 seconds. 23 already precompiled.
	Command being timed: "julia +1.11.6 --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 384.17
	System time (seconds): 35.85
	Percent of CPU this job got: 338%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:04.13
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2036572
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 590
	Minor (reclaiming a frame) page faults: 8719091
	Voluntary context switches: 239136
	Involuntary context switches: 119434
	Swaps: 0
	File system inputs: 0
	File system outputs: 1184576
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
