nice: cannot set niceness: Permission denied
Precompiling packages...
    432.8 ms  ✓ CPUTime
    924.1 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    792.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   1457.8 ms  ✓ OhMyThreads
  28917.2 ms  ✓ Static
    949.3 ms  ✓ BangBang → BangBangStaticArraysExt
    865.0 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   1131.6 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   6673.2 ms  ✓ NearestNeighbors
  24371.3 ms  ✓ Polynomials
   2699.5 ms  ✓ StatsFuns
    914.0 ms  ✓ OhMyThreads → MarkdownExt
    879.3 ms  ✓ BitTwiddlingConvenienceFunctions
   6484.9 ms  ✓ RecursiveArrayTools
  14125.1 ms  ✓ FFTW
   1852.7 ms  ✓ CPUSummary
   1097.0 ms  ✓ Neighborhood
   1074.6 ms  ✓ Polynomials → PolynomialsRecipesBaseExt
    585.9 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   4286.4 ms  ✓ ForwardDiff
   1786.9 ms  ✓ Clustering
    898.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    658.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   1042.9 ms  ✓ Polynomials → PolynomialsFFTWExt
    758.5 ms  ✓ PolyesterWeave
   1080.7 ms  ✓ StateSpaceSets
    616.3 ms  ✓ FastPower → FastPowerForwardDiffExt
    835.6 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
    757.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    659.0 ms  ✓ Roots → RootsForwardDiffExt
    701.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1459.0 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   4676.1 ms  ✓ Distributions
    942.9 ms  ✓ NLSolversBase
   1617.0 ms  ✓ Distributions → DistributionsTestExt
   2919.6 ms  ✓ DSP
   9468.8 ms  ✓ StaticArrayInterface
   1222.2 ms  ✓ LineSearches
    767.5 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   2118.9 ms  ✓ DelayEmbeddings
    642.4 ms  ✓ CloseOpenIntervals
    791.4 ms  ✓ LayoutPointers
   2127.8 ms  ✓ Wavelets
   5121.8 ms  ✓ BlackBoxOptim
    962.7 ms  ✓ StrideArraysCore
    762.6 ms  ✓ Polyester
   2555.5 ms  ✓ Optim
    716.8 ms  ✓ FastBroadcast
    648.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   3342.1 ms  ✓ ComplexityMeasures
  10838.6 ms  ✓ SciMLBase
    781.1 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1090.9 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   1267.3 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
   2208.7 ms  ✓ SciMLJacobianOperators
   4788.8 ms  ✓ NonlinearSolveBase
   1156.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1184.2 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   3148.2 ms  ✓ BracketingNonlinearSolve
   1047.3 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   2327.9 ms  ✓ DiffEqBase
   1165.9 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   1190.5 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   3490.2 ms  ✓ OrdinaryDiffEqCore
   1302.2 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   8977.7 ms  ✓ OrdinaryDiffEqTsit5
   1982.8 ms  ✓ DynamicalSystemsBase
   3356.4 ms  ✓ Attractors
  211 dependencies successfully precompiled in 103 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +nightly --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 458.49
	System time (seconds): 37.93
	Percent of CPU this job got: 262%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:09.22
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2277196
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 754
	Minor (reclaiming a frame) page faults: 13347283
	Voluntary context switches: 37900
	Involuntary context switches: 13280
	Swaps: 0
	File system inputs: 0
	File system outputs: 1111984
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
