nice: cannot set niceness: Permission denied
Precompiling packages...
   1966.5 ms  ✓ LazyArtifacts
   2594.6 ms  ✓ SciMLPublic
   2574.5 ms  ✓ NaNMath
   3685.1 ms  ✓ LoggingExtras
   3403.7 ms  ✓ StaticArraysCore
   3199.3 ms  ✓ RuntimeGeneratedFunctions
   2323.2 ms  ✓ PrecompileTools
  10026.5 ms  ✓ MacroTools
   2600.0 ms  ✓ JLLWrappers
   2993.7 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
  12885.2 ms  ✓ Test
   2025.8 ms  ✓ AliasTables
   2100.8 ms  ✓ ScopedValues
   2100.5 ms  ✓ GPUArraysCore
   1893.6 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2394.3 ms  ✓ ArrayInterface
   1708.1 ms  ✓ Compat → CompatLinearAlgebraExt
   1879.1 ms  ✓ Missings
   5021.2 ms  ✓ DifferentiationInterface
   1630.0 ms  ✓ EnzymeCore → AdaptExt
   1791.4 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   6416.1 ms  ✓ KrylovKit
   2017.1 ms  ✓ DiffResults
   2608.0 ms  ✓ LogExpFunctions
   2098.1 ms  ✓ TruncatedStacktraces
   2385.7 ms  ✓ SciMLLogging
   2196.7 ms  ✓ CommonSubexpressions
   6382.1 ms  ✓ DataStructures
   7624.6 ms  ✓ TimerOutputs
   2205.1 ms  ✓ Rmath_jll
   3773.1 ms  ✓ ProgressMeter
   3195.4 ms  ✓ SimpleTraits
   2078.6 ms  ✓ oneTBB_jll
   1923.5 ms  ✓ OpenSpecFun_jll
   2192.0 ms  ✓ IntelOpenMP_jll
   4382.0 ms  ✓ Setfield
   1598.9 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   2296.4 ms  ✓ FFTW_jll
   2185.3 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   2109.1 ms  ✓ FastBroadcast
   1606.1 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   2876.8 ms  ✓ MaybeInplace
   1715.4 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   6180.3 ms  ✓ RecipesBase
   1909.8 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   2328.1 ms  ✓ SciMLStructures
   1983.8 ms  ✓ SortingAlgorithms
   4499.9 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   2527.8 ms  ✓ FunctionWrappersWrappers
   2212.7 ms  ✓ Rmath
   2504.7 ms  ✓ QuadGK
   1413.1 ms  ✓ MKL_jll
   3313.9 ms  ✓ PreallocationTools
   3038.5 ms  ✓ PoissonRandom
  11842.2 ms  ✓ SparseArrays
   1431.4 ms  ✓ FiniteDiff
CompositionsBaseInverseFunctionsExt Waiting for background task / IO / timer.
[pid 2601948] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x3e4d4df0->0x7c8a173cf280
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   1789.8 ms  ✓ SuiteSparse
   1883.3 ms  ✓ Adapt → AdaptSparseArraysExt
ADTypesConstructionBaseExt Waiting for background task / IO / timer.
[pid 2602107] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x1ff65e50->0x7649dddc4c10
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   1980.8 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   1999.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   1746.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   2079.0 ms  ✓ FillArrays → FillArraysSparseArraysExt
   2094.4 ms  ✓ Statistics
    870.3 ms  ✓ FillArrays → FillArraysStatisticsExt
   1223.8 ms  ✓ PDMats
   1216.9 ms  ✓ Distances
   5607.6 ms  ✓ SpecialFunctions
    793.4 ms  ✓ FillArrays → FillArraysPDMatsExt
    863.1 ms  ✓ Distances → DistancesSparseArraysExt
    913.8 ms  ✓ DiffRules
   2708.8 ms  ✓ StatsBase
   1218.8 ms  ✓ StochasticDiffEqLevyArea
   1316.2 ms  ✓ HypergeometricFunctions
    690.0 ms  ✓ PDMats → StatsBaseExt
   3291.8 ms  ✓ StatsFuns
  15005.7 ms  ✓ StaticArrays
   2196.5 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  22706.8 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
MaybeInplaceSparseArraysExt Waiting for background task / IO / timer.
[pid 2603085] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x2dddec80->0x754ae7647910
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
FiniteDiffSparseArraysExt Waiting for background task / IO / timer.
[pid 2603114] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x23269ad0->0x79760eb68cd0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   2197.4 ms  ✓ Adapt → AdaptStaticArraysExt
  12588.1 ms  ✓ FFTW
   2506.7 ms  ✓ FillArrays → FillArraysStaticArraysExt
   2521.1 ms  ✓ ResettableStacks
   2570.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   2594.4 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   2133.4 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   8081.5 ms  ✓ ForwardDiff
   2689.9 ms  ✓ StaticArrays → StaticArraysStatisticsExt
  22075.9 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   3323.5 ms  ✓ ArnoldiMethod
   1092.3 ms  ✓ FastPower → FastPowerForwardDiffExt
   1289.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   1532.3 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   1456.9 ms  ✓ NLSolversBase
   1787.7 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
    961.2 ms  ✓ LineSearches
   3745.1 ms  ✓ Accessors
    634.7 ms  ✓ Accessors → LinearAlgebraExt
   1130.5 ms  ✓ BangBang
   2317.4 ms  ✓ SymbolicIndexingInterface
  10101.0 ms  ✓ Distributions
   2383.7 ms  ✓ OhMyThreads
   6718.2 ms  ✓ NearestNeighbors
   6473.7 ms  ✓ Graphs
   4006.2 ms  ✓ SciMLOperators
   1202.4 ms  ✓ OhMyThreads → MarkdownExt
   1039.0 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   2608.3 ms  ✓ Distributions → DistributionsTestExt
   1219.3 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   1988.3 ms  ✓ Neighborhood
   5557.9 ms  ✓ Roots
  22012.3 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
  21966.2 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    750.4 ms  ✓ Roots → RootsForwardDiffExt
   2786.1 ms  ✓ Clustering
   1196.3 ms  ✓ StateSpaceSets
   5516.9 ms  ✓ RecursiveArrayTools
   6061.9 ms  ✓ BlackBoxOptim
    979.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   1007.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   1122.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   2756.8 ms  ✓ Optim
   2550.3 ms  ✓ DelayEmbeddings
TestExt Waiting for background task / IO / timer.
[pid 2603964] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x354138e0->0x7b752b779180
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
StaticArraysExt Waiting for background task / IO / timer.
[pid 2603966] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x36234ce0->0x7a1bf49764a0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
  28730.9 ms  ✓ Polynomials
    630.9 ms  ✓ Polynomials → PolynomialsRecipesBaseExt
    653.3 ms  ✓ Polynomials → PolynomialsFFTWExt
   1790.7 ms  ✓ DSP
   1405.3 ms  ✓ Wavelets
RecursiveArrayToolsStatisticsExt Waiting for background task / IO / timer.
[pid 2604405] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x2006b600->0x75b4b334c3d0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   2291.9 ms  ✓ ComplexityMeasures
  20605.2 ms  ✓ Accessors → TestExt
  20807.2 ms  ✓ Accessors → StaticArraysExt
BangBangStaticArraysExt Waiting for background task / IO / timer.
[pid 2604020] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0xf1a0680->0x77d5e4c6f580
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
  21164.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
  32061.8 ms  ✓ BangBang → BangBangStaticArraysExt
   6031.1 ms  ✓ SciMLBase
    769.0 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
    963.5 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
   1005.6 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   1706.2 ms  ✓ SciMLJacobianOperators
   3015.4 ms  ✓ LineSearch
    807.7 ms  ✓ LineSearch → LineSearchLineSearchesExt
   3979.7 ms  ✓ NonlinearSolveBase
    855.7 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   2570.4 ms  ✓ BracketingNonlinearSolve
   2210.1 ms  ✓ DiffEqBase
    792.9 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1855.2 ms  ✓ DiffEqNoiseProcess
   2395.1 ms  ✓ OrdinaryDiffEqCore
   3202.2 ms  ✓ DiffEqCallbacks
   1451.7 ms  ✓ DiffEqNoiseProcess → DiffEqNoiseProcessOptimExt
   1070.3 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
NonlinearSolveBaseLineSearchExt Waiting for background task / IO / timer.
[pid 2604914] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x2c6b0700->0x779e1765a350
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   1988.2 ms  ✓ JumpProcesses
NonlinearSolveBaseForwardDiffExt Waiting for background task / IO / timer.
[pid 2604911] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0xc0c4a90->0x715a6bf90ac0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   1126.2 ms  ✓ JumpProcesses → JumpProcessesOrdinaryDiffEqCoreExt
   4278.4 ms  ✓ OrdinaryDiffEqTsit5
  20891.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
  21540.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
BracketingNonlinearSolveForwardDiffExt Waiting for background task / IO / timer.
[pid 2604963] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x6f85c50->0x7e9a665bd7e0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
  30950.8 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
DiffEqBaseForwardDiffExt Waiting for background task / IO / timer.
[pid 2604989] waiting for IO to finish:
 Handle type        uv_handle_t->data
 timer              0x1671df10->0x71caf3ea77c0
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   6033.6 ms  ✓ SimpleNonlinearSolve
  41771.6 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   1874.7 ms  ✓ StochasticDiffEqCore
   2109.7 ms  ✓ StochasticDiffEqHighOrder
   2223.4 ms  ✓ DynamicalSystemsBase
   3238.3 ms  ✓ Attractors
  207 dependencies successfully precompiled in 137 seconds
  13 dependencies had output during precompilation:
┌ DiffEqBase → DiffEqBaseForwardDiffExt
│  [pid 2604989] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x1671df10->0x71caf3ea77c0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
│  [pid 2604914] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x2c6b0700->0x779e1765a350
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ ADTypes → ADTypesConstructionBaseExt
│  [pid 2602107] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x1ff65e50->0x7649dddc4c10
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ BangBang → BangBangStaticArraysExt
│  [pid 2604020] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0xf1a0680->0x77d5e4c6f580
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ Accessors → StaticArraysExt
│  [pid 2603966] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x36234ce0->0x7a1bf49764a0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ Accessors → TestExt
│  [pid 2603964] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x354138e0->0x7b752b779180
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ StochasticDiffEqCore
│  WARNING: using DiffEqNoiseProcess.save_noise! in module StochasticDiffEqCore conflicts with an existing identifier.
└  
┌ CompositionsBase → CompositionsBaseInverseFunctionsExt
│  [pid 2601948] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x3e4d4df0->0x7c8a173cf280
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ MaybeInplace → MaybeInplaceSparseArraysExt
│  [pid 2603085] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x2dddec80->0x754ae7647910
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
│  [pid 2604405] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x2006b600->0x75b4b334c3d0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ FiniteDiff → FiniteDiffSparseArraysExt
│  [pid 2603114] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x23269ad0->0x79760eb68cd0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
│  [pid 2604963] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0x6f85c50->0x7e9a665bd7e0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
│  [pid 2604911] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   timer              0xc0c4a90->0x715a6bf90ac0
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 273.44
	System time (seconds): 36.74
	Percent of CPU this job got: 225%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:17.59
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 943996
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 495
	Minor (reclaiming a frame) page faults: 9466552
	Voluntary context switches: 262488
	Involuntary context switches: 74595
	Swaps: 0
	File system inputs: 8
	File system outputs: 795576
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
