nice: cannot set niceness: Permission denied
Precompiling packages...
   1706.8 ms  ✓ nghttp2_jll
   2899.6 ms  ✓ PtrArrays
  10190.0 ms  ✓ FunctionWrappers
   4882.9 ms  ✓ SpatialIndexing
  10397.2 ms  ✓ Bessels
   2711.9 ms  ✓ HashArrayMappedTries
   4067.6 ms  ✓ Mmap
   2007.7 ms  ✓ IfElse
   2687.4 ms  ✓ TaskLocalValues
   2710.5 ms  ✓ StableTasks
   2150.5 ms  ✓ CommonWorldInvalidations
   2574.6 ms  ✓ DataAPI
   2399.5 ms  ✓ FastClosures
   2500.1 ms  ✓ ChunkSplitters
   4596.7 ms  ✓ EnzymeCore
  13442.5 ms  ✓ ExproniconLite
   3074.3 ms  ✓ SciMLPublic
   3108.0 ms  ✓ StaticArraysCore
   3231.6 ms  ✓ LoggingExtras
   4013.8 ms  ✓ CpuId
   3986.9 ms  ✓ Preferences
  12572.3 ms  ✓ OrderedCollections
   4591.7 ms  ✓ LazyArtifacts
   4108.5 ms  ✓ FillArrays → FillArraysStatisticsExt
   2398.8 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2098.2 ms  ✓ CompositionsBase → CompositionsBaseInverseFunctionsExt
   3187.8 ms  ✓ Adapt
  15889.4 ms  ✓ IrrationalConstants
  13091.5 ms  ✓ ConstructionBase
   3328.6 ms  ✓ FunctionWrappersWrappers
  19910.8 ms  ✓ MacroTools
   9785.4 ms  ✓ NaNMath
  11085.5 ms  ✓ Compat
  12165.6 ms  ✓ InteractiveUtils
   4509.3 ms  ✓ AliasTables
   2776.5 ms  ✓ ScopedValues
  11227.2 ms  ✓ DifferentiationInterface
  10724.8 ms  ✓ Distances
  11205.8 ms  ✓ ThreadingUtilities
   2904.4 ms  ✓ ADTypes → ADTypesEnzymeCoreExt
   2917.9 ms  ✓ DiffResults
  10614.8 ms  ✓ RuntimeGeneratedFunctions
   2995.1 ms  ✓ PrecompileTools
   2997.5 ms  ✓ SciMLLogging
   3317.4 ms  ✓ JLLWrappers
   3249.9 ms  ✓ EnzymeCore → AdaptExt
   2113.7 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   3672.8 ms  ✓ GPUArraysCore
   2394.3 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   3714.6 ms  ✓ LogExpFunctions
   2876.1 ms  ✓ CommonSubexpressions
   3097.6 ms  ✓ Compat → CompatLinearAlgebraExt
   4033.1 ms  ✓ TruncatedStacktraces
   8194.8 ms  ✓ DataStructures
   9668.2 ms  ✓ Missings
   3796.9 ms  ✓ Rmath_jll
  11101.9 ms  ✓ Jieko
  21024.9 ms  ✓ TimerOutputs
   4589.9 ms  ✓ FFTW_jll
  19971.7 ms  ✓ Distributed
   3901.9 ms  ✓ OpenSpecFun_jll
   2817.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   7406.1 ms  ✓ IntelOpenMP_jll
   2766.1 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   2470.9 ms  ✓ SortingAlgorithms
  12798.0 ms  ✓ ArrayInterface
   8294.7 ms  ✓ oneTBB_jll
   6621.4 ms  ✓ Setfield
   1903.6 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   4695.0 ms  ✓ Rmath
  11403.8 ms  ✓ RecipesBase
   2407.1 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   3098.7 ms  ✓ MaybeInplace
   5900.1 ms  ✓ ProgressMeter
   3938.0 ms  ✓ FiniteDiff
   5442.9 ms  ✓ PreallocationTools
  28687.4 ms  ✓ SparseArrays
   5706.6 ms  ✓ MKL_jll
   7410.9 ms  ✓ SciMLStructures
   2782.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
  11825.0 ms  ✓ QuadGK
   3136.8 ms  ✓ Distances → DistancesSparseArraysExt
   3340.1 ms  ✓ Statistics → SparseArraysExt
   3655.9 ms  ✓ Adapt → AdaptSparseArraysExt
   4017.3 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3789.5 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   4518.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   4611.8 ms  ✓ SuiteSparse
  12782.3 ms  ✓ SpecialFunctions
   3492.0 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
  22927.3 ms  ✓ Test
   3994.9 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
  18234.6 ms  ✓ Accessors
   2375.9 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   3774.4 ms  ✓ PDMats
   3788.7 ms  ✓ DiffRules
   2657.0 ms  ✓ Accessors → TestExt
   2996.7 ms  ✓ Accessors → LinearAlgebraExt
   4366.4 ms  ✓ HypergeometricFunctions
   2781.4 ms  ✓ FillArrays → FillArraysPDMatsExt
   3256.2 ms  ✓ BangBang
  28605.5 ms  ✓ Static
   8551.7 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   3208.4 ms  ✓ BitTwiddlingConvenienceFunctions
   4667.8 ms  ✓ CPUSummary
  15958.2 ms  ✓ StatsBase
  11298.3 ms  ✓ SciMLOperators
  12012.6 ms  ✓ StatsFuns
   4342.8 ms  ✓ PolyesterWeave
   9595.1 ms  ✓ OhMyThreads
  13125.7 ms  ✓ SymbolicIndexingInterface
   3136.0 ms  ✓ PDMats → StatsBaseExt
   2137.5 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   3098.8 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   3537.8 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   2536.2 ms  ✓ OhMyThreads → MarkdownExt
  42133.8 ms  ✓ StaticArrays
   2852.6 ms  ✓ FillArrays → FillArraysStaticArraysExt
   2939.1 ms  ✓ Adapt → AdaptStaticArraysExt
   3050.2 ms  ✓ StaticArrays → StaticArraysStatisticsExt
  20884.7 ms  ✓ ForwardDiff
   3706.0 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3807.3 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   4306.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
  21417.7 ms  ✓ Roots
   4891.3 ms  ✓ Accessors → StaticArraysExt
   5144.1 ms  ✓ BangBang → BangBangStaticArraysExt
   2579.8 ms  ✓ FastPower → FastPowerForwardDiffExt
   3502.6 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   2988.6 ms  ✓ Roots → RootsForwardDiffExt
   5702.3 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
  10188.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
  52861.5 ms  ✓ Moshi
   4692.0 ms  ✓ NLSolversBase
  32512.3 ms  ✓ StaticArrayInterface
  42258.1 ms  ✓ FFTW
  23065.8 ms  ✓ Distributions
   1786.0 ms  ✓ CloseOpenIntervals
   2069.6 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   2265.1 ms  ✓ LayoutPointers
  19148.8 ms  ✓ NearestNeighbors
   2595.3 ms  ✓ StrideArraysCore
   4421.5 ms  ✓ Distributions → DistributionsTestExt
   2516.5 ms  ✓ Neighborhood
  28361.3 ms  ✓ RecursiveArrayTools
   7218.9 ms  ✓ LineSearches
   2233.4 ms  ✓ Polyester
   1765.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   1860.9 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   2255.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   4873.3 ms  ✓ Clustering
   1694.2 ms  ✓ FastBroadcast
   1396.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   4990.2 ms  ✓ StateSpaceSets
   5195.6 ms  ✓ Optim
  13037.1 ms  ✓ BlackBoxOptim
   3686.2 ms  ✓ DelayEmbeddings
  64060.5 ms  ✓ Polynomials
   1241.4 ms  ✓ Polynomials → PolynomialsFFTWExt
   1302.4 ms  ✓ Polynomials → PolynomialsRecipesBaseExt
   2561.5 ms  ✓ DSP
  18456.5 ms  ✓ SciMLBase
   1116.3 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1652.6 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
   4226.2 ms  ✓ Wavelets
   2748.2 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   3892.8 ms  ✓ ComplexityMeasures
   4779.5 ms  ✓ SciMLJacobianOperators
   7668.9 ms  ✓ NonlinearSolveBase
   1337.6 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   1689.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   4360.2 ms  ✓ BracketingNonlinearSolve
   1192.3 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   2768.6 ms  ✓ DiffEqBase
   1645.1 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   1770.9 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   4724.8 ms  ✓ OrdinaryDiffEqCore
   1448.2 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   5936.5 ms  ✓ OrdinaryDiffEqTsit5
   3138.8 ms  ✓ DynamicalSystemsBase
   4164.1 ms  ✓ Attractors
  208 dependencies successfully precompiled in 153 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +1.12.5 --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 701.07
	System time (seconds): 51.09
	Percent of CPU this job got: 313%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 4:00.15
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2171012
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 716
	Minor (reclaiming a frame) page faults: 12308592
	Voluntary context switches: 31676
	Involuntary context switches: 122114
	Swaps: 0
	File system inputs: 32
	File system outputs: 1039528
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
