nice: cannot set niceness: Permission denied
Precompiling packages...
   1957.5 ms  ✓ LazyArtifacts
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 447
	Minor (reclaiming a frame) page faults: 8457401
	Voluntary context switches: 229301
	Involuntary context switches: 112019
	Swaps: 0
	File system inputs: 0
	File system outputs: 691816
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
