nice: cannot set niceness: Permission denied
Precompiling packages...
    424.2 ms  ✓ CPUTime
    801.8 ms  ✓ FiniteDiff
   1993.9 ms  ✓ SciMLOperators
   1307.4 ms  ✓ SymbolicIndexingInterface
   3378.0 ms  ✓ Roots
    796.3 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
    805.7 ms  ✓ StaticArrays → StaticArraysStatisticsExt
    745.6 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
    834.6 ms  ✓ FillArrays → FillArraysStaticArraysExt
    782.8 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
    720.4 ms  ✓ Adapt → AdaptStaticArraysExt
    723.9 ms  ✓ Accessors → StaticArraysExt
  21931.2 ms  ✓ Static
    641.5 ms  ✓ DiffRules
   1027.6 ms  ✓ HypergeometricFunctions
   1585.7 ms  ✓ JSON
    698.9 ms  ✓ FillArrays → FillArraysPDMatsExt
    639.4 ms  ✓ BangBang → BangBangStaticArraysExt
    932.6 ms  ✓ OhMyThreads
    708.4 ms  ✓ PDMats → StatsBaseExt
    679.2 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
    728.8 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    658.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    616.7 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
    796.5 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
    603.1 ms  ✓ BitTwiddlingConvenienceFunctions
   1251.8 ms  ✓ CPUSummary
   5913.7 ms  ✓ RecursiveArrayTools
   6446.9 ms  ✓ NearestNeighbors
  24323.9 ms  ✓ Polynomials
    772.5 ms  ✓ OhMyThreads → MarkdownExt
   2117.9 ms  ✓ StatsFuns
    798.8 ms  ✓ PolyesterWeave
    903.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
  12793.8 ms  ✓ FFTW
    643.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
   4319.3 ms  ✓ ForwardDiff
    479.4 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   1029.3 ms  ✓ Neighborhood
    919.4 ms  ✓ Polynomials → PolynomialsRecipesBaseExt
   1708.4 ms  ✓ Clustering
    934.0 ms  ✓ Polynomials → PolynomialsFFTWExt
    514.1 ms  ✓ FastPower → FastPowerForwardDiffExt
    673.2 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
    649.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
    559.7 ms  ✓ Roots → RootsForwardDiffExt
   1154.1 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
    556.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
    939.6 ms  ✓ StateSpaceSets
   4612.8 ms  ✓ Distributions
   1007.9 ms  ✓ NLSolversBase
   1511.9 ms  ✓ Distributions → DistributionsTestExt
   2983.4 ms  ✓ DSP
   1112.2 ms  ✓ LineSearches
  16505.3 ms  ✓ StaticArrayInterface
   2204.3 ms  ✓ DelayEmbeddings
    676.6 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   2196.1 ms  ✓ Wavelets
    617.8 ms  ✓ CloseOpenIntervals
   5135.8 ms  ✓ BlackBoxOptim
    673.8 ms  ✓ LayoutPointers
    757.7 ms  ✓ StrideArraysCore
   2519.1 ms  ✓ Optim
    612.9 ms  ✓ Polyester
  11613.4 ms  ✓ SciMLBase
    635.9 ms  ✓ FastBroadcast
    694.8 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
    839.3 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   3294.4 ms  ✓ ComplexityMeasures
   1132.6 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   1306.8 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
   2065.7 ms  ✓ SciMLJacobianOperators
   4683.7 ms  ✓ NonlinearSolveBase
   1041.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1080.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   2990.4 ms  ✓ BracketingNonlinearSolve
    964.0 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   2104.0 ms  ✓ DiffEqBase
   1051.5 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   1082.7 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   3177.1 ms  ✓ OrdinaryDiffEqCore
   1198.8 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   8768.2 ms  ✓ OrdinaryDiffEqTsit5
   1905.8 ms  ✓ DynamicalSystemsBase
   3141.1 ms  ✓ Attractors
  211 dependencies successfully precompiled in 97 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +nightly --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 443.23
	System time (seconds): 35.73
	Percent of CPU this job got: 262%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:02.33
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2264120
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 794
	Minor (reclaiming a frame) page faults: 13074343
	Voluntary context switches: 36631
	Involuntary context switches: 12716
	Swaps: 0
	File system inputs: 0
	File system outputs: 1112688
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
