nice: cannot set niceness: Permission denied
Precompiling packages...
   1594.9 ms  ✓ nghttp2_jll
   3345.6 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   3816.4 ms  ✓ OrdinaryDiffEqCore
   1167.4 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   4637.1 ms  ✓ OrdinaryDiffEqTsit5
   2615.4 ms  ✓ DynamicalSystemsBase
   3534.5 ms  ✓ Attractors
  208 dependencies successfully precompiled in 134 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +1.12.5 --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 593.31
	System time (seconds): 49.36
	Percent of CPU this job got: 328%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:15.81
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2190600
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 948
	Minor (reclaiming a frame) page faults: 12461316
	Voluntary context switches: 35634
	Involuntary context switches: 61788
	Swaps: 0
	File system inputs: 0
	File system outputs: 1084856
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
