nice: cannot set niceness: Permission denied
Precompiling packages...
   1578.5 ms  ✓ OpenSSL_jll
   4534.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   3041.4 ms  ✓ DiffEqBase
   1258.9 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   4334.8 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   5179.5 ms  ✓ OrdinaryDiffEqCore
   4372.9 ms  ✓ DiffEqNoiseProcess
   6290.5 ms  ✓ DiffEqCallbacks
   1902.9 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   8782.2 ms  ✓ SimpleNonlinearSolve
   2604.9 ms  ✓ DiffEqNoiseProcess → DiffEqNoiseProcessOptimExt
   4094.2 ms  ✓ JumpProcesses
   1212.4 ms  ✓ JumpProcesses → JumpProcessesOrdinaryDiffEqCoreExt
   9014.9 ms  ✓ OrdinaryDiffEqTsit5
   3881.2 ms  ✓ StochasticDiffEqCore
   2215.1 ms  ✓ StochasticDiffEqHighOrder
   3019.3 ms  ✓ DynamicalSystemsBase
   4470.9 ms  ✓ Attractors
  230 dependencies successfully precompiled in 174 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 733.92
	System time (seconds): 55.53
	Percent of CPU this job got: 331%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:58.40
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2193044
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 955
	Minor (reclaiming a frame) page faults: 14519867
	Voluntary context switches: 39693
	Involuntary context switches: 67832
	Swaps: 0
	File system inputs: 0
	File system outputs: 1350608
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
