nice: cannot set niceness: Permission denied
Precompiling packages...
   1954.8 ms  ✓ IteratorInterfaceExtensions
   2409.5 ms  ✓ Rmath_jll
   2404.5 ms  ✓ IntelOpenMP_jll
   3572.5 ms  ✓ SimpleTraits
   6421.7 ms  ✓ KrylovKit
   2608.3 ms  ✓ FFTW_jll
   2618.9 ms  ✓ OpenSpecFun_jll
   2988.7 ms  ✓ oneTBB_jll
   2221.3 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   1982.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   2389.4 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   3075.1 ms  ✓ MaybeInplace
   5288.7 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   2188.4 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   2704.4 ms  ✓ FastBroadcast
   2713.7 ms  ✓ SciMLStructures
   5910.2 ms  ✓ RecipesBase
   4911.8 ms  ✓ Setfield
   1800.0 ms  ✓ SortingAlgorithms
   3316.5 ms  ✓ FunctionWrappersWrappers
   4307.5 ms  ✓ PreallocationTools
   2203.4 ms  ✓ Rmath
   2011.7 ms  ✓ MKL_jll
   4090.5 ms  ✓ PoissonRandom
  13033.5 ms  ✓ SparseArrays
   3612.1 ms  ✓ QuadGK
   2288.5 ms  ✓ FiniteDiff
   7229.7 ms  ✓ Accessors
   2158.9 ms  ✓ SuiteSparse
   2329.5 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   2402.8 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   2460.7 ms  ✓ Adapt → AdaptSparseArraysExt
   2754.2 ms  ✓ FillArrays → FillArraysSparseArraysExt
   2867.7 ms  ✓ Statistics
   3302.4 ms  ✓ MaybeInplace → MaybeInplaceSparseArraysExt
   1914.2 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   1976.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   1768.6 ms  ✓ Accessors → LinearAlgebraExt
   2722.6 ms  ✓ PDMats
   2087.8 ms  ✓ FillArrays → FillArraysStatisticsExt
   3269.6 ms  ✓ Accessors → TestExt
   2991.7 ms  ✓ Distances
   2535.0 ms  ✓ NLSolversBase
   2598.4 ms  ✓ BangBang
   8419.0 ms  ✓ SpecialFunctions
   2302.3 ms  ✓ FillArrays → FillArraysPDMatsExt
   2010.0 ms  ✓ Distances → DistancesSparseArraysExt
   4301.2 ms  ✓ SymbolicIndexingInterface
   2210.0 ms  ✓ DiffRules
   2473.6 ms  ✓ LineSearches
   2687.2 ms  ✓ StochasticDiffEqLevyArea
   2826.0 ms  ✓ OhMyThreads
   5513.8 ms  ✓ SciMLOperators
   6385.2 ms  ✓ StatsBase
   3297.0 ms  ✓ HypergeometricFunctions
   1802.0 ms  ✓ OhMyThreads → MarkdownExt
   1792.3 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
ProgressMeterExt Waiting for background task / IO / timer.
[pid 1034562] waiting for IO to finish:
 Handle type        uv_handle_t->data
 fs_event           0x190f3850->0x72eacd0f5630
 timer              0x19154650->0x72eacd0f5660
This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
   2001.5 ms  ✓ PDMats → StatsBaseExt
   2218.3 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   2702.6 ms  ✓ OhMyThreads → ProgressMeterExt
   8636.3 ms  ✓ Roots
   5602.6 ms  ✓ StatsFuns
  23608.9 ms  ✓ StaticArrays
   8598.7 ms  ✓ Optim
   3208.9 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   2880.3 ms  ✓ ResettableStacks
   3214.6 ms  ✓ FillArrays → FillArraysStaticArraysExt
   3290.4 ms  ✓ Adapt → AdaptStaticArraysExt
  12001.0 ms  ✓ ForwardDiff
   3531.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   3693.6 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
  20891.6 ms  ✓ FFTW
   3985.5 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   4293.9 ms  ✓ ArnoldiMethod
  13230.4 ms  ✓ RecursiveArrayTools
   4114.8 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   4796.6 ms  ✓ Accessors → StaticArraysExt
   2090.0 ms  ✓ FastPower → FastPowerForwardDiffExt
   2114.9 ms  ✓ Roots → RootsForwardDiffExt
   2291.0 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   5720.4 ms  ✓ BangBang → BangBangStaticArraysExt
   2490.9 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   1892.7 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   1988.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   2084.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   2837.5 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   2348.2 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsStatisticsExt
  10899.4 ms  ✓ Distributions
   5501.5 ms  ✓ NearestNeighbors
   5535.2 ms  ✓ Graphs
   1378.4 ms  ✓ Distributions → DistributionsTestExt
   1126.9 ms  ✓ Neighborhood
   1585.8 ms  ✓ Clustering
    927.3 ms  ✓ StateSpaceSets
   3421.6 ms  ✓ BlackBoxOptim
   1659.1 ms  ✓ DelayEmbeddings
  10250.9 ms  ✓ SciMLBase
  34682.2 ms  ✓ Polynomials
   1261.6 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1487.6 ms  ✓ SciMLBase → SciMLBaseStaticArraysExt
   1502.6 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
   1548.1 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
    824.2 ms  ✓ Polynomials → PolynomialsRecipesBaseExt
    853.6 ms  ✓ Polynomials → PolynomialsFFTWExt
   1828.6 ms  ✓ SciMLJacobianOperators
   1880.7 ms  ✓ DSP
   1545.8 ms  ✓ Wavelets
   3153.7 ms  ✓ LineSearch
    788.9 ms  ✓ LineSearch → LineSearchLineSearchesExt
   4354.9 ms  ✓ NonlinearSolveBase
   2474.5 ms  ✓ ComplexityMeasures
    849.5 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseSparseArraysExt
   1063.9 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseLineSearchExt
   3547.1 ms  ✓ NonlinearSolveBase → NonlinearSolveBaseForwardDiffExt
   2803.6 ms  ✓ BracketingNonlinearSolve
    960.2 ms  ✓ BracketingNonlinearSolve → BracketingNonlinearSolveForwardDiffExt
   2410.2 ms  ✓ DiffEqBase
    843.2 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   2438.9 ms  ✓ DiffEqNoiseProcess
   4191.4 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   3870.0 ms  ✓ OrdinaryDiffEqCore
   2699.2 ms  ✓ DiffEqNoiseProcess → DiffEqNoiseProcessOptimExt
   5137.4 ms  ✓ DiffEqCallbacks
   2248.0 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreSparseArraysExt
   8503.4 ms  ✓ SimpleNonlinearSolve
   2479.2 ms  ✓ JumpProcesses
   1075.5 ms  ✓ JumpProcesses → JumpProcessesOrdinaryDiffEqCoreExt
   4456.9 ms  ✓ OrdinaryDiffEqTsit5
   2151.6 ms  ✓ StochasticDiffEqCore
   2099.0 ms  ✓ StochasticDiffEqHighOrder
   2179.7 ms  ✓ DynamicalSystemsBase
   3237.0 ms  ✓ Attractors
  209 dependencies successfully precompiled in 90 seconds
  2 dependencies had output during precompilation:
┌ OhMyThreads → ProgressMeterExt
│  [pid 1034562] waiting for IO to finish:
│   Handle type        uv_handle_t->data
│   fs_event           0x190f3850->0x72eacd0f5630
│   timer              0x19154650->0x72eacd0f5660
│  This means that a package has started a background task or event source that has not finished running. For precompilation to complete successfully, the event source needs to be closed explicitly. See the developer documentation on fixing precompilation hangs for more help.
└  
┌ StochasticDiffEqCore
│  WARNING: using DiffEqNoiseProcess.save_noise! in module StochasticDiffEqCore conflicts with an existing identifier.
└  
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +lts --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 302.31
	System time (seconds): 39.57
	Percent of CPU this job got: 374%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 1:31.30
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 941184
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 497
	Minor (reclaiming a frame) page faults: 9481867
	Voluntary context switches: 260941
	Involuntary context switches: 112353
	Swaps: 0
	File system inputs: 0
	File system outputs: 801720
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
