Precompiling Pkg...
   1003.4 ms  ✓ MozillaCACerts_jll
   2006.9 ms  ✓ ADTypes → ADTypesConstructionBaseExt
   2617.6 ms  ✓ AliasTables
   6596.1 ms  ✓ InteractiveUtils
  10614.3 ms  ✓ MacroTools
   2304.9 ms  ✓ Missings
   4313.5 ms  ✓ ThreadingUtilities
   2193.5 ms  ✓ DiffResults
   1993.6 ms  ✓ Compat → CompatLinearAlgebraExt
   1702.2 ms  ✓ EnzymeCore → AdaptExt
   2014.9 ms  ✓ PrecompileTools
   2419.0 ms  ✓ JLLWrappers
   2212.5 ms  ✓ GPUArraysCore
   2282.5 ms  ✓ ArrayInterface
   3099.6 ms  ✓ LogExpFunctions
   2197.5 ms  ✓ CommonSubexpressions
   3083.4 ms  ✓ TruncatedStacktraces
   8720.9 ms  ✓ Distributed
   2576.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceGPUArraysCoreExt
   2684.3 ms  ✓ Rmath_jll
   3481.0 ms  ✓ Static
   3198.3 ms  ✓ oneTBB_jll
   3199.8 ms  ✓ FFTW_jll
   5782.6 ms  ✓ Setfield
   2699.6 ms  ✓ OpenSpecFun_jll
   2002.8 ms  ✓ ArrayInterface → ArrayInterfaceStaticArraysCoreExt
   2189.1 ms  ✓ ArrayInterface → ArrayInterfaceGPUArraysCoreExt
   1892.2 ms  ✓ SciMLStructures
   8625.1 ms  ✓ Jieko
   2304.9 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   7316.0 ms  ✓ DataStructures
   2196.6 ms  ✓ BitTwiddlingConvenienceFunctions
   8075.3 ms  ✓ RecipesBase
   9317.8 ms  ✓ Accessors
   6291.9 ms  ✓ IntelOpenMP_jll
   3605.9 ms  ✓ Rmath
   4514.9 ms  ✓ PreallocationTools
   4405.7 ms  ✓ ProgressMeter
   4215.7 ms  ✓ CPUSummary
   3185.9 ms  ✓ FiniteDiff
   2321.4 ms  ✓ SortingAlgorithms
   2383.0 ms  ✓ Accessors → LinearAlgebraExt
  17187.7 ms  ✓ SparseArrays
   5996.0 ms  ✓ StaticArrayInterface
   2301.4 ms  ✓ PolyesterWeave
   2207.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
   4288.4 ms  ✓ QuadGK
  14012.6 ms  ✓ Test
   5399.1 ms  ✓ MKL_jll
   2400.6 ms  ✓ SuiteSparse
   2510.2 ms  ✓ Distances → DistancesSparseArraysExt
   2593.3 ms  ✓ DifferentiationInterface → DifferentiationInterfaceSparseArraysExt
   2603.0 ms  ✓ Statistics → SparseArraysExt
   2515.0 ms  ✓ Adapt → AdaptSparseArraysExt
   2800.9 ms  ✓ FillArrays → FillArraysSparseArraysExt
   2819.3 ms  ✓ ArrayInterface → ArrayInterfaceSparseArraysExt
   5502.9 ms  ✓ SymbolicIndexingInterface
   2502.6 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
   2493.7 ms  ✓ CloseOpenIntervals
  10684.6 ms  ✓ SpecialFunctions
   2583.6 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   2778.0 ms  ✓ LayoutPointers
   2783.0 ms  ✓ Accessors → TestExt
   7301.2 ms  ✓ SciMLOperators
   3280.7 ms  ✓ PDMats
   2487.6 ms  ✓ DiffRules
   5500.1 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
   1999.2 ms  ✓ SciMLOperators → SciMLOperatorsStaticArraysCoreExt
   3405.7 ms  ✓ StrideArraysCore
   2708.6 ms  ✓ SciMLOperators → SciMLOperatorsSparseArraysExt
   2029.0 ms  ✓ FillArrays → FillArraysPDMatsExt
   3881.4 ms  ✓ HypergeometricFunctions
   1703.5 ms  ✓ Polyester
  11617.5 ms  ✓ Roots
   6809.0 ms  ✓ StatsBase
   6705.6 ms  ✓ RecursiveArrayTools
   1413.8 ms  ✓ FastBroadcast
   2299.5 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
   4727.6 ms  ✓ StatsFuns
   2014.4 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
  25476.8 ms  ✓ StaticArrays
   1874.6 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   2099.2 ms  ✓ Adapt → AdaptStaticArraysExt
   2334.9 ms  ✓ DifferentiationInterface → DifferentiationInterfaceStaticArraysExt
   2340.4 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   2334.7 ms  ✓ FiniteDiff → FiniteDiffStaticArraysExt
   2502.3 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   2583.4 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
   2593.9 ms  ✓ Accessors → StaticArraysExt
   9699.8 ms  ✓ ForwardDiff
   4572.1 ms  ✓ PreallocationTools → PreallocationToolsForwardDiffExt
   4728.6 ms  ✓ ForwardDiff → ForwardDiffStaticArraysExt
   5083.6 ms  ✓ DifferentiationInterface → DifferentiationInterfaceForwardDiffExt
   5185.5 ms  ✓ FastPower → FastPowerForwardDiffExt
   5366.9 ms  ✓ Roots → RootsForwardDiffExt
   5841.0 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   4006.9 ms  ✓ NLSolversBase
  10258.9 ms  ✓ NearestNeighbors
  31999.7 ms  ✓ Moshi
  25807.9 ms  ✓ FFTW
   2716.0 ms  ✓ Neighborhood
  40812.2 ms  ✓ Parsers
   3712.6 ms  ✓ Clustering
   1208.4 ms  ✓ StateSpaceSets
   4034.7 ms  ✓ LineSearches
  16829.0 ms  ✓ Distributions
   1646.8 ms  ✓ JSON
    968.2 ms  ✓ Distributions → DistributionsTestExt
   2361.3 ms  ✓ Optim
   1580.9 ms  ✓ DelayEmbeddings
   3108.2 ms  ✓ BlackBoxOptim
   8010.7 ms  ✓ SciMLBase
   3229.1 ms  ✓ DiffEqBase
   2137.5 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   2324.8 ms  ✓ DiffEqBase → DiffEqBaseDistributionsExt
  40299.3 ms  ✓ Polynomials
   2353.6 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
    755.9 ms  ✓ Polynomials → PolynomialsFFTWExt
   3764.1 ms  ✓ OrdinaryDiffEqCore
    762.5 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
   2196.3 ms  ✓ DSP
   1718.6 ms  ✓ Wavelets
   4403.1 ms  ✓ OrdinaryDiffEqTsit5
   2853.2 ms  ✓ ComplexityMeasures
   1652.1 ms  ✓ DynamicalSystemsBase
   2509.3 ms  ✓ Attractors
  186 dependencies successfully precompiled in 78 seconds. 23 already precompiled.
	Command being timed: "julia +1.11.6 --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 383.67
	System time (seconds): 33.48
	Percent of CPU this job got: 336%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 2:03.99
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2028680
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 588
	Minor (reclaiming a frame) page faults: 8759426
	Voluntary context switches: 243495
	Involuntary context switches: 119086
	Swaps: 0
	File system inputs: 144
	File system outputs: 1188160
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
