nice: cannot set niceness: Permission denied
Precompiling packages...
    412.9 ms  ✓ CPUTime
    594.7 ms  ✓ FiniteDiff → FiniteDiffSparseArraysExt
    528.2 ms  ✓ DifferentiationInterface → DifferentiationInterfaceFiniteDiffExt
    650.9 ms  ✓ PolyesterWeave
   5081.0 ms  ✓ Distributions
    954.6 ms  ✓ Polynomials → PolynomialsFFTWExt
    969.5 ms  ✓ Neighborhood
   1710.3 ms  ✓ RecursiveArrayTools
    865.1 ms  ✓ NLSolversBase
   1627.7 ms  ✓ Clustering
   1275.3 ms  ✓ Distributions → DistributionsTestExt
    706.1 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsSparseArraysExt
    962.2 ms  ✓ StateSpaceSets
    578.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsForwardDiffExt
   2580.3 ms  ✓ DSP
    924.6 ms  ✓ LineSearches
   4722.2 ms  ✓ BlackBoxOptim
   1902.4 ms  ✓ DelayEmbeddings
   2037.4 ms  ✓ Wavelets
   2420.6 ms  ✓ Optim
   3066.5 ms  ✓ ComplexityMeasures
   8364.3 ms  ✓ SciMLBase
    764.1 ms  ✓ SciMLBase → SciMLBaseDifferentiationInterfaceExt
   1071.5 ms  ✓ SciMLBase → SciMLBaseForwardDiffExt
   1219.6 ms  ✓ SciMLBase → SciMLBaseDistributionsExt
  17377.2 ms  ✓ StaticArrayInterface
    443.4 ms  ✓ CloseOpenIntervals
    531.2 ms  ✓ LayoutPointers
    545.2 ms  ✓ StaticArrayInterface → StaticArrayInterfaceStaticArraysExt
    679.6 ms  ✓ StrideArraysCore
    563.1 ms  ✓ Polyester
    572.3 ms  ✓ FastBroadcast
    512.3 ms  ✓ RecursiveArrayTools → RecursiveArrayToolsFastBroadcastExt
   1650.3 ms  ✓ DiffEqBase
    890.1 ms  ✓ DiffEqBase → DiffEqBaseSparseArraysExt
   1023.7 ms  ✓ DiffEqBase → DiffEqBaseForwardDiffExt
   2599.5 ms  ✓ OrdinaryDiffEqCore
    780.0 ms  ✓ OrdinaryDiffEqCore → OrdinaryDiffEqCoreEnzymeCoreExt
  11365.5 ms  ✓ OrdinaryDiffEqTsit5
   1678.0 ms  ✓ DynamicalSystemsBase
   3208.5 ms  ✓ Attractors
  199 dependencies successfully precompiled in 99 seconds. 27 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +nightly --project=A/Attractors/Multistability-Of-Discrete-Time-Systems -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 487.54
	System time (seconds): 37.57
	Percent of CPU this job got: 252%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 3:28.14
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 2573148
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 752
	Minor (reclaiming a frame) page faults: 13019215
	Voluntary context switches: 35747
	Involuntary context switches: 13273
	Swaps: 0
	File system inputs: 0
	File system outputs: 1092016
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
