nice: cannot set niceness: Permission denied
Precompiling packages...
   1481.1 ms  ✓ MozillaCACerts_jll
   2404.0 ms  ✓ Reexport
   8073.1 ms  ✓ Format
   2910.5 ms  ✓ StableRNGs
   3482.8 ms  ✓ DocStringExtensions
   3097.0 ms  ✓ IntervalSets
   3495.4 ms  ✓ AbstractTrees
   4704.3 ms  ✓ Requires
  10074.3 ms  ✓ CEnum
   2603.6 ms  ✓ PtrArrays
   2896.6 ms  ✓ RoundingEmulator
   2992.0 ms  ✓ Mmap
   3089.5 ms  ✓ Extents
   2883.9 ms  ✓ PCRE2_jll
   3006.8 ms  ✓ Inflate
   3538.8 ms  ✓ TranscodingStreams
   2395.6 ms  ✓ CRC32c
   2510.6 ms  ✓ DataAPI
  10194.5 ms  ✓ Observables
   2999.3 ms  ✓ StaticArraysCore
  11089.2 ms  ✓ OrderedCollections
   2903.3 ms  ✓ MappedArrays
  12593.0 ms  ✓ Grisu
   2686.3 ms  ✓ Scratch
   7201.8 ms  ✓ AdaptivePredicates
   3993.1 ms  ✓ Preferences
   3699.8 ms  ✓ Serialization
   3606.2 ms  ✓ Primes
   2696.9 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2601.9 ms  ✓ StackViews
  10010.2 ms  ✓ LazyModules
   2797.8 ms  ✓ PaddedViews
  11090.9 ms  ✓ ConstructionBase
   3300.8 ms  ✓ FillArrays → FillArraysStatisticsExt
   7798.9 ms  ✓ PkgVersion
   3000.3 ms  ✓ IntervalSets → IntervalSetsRandomExt
  16099.5 ms  ✓ IrrationalConstants
  19805.0 ms  ✓ MacroTools
   3296.9 ms  ✓ IntervalSets → IntervalSetsStatisticsExt
  11808.7 ms  ✓ StructUtils
   3611.7 ms  ✓ Ratios
  24199.9 ms  ✓ BaseDirs
   6696.5 ms  ✓ SignedDistanceFields
  10694.6 ms  ✓ Compat
   3122.9 ms  ✓ AliasTables
   4104.3 ms  ✓ Adapt
  10115.0 ms  ✓ NaNMath
   3084.3 ms  ✓ Showoff
   2997.1 ms  ✓ RelocatableFolders
   2684.3 ms  ✓ PrecompileTools
   3491.8 ms  ✓ JLLWrappers
  14221.4 ms  ✓ InteractiveUtils
   2506.3 ms  ✓ ConstructionBase → ConstructionBaseIntervalSetsExt
   2896.2 ms  ✓ MosaicViews
   2397.3 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   2504.0 ms  ✓ Compat → CompatLinearAlgebraExt
   3671.2 ms  ✓ LogExpFunctions
   2596.9 ms  ✓ OffsetArrays → OffsetArraysAdaptExt
   4495.4 ms  ✓ AxisArrays
   9309.8 ms  ✓ DataStructures
   6794.0 ms  ✓ FFTA
   9899.9 ms  ✓ Missings
  11589.8 ms  ✓ Tables
   3534.3 ms  ✓ Graphite2_jll
   3804.8 ms  ✓ Libmount_jll
  10808.7 ms  ✓ ComputePipeline
   3912.4 ms  ✓ LLVMOpenMP_jll
   3900.8 ms  ✓ Bzip2_jll
   3707.0 ms  ✓ Rmath_jll
   4094.1 ms  ✓ Xorg_libXau_jll
  20193.2 ms  ✓ FixedPointNumbers
   3698.6 ms  ✓ libfdk_aac_jll
   3703.6 ms  ✓ Imath_jll
   4501.4 ms  ✓ libpng_jll
   3701.6 ms  ✓ Giflib_jll
   4495.3 ms  ✓ LAME_jll
   4298.3 ms  ✓ LERC_jll
   3871.2 ms  ✓ CRlibm_jll
   4412.3 ms  ✓ EarCut_jll
  16596.4 ms  ✓ Distributed
   4201.5 ms  ✓ XZ_jll
   3987.8 ms  ✓ x265_jll
   4994.1 ms  ✓ JpegTurbo_jll
   4794.9 ms  ✓ Ogg_jll
  22009.9 ms  ✓ FileIO
   5200.3 ms  ✓ Xorg_libXdmcp_jll
   3941.9 ms  ✓ Zstd_jll
   4208.2 ms  ✓ x264_jll
   3882.4 ms  ✓ Expat_jll
   4195.8 ms  ✓ libaom_jll
   4702.0 ms  ✓ LZO_jll
   3891.8 ms  ✓ Opus_jll
   3606.2 ms  ✓ Xorg_xtrans_jll
   3906.0 ms  ✓ Libiconv_jll
   3899.4 ms  ✓ Libffi_jll
   3816.5 ms  ✓ isoband_jll
   3801.2 ms  ✓ Libuuid_jll
   3902.9 ms  ✓ OpenSpecFun_jll
   3878.1 ms  ✓ OpenBLASConsistentFPCSR_jll
   3901.7 ms  ✓ Libtiff_jll
   2408.0 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   4290.8 ms  ✓ SimpleTraits
   2913.5 ms  ✓ SortingAlgorithms
   2492.2 ms  ✓ StructUtils → StructUtilsTablesExt
  25995.0 ms  ✓ SparseArrays
   3722.3 ms  ✓ Pixman_jll
   4105.6 ms  ✓ FreeType2_jll
   6104.2 ms  ✓ FilePathsBase
   2786.0 ms  ✓ Ratios → RatiosFixedPointNumbersExt
   4185.3 ms  ✓ Rmath
   3399.8 ms  ✓ CRlibm
   4899.6 ms  ✓ OpenEXR_jll
   3607.4 ms  ✓ SharedArrays
   3797.6 ms  ✓ libsixel_jll
   4013.1 ms  ✓ libvorbis_jll
   4890.0 ms  ✓ ProgressMeter
   2591.3 ms  ✓ Isoband
   3689.8 ms  ✓ FriBidi_jll
  11285.2 ms  ✓ StructArrays
   4305.3 ms  ✓ GettextRuntime_jll
  11902.1 ms  ✓ QuadGK
  13399.5 ms  ✓ ChainRulesCore
   3392.0 ms  ✓ WoodburyMatrices
   3604.7 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3172.8 ms  ✓ SuiteSparse
   3303.2 ms  ✓ Statistics → SparseArraysExt
   3310.5 ms  ✓ Adapt → AdaptSparseArraysExt
   3097.6 ms  ✓ FilePathsBase → FilePathsBaseMmapExt
  13602.2 ms  ✓ ColorTypes
   2425.6 ms  ✓ StructArrays → StructArraysAdaptExt
   4590.0 ms  ✓ FreeType
  10995.3 ms  ✓ Xorg_libxcb_jll
   4107.8 ms  ✓ FilePaths
   3402.0 ms  ✓ StructArrays → StructArraysSparseArraysExt
   2601.2 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
   5390.0 ms  ✓ Fontconfig_jll
   2598.3 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   3517.9 ms  ✓ AxisAlgorithms
   2890.1 ms  ✓ ColorTypes → StyledStringsExt
   5305.6 ms  ✓ Glib_jll
   4486.9 ms  ✓ PDMats
  13604.2 ms  ✓ SpecialFunctions
   7714.2 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   3204.1 ms  ✓ FillArrays → FillArraysPDMatsExt
   5185.8 ms  ✓ Xorg_libX11_jll
  10401.1 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
  46204.7 ms  ✓ StaticArrays
   5595.4 ms  ✓ HypergeometricFunctions
   7925.7 ms  ✓ QOI
   3794.3 ms  ✓ Xorg_libXext_jll
   3896.9 ms  ✓ Xorg_libXrender_jll
   3405.9 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3602.6 ms  ✓ FillArrays → FillArraysStaticArraysExt
   3491.7 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   9591.6 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   3382.2 ms  ✓ Adapt → AdaptStaticArraysExt
  20177.3 ms  ✓ IntervalArithmetic
   5201.4 ms  ✓ Cairo_jll
   6104.8 ms  ✓ Libglvnd_jll
  10189.2 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
  20600.3 ms  ✓ StatsBase
   4474.6 ms  ✓ IntervalArithmetic → IntervalArithmeticIntervalSetsExt
  20601.5 ms  ✓ ColorVectorSpace
   5025.0 ms  ✓ IntervalArithmetic → IntervalArithmeticSparseArraysExt
   7881.7 ms  ✓ IntervalArithmetic → IntervalArithmeticLinearAlgebraExt
   3587.0 ms  ✓ ColorVectorSpace → SpecialFunctionsExt
   4695.4 ms  ✓ PDMats → StatsBaseExt
  13311.2 ms  ✓ StructArrays → StructArraysStaticArraysExt
   6001.9 ms  ✓ libwebp_jll
  61814.4 ms  ✓ SIMD
   6516.1 ms  ✓ HarfBuzz_jll
  62984.8 ms  ✓ Parsers
  27327.0 ms  ✓ Colors
   3682.3 ms  ✓ libass_jll
   4238.4 ms  ✓ Pango_jll
   3063.3 ms  ✓ Animations
  19505.0 ms  ✓ StatsFuns
   6509.5 ms  ✓ OpenEXR
   2497.3 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   6396.7 ms  ✓ FFMPEG_jll
  15905.5 ms  ✓ Interpolations
   8586.5 ms  ✓ Graphics
   6495.4 ms  ✓ StatsFuns → StatsFunsChainRulesCoreExt
  16923.7 ms  ✓ ExactPredicates
  16408.0 ms  ✓ ColorSchemes
  21692.6 ms  ✓ JSON
  12581.4 ms  ✓ Cairo
  18895.5 ms  ✓ Distributions
 104708.3 ms  ✓ Unitful
   3109.6 ms  ✓ ColorBrewer
   1989.7 ms  ✓ Unitful → NaNMathExt
   2269.2 ms  ✓ Unitful → InverseFunctionsUnitfulExt
   2343.6 ms  ✓ Unitful → PrintfExt
   2388.9 ms  ✓ Unitful → ConstructionBaseUnitfulExt
   3102.9 ms  ✓ Interpolations → InterpolationsUnitfulExt
   5434.7 ms  ✓ Distributions → DistributionsChainRulesCoreExt
  17596.9 ms  ✓ DelaunayTriangulation
   3258.7 ms  ✓ KernelDensity
  53498.3 ms  ✓ GeometryBasics
   2992.7 ms  ✓ Packing
  43305.4 ms  ✓ Automa
   6686.3 ms  ✓ ShaderAbstractions
   6789.9 ms  ✓ FreeTypeAbstraction
  27850.1 ms  ✓ PlotUtils
  11205.0 ms  ✓ GridLayoutBase
  50634.7 ms  ✓ ImageCore
   7280.0 ms  ✓ WebP
   7283.2 ms  ✓ ImageBase
  10166.8 ms  ✓ JpegTurbo
   5595.0 ms  ✓ ImageAxes
  12893.4 ms  ✓ PNGFiles
   2532.8 ms  ✓ ImageMetadata
 115942.7 ms  ✓ REPL
   1666.8 ms  ✓ Netpbm
   1969.2 ms  ✓ UnicodeFun
  76306.1 ms  ✓ TiffImages
   7641.3 ms  ✓ Pkg → REPLExt
   1677.2 ms  ✓ Sixel
    859.9 ms  ✓ ImageIO
   4319.6 ms  ✓ MathTeXEngine
 123066.1 ms  ✓ Makie
  43610.1 ms  ✓ CairoMakie
  243 dependencies successfully precompiled in 339 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=C/CairoMakie/Plot-A-Sine-Wave -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 1095.03
	System time (seconds): 66.21
	Percent of CPU this job got: 289%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 6:40.60
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 4307184
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 924
	Minor (reclaiming a frame) page faults: 16692913
	Voluntary context switches: 42526
	Involuntary context switches: 95278
	Swaps: 0
	File system inputs: 0
	File system outputs: 3036576
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
