nice: cannot set niceness: Permission denied
Precompiling packages...
   1554.0 ms  ✓ OpenSSL_jll
   7391.2 ms  ✓ AdaptivePredicates
   3813.7 ms  ✓ Preferences
   3279.2 ms  ✓ Primes
   2995.1 ms  ✓ RelocatableFolders
   9710.7 ms  ✓ LazyModules
   2598.6 ms  ✓ StackViews
   3407.4 ms  ✓ PaddedViews
  11193.1 ms  ✓ ConstructionBase
  15105.7 ms  ✓ IrrationalConstants
   8192.1 ms  ✓ PkgVersion
   2770.4 ms  ✓ FillArrays → FillArraysStatisticsExt
  19309.8 ms  ✓ MacroTools
  11005.0 ms  ✓ StructUtils
   9189.6 ms  ✓ DataStructures
   3002.3 ms  ✓ IntervalSets → IntervalSetsRandomExt
  24454.9 ms  ✓ BaseDirs
  11285.6 ms  ✓ Compat
   3186.5 ms  ✓ IntervalSets → IntervalSetsStatisticsExt
   7042.3 ms  ✓ SignedDistanceFields
   2906.2 ms  ✓ AliasTables
   3600.8 ms  ✓ Ratios
  10102.6 ms  ✓ NaNMath
   3724.8 ms  ✓ Adapt
   2415.3 ms  ✓ TableTraits
   2713.2 ms  ✓ InverseFunctions → InverseFunctionsDatesExt
   2801.6 ms  ✓ Showoff
   2619.9 ms  ✓ PrecompileTools
   3100.3 ms  ✓ JLLWrappers
   2506.8 ms  ✓ ConstructionBase → ConstructionBaseIntervalSetsExt
   2897.8 ms  ✓ MosaicViews
  15602.5 ms  ✓ InteractiveUtils
   2487.3 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
   3000.4 ms  ✓ SortingAlgorithms
   3507.5 ms  ✓ LogExpFunctions
   2489.3 ms  ✓ Compat → CompatLinearAlgebraExt
   2294.9 ms  ✓ OffsetArrays → OffsetArraysAdaptExt
   4096.5 ms  ✓ AxisArrays
   9303.7 ms  ✓ Missings
   7012.1 ms  ✓ FFTA
   3618.2 ms  ✓ Graphite2_jll
   3803.4 ms  ✓ LLVMOpenMP_jll
   3810.5 ms  ✓ Bzip2_jll
   3895.9 ms  ✓ Rmath_jll
   6210.3 ms  ✓ FilePathsBase
  17704.9 ms  ✓ Distributed
  11890.8 ms  ✓ ComputePipeline
   4584.6 ms  ✓ Xorg_libXau_jll
  11793.7 ms  ✓ QuadGK
   3711.9 ms  ✓ libpng_jll
  21110.0 ms  ✓ FixedPointNumbers
  10912.8 ms  ✓ Tables
   3990.3 ms  ✓ libfdk_aac_jll
   4091.6 ms  ✓ Imath_jll
   4499.5 ms  ✓ Giflib_jll
   4703.2 ms  ✓ LERC_jll
   3514.2 ms  ✓ EarCut_jll
   5791.0 ms  ✓ LAME_jll
   3799.2 ms  ✓ Ogg_jll
   4300.5 ms  ✓ CRlibm_jll
   3697.8 ms  ✓ Xorg_libXdmcp_jll
   4190.6 ms  ✓ XZ_jll
   4290.8 ms  ✓ JpegTurbo_jll
  21800.1 ms  ✓ FileIO
   4409.7 ms  ✓ x265_jll
   4492.2 ms  ✓ x264_jll
   4491.0 ms  ✓ libaom_jll
   4185.0 ms  ✓ Zstd_jll
   3898.8 ms  ✓ Expat_jll
   3602.1 ms  ✓ LZO_jll
   3318.4 ms  ✓ Xorg_xtrans_jll
   3808.4 ms  ✓ Opus_jll
   3703.6 ms  ✓ Libffi_jll
   3990.3 ms  ✓ isoband_jll
   3885.3 ms  ✓ OpenSpecFun_jll
   2320.6 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
  28978.0 ms  ✓ SparseArrays
   3591.0 ms  ✓ Libuuid_jll
   3700.9 ms  ✓ OpenBLASConsistentFPCSR_jll
   3805.9 ms  ✓ FriBidi_jll
   3588.6 ms  ✓ Libmount_jll
   4584.1 ms  ✓ SimpleTraits
   3807.3 ms  ✓ Pixman_jll
   2882.1 ms  ✓ FilePathsBase → FilePathsBaseMmapExt
   3710.3 ms  ✓ FreeType2_jll
   3579.5 ms  ✓ WoodburyMatrices
   4195.8 ms  ✓ Rmath
   3498.9 ms  ✓ SharedArrays
   2509.5 ms  ✓ Ratios → RatiosFixedPointNumbersExt
   2429.4 ms  ✓ StructUtils → StructUtilsTablesExt
  11400.0 ms  ✓ Xorg_libxcb_jll
   4992.7 ms  ✓ ProgressMeter
   3293.2 ms  ✓ CRlibm
   4123.1 ms  ✓ libvorbis_jll
   2414.6 ms  ✓ Isoband
   5193.3 ms  ✓ OpenEXR_jll
   3993.5 ms  ✓ Libiconv_jll
   3796.5 ms  ✓ libsixel_jll
   3811.7 ms  ✓ Libtiff_jll
   3194.0 ms  ✓ Statistics → SparseArraysExt
   3596.5 ms  ✓ FillArrays → FillArraysSparseArraysExt
   2983.2 ms  ✓ SuiteSparse
  13197.6 ms  ✓ ChainRulesCore
   3196.1 ms  ✓ Adapt → AdaptSparseArraysExt
   4106.7 ms  ✓ FilePaths
  10904.4 ms  ✓ StructArrays
   4697.9 ms  ✓ FreeType
   3303.7 ms  ✓ AxisAlgorithms
   5100.8 ms  ✓ Fontconfig_jll
  13213.4 ms  ✓ ColorTypes
   3914.2 ms  ✓ Xorg_libX11_jll
   4291.8 ms  ✓ GettextRuntime_jll
   2601.5 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   2499.5 ms  ✓ StructArrays → StructArraysAdaptExt
   4806.2 ms  ✓ PDMats
   2784.4 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
   3588.3 ms  ✓ StructArrays → StructArraysSparseArraysExt
   2908.6 ms  ✓ ColorTypes → StyledStringsExt
  13878.0 ms  ✓ SpecialFunctions
   3908.9 ms  ✓ Xorg_libXrender_jll
   3996.5 ms  ✓ Xorg_libXext_jll
   3578.9 ms  ✓ FillArrays → FillArraysPDMatsExt
   8102.3 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
  10001.3 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   5413.1 ms  ✓ Glib_jll
  45102.9 ms  ✓ StaticArrays
   5405.9 ms  ✓ Libglvnd_jll
   5911.5 ms  ✓ HypergeometricFunctions
   3293.6 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3388.1 ms  ✓ FillArrays → FillArraysStaticArraysExt
   4294.7 ms  ✓ Cairo_jll
   9223.9 ms  ✓ QOI
  18605.0 ms  ✓ StatsBase
  19902.6 ms  ✓ IntervalArithmetic
   3299.6 ms  ✓ Adapt → AdaptStaticArraysExt
   3308.0 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
  12090.4 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   5702.0 ms  ✓ libwebp_jll
  19501.6 ms  ✓ ColorVectorSpace
   4115.5 ms  ✓ IntervalArithmetic → IntervalArithmeticIntervalSetsExt
  11488.4 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   7212.1 ms  ✓ HarfBuzz_jll
   6389.1 ms  ✓ PDMats → StatsBaseExt
   7188.0 ms  ✓ IntervalArithmetic → IntervalArithmeticSparseArraysExt
   6494.6 ms  ✓ IntervalArithmetic → IntervalArithmeticLinearAlgebraExt
   5005.3 ms  ✓ ColorVectorSpace → SpecialFunctionsExt
  13407.7 ms  ✓ StructArrays → StructArraysStaticArraysExt
  60725.4 ms  ✓ SIMD
  60600.9 ms  ✓ Parsers
   4510.6 ms  ✓ libass_jll
   4536.0 ms  ✓ Pango_jll
  16413.1 ms  ✓ StatsFuns
  28883.6 ms  ✓ Colors
   5081.7 ms  ✓ FFMPEG_jll
   2604.3 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   3093.9 ms  ✓ Animations
   5494.1 ms  ✓ OpenEXR
  15525.6 ms  ✓ Interpolations
   6583.8 ms  ✓ StatsFuns → StatsFunsChainRulesCoreExt
   7799.7 ms  ✓ Graphics
  15401.6 ms  ✓ ExactPredicates
  15806.9 ms  ✓ ColorSchemes
  22091.4 ms  ✓ JSON
  11692.2 ms  ✓ Cairo
 102802.7 ms  ✓ Unitful
  21681.9 ms  ✓ Distributions
   4108.2 ms  ✓ ColorBrewer
   2307.7 ms  ✓ Unitful → NaNMathExt
   2398.8 ms  ✓ Unitful → ConstructionBaseUnitfulExt
   2510.9 ms  ✓ Unitful → InverseFunctionsUnitfulExt
   2681.7 ms  ✓ Unitful → PrintfExt
   3281.0 ms  ✓ Interpolations → InterpolationsUnitfulExt
   4598.8 ms  ✓ Distributions → DistributionsChainRulesCoreExt
  17400.5 ms  ✓ DelaunayTriangulation
   4202.6 ms  ✓ KernelDensity
  50305.9 ms  ✓ GeometryBasics
   4493.7 ms  ✓ Packing
  41572.1 ms  ✓ Automa
   6099.6 ms  ✓ ShaderAbstractions
   6691.4 ms  ✓ FreeTypeAbstraction
  24804.4 ms  ✓ PlotUtils
  11984.0 ms  ✓ GridLayoutBase
  54819.4 ms  ✓ ImageCore
   7212.7 ms  ✓ WebP
   7338.4 ms  ✓ ImageBase
 111005.8 ms  ✓ REPL
   8320.1 ms  ✓ JpegTurbo
   2305.0 ms  ✓ UnicodeFun
  10230.2 ms  ✓ PNGFiles
   2909.0 ms  ✓ ImageAxes
   2991.7 ms  ✓ ImageMetadata
  75139.8 ms  ✓ TiffImages
   3171.4 ms  ✓ Netpbm
   9734.7 ms  ✓ Pkg → REPLExt
   1670.5 ms  ✓ Sixel
    844.8 ms  ✓ ImageIO
   4214.4 ms  ✓ MathTeXEngine
 123334.5 ms  ✓ Makie
  43249.9 ms  ✓ CairoMakie
  243 dependencies successfully precompiled in 338 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +1.12.5 --project=C/CairoMakie/Plot-A-Sine-Wave -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 1094.09
	System time (seconds): 65.69
	Percent of CPU this job got: 289%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 6:40.34
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 4317156
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 984
	Minor (reclaiming a frame) page faults: 16581161
	Voluntary context switches: 41335
	Involuntary context switches: 104842
	Swaps: 0
	File system inputs: 0
	File system outputs: 3036056
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
