nice: cannot set niceness: Permission denied
Precompiling packages...
   1554.3 ms  ✓ OpenSSL_jll
   3073.3 ms  ✓ Animations
   4188.8 ms  ✓ HarfBuzz_jll
  18699.2 ms  ✓ Interpolations
   7112.9 ms  ✓ OpenEXR
   4014.4 ms  ✓ libass_jll
   4913.9 ms  ✓ Pango_jll
   8891.5 ms  ✓ Graphics
  20018.3 ms  ✓ StatsFuns
   9494.9 ms  ✓ FFMPEG_jll
   3398.6 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  21489.0 ms  ✓ ExactPredicates
  45369.5 ms  ✓ FFTW
  26676.4 ms  ✓ JSON
  15289.4 ms  ✓ Cairo
 110425.0 ms  ✓ Unitful
   9011.1 ms  ✓ StatsFuns → StatsFunsChainRulesCoreExt
  22705.5 ms  ✓ ColorSchemes
   2330.4 ms  ✓ Unitful → InverseFunctionsUnitfulExt
   4421.0 ms  ✓ ColorBrewer
   2585.7 ms  ✓ Unitful → ConstructionBaseUnitfulExt
   2694.9 ms  ✓ Unitful → NaNMathExt
   2704.2 ms  ✓ Unitful → PrintfExt
   3413.4 ms  ✓ Interpolations → InterpolationsUnitfulExt
  15698.0 ms  ✓ Distributions
  15707.3 ms  ✓ DelaunayTriangulation
   6011.5 ms  ✓ Distributions → DistributionsTestExt
  59598.2 ms  ✓ GeometryBasics
  10807.2 ms  ✓ Distributions → DistributionsChainRulesCoreExt
  50020.0 ms  ✓ Automa
   3352.7 ms  ✓ Packing
   3007.0 ms  ✓ KernelDensity
   5319.8 ms  ✓ ShaderAbstractions
   5398.7 ms  ✓ FreeTypeAbstraction
  23865.7 ms  ✓ PlotUtils
  21584.5 ms  ✓ GridLayoutBase
 136001.0 ms  ✓ REPL
  69007.5 ms  ✓ ImageCore
   3669.5 ms  ✓ UnicodeFun
   3187.1 ms  ✓ WebP
   3196.6 ms  ✓ ImageBase
   4163.0 ms  ✓ JpegTurbo
   5763.3 ms  ✓ PNGFiles
   2896.2 ms  ✓ ImageAxes
  12909.1 ms  ✓ Pkg → REPLExt
   3901.6 ms  ✓ ImageMetadata
   5202.6 ms  ✓ Netpbm
  91580.9 ms  ✓ TiffImages
   7675.8 ms  ✓ Sixel
   1155.5 ms  ✓ ImageIO
   9821.0 ms  ✓ MathTeXEngine
 290860.4 ms  ✓ Makie
 109332.0 ms  ✓ CairoMakie
  249 dependencies successfully precompiled in 587 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +1.12.3 --project=C/CairoMakie/Plot-A-Sine-Wave -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 1470.88
	System time (seconds): 71.76
	Percent of CPU this job got: 238%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 10:48.17
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 4317344
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 818
	Minor (reclaiming a frame) page faults: 17017500
	Voluntary context switches: 42374
	Involuntary context switches: 204226
	Swaps: 0
	File system inputs: 0
	File system outputs: 3083480
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
