nice: cannot set niceness: Permission denied
Precompiling packages...
   1496.8 ms  ✓ OpenSSL_jll
   2400.1 ms  ✓ Showoff
   3096.2 ms  ✓ RelocatableFolders
   3103.1 ms  ✓ JLLWrappers
   2817.2 ms  ✓ PrecompileTools
   2413.9 ms  ✓ ConstructionBase → ConstructionBaseIntervalSetsExt
   2898.7 ms  ✓ MosaicViews
   2468.5 ms  ✓ ConstructionBase → ConstructionBaseLinearAlgebraExt
  16591.6 ms  ✓ InteractiveUtils
   2497.1 ms  ✓ OffsetArrays → OffsetArraysAdaptExt
   3591.8 ms  ✓ LogExpFunctions
   2701.2 ms  ✓ Compat → CompatLinearAlgebraExt
   4098.7 ms  ✓ AxisArrays
   6676.3 ms  ✓ FFTA
   9579.6 ms  ✓ DataStructures
  10096.7 ms  ✓ Missings
   3728.3 ms  ✓ Graphite2_jll
   3600.4 ms  ✓ Libmount_jll
   3776.6 ms  ✓ Bzip2_jll
   3905.0 ms  ✓ LLVMOpenMP_jll
  11301.9 ms  ✓ Tables
   4188.0 ms  ✓ Rmath_jll
   3711.1 ms  ✓ Xorg_libXau_jll
  10425.1 ms  ✓ ComputePipeline
   3803.2 ms  ✓ libpng_jll
   4004.0 ms  ✓ Imath_jll
   4197.3 ms  ✓ libfdk_aac_jll
   4206.5 ms  ✓ LAME_jll
   5298.6 ms  ✓ Giflib_jll
  19611.0 ms  ✓ Distributed
   3822.6 ms  ✓ LERC_jll
   3805.9 ms  ✓ EarCut_jll
  21402.0 ms  ✓ FixedPointNumbers
   3769.9 ms  ✓ Ogg_jll
   4493.9 ms  ✓ JpegTurbo_jll
   5007.6 ms  ✓ CRlibm_jll
   4984.8 ms  ✓ XZ_jll
   5030.2 ms  ✓ Xorg_libXdmcp_jll
   4613.3 ms  ✓ x265_jll
   4523.9 ms  ✓ x264_jll
   4384.3 ms  ✓ libaom_jll
   3998.1 ms  ✓ Zstd_jll
   3697.4 ms  ✓ LZO_jll
  20406.0 ms  ✓ FileIO
   4106.6 ms  ✓ Libiconv_jll
   4685.0 ms  ✓ Xorg_xtrans_jll
   5287.9 ms  ✓ Expat_jll
   3810.6 ms  ✓ Libffi_jll
   5028.2 ms  ✓ Opus_jll
   4196.1 ms  ✓ isoband_jll
   4012.1 ms  ✓ OpenSpecFun_jll
   4192.0 ms  ✓ Libuuid_jll
   3778.7 ms  ✓ OpenBLASConsistentFPCSR_jll
   4214.3 ms  ✓ FriBidi_jll
   2213.1 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   2976.9 ms  ✓ SortingAlgorithms
  27872.9 ms  ✓ SparseArrays
   4524.4 ms  ✓ SimpleTraits
   2696.3 ms  ✓ StructUtils → StructUtilsTablesExt
   3995.2 ms  ✓ FreeType2_jll
   4005.7 ms  ✓ Pixman_jll
   6476.2 ms  ✓ FilePathsBase
   4295.2 ms  ✓ Rmath
   2412.2 ms  ✓ Ratios → RatiosFixedPointNumbersExt
   3723.0 ms  ✓ SharedArrays
   4720.4 ms  ✓ OpenEXR_jll
   4986.1 ms  ✓ ProgressMeter
   4086.3 ms  ✓ libvorbis_jll
   3187.1 ms  ✓ CRlibm
   3732.3 ms  ✓ libsixel_jll
   3697.9 ms  ✓ Libtiff_jll
   2305.6 ms  ✓ Isoband
   4306.1 ms  ✓ GettextRuntime_jll
  11771.8 ms  ✓ QuadGK
  10919.5 ms  ✓ StructArrays
   3482.1 ms  ✓ WoodburyMatrices
   3504.8 ms  ✓ FillArrays → FillArraysSparseArraysExt
  13877.0 ms  ✓ ChainRulesCore
   3200.2 ms  ✓ Statistics → SparseArraysExt
   3199.1 ms  ✓ SuiteSparse
   3073.9 ms  ✓ Adapt → AdaptSparseArraysExt
   2816.9 ms  ✓ FilePathsBase → FilePathsBaseMmapExt
   2206.8 ms  ✓ StructArrays → StructArraysAdaptExt
   4722.3 ms  ✓ FreeType
   4085.5 ms  ✓ FilePaths
  10896.4 ms  ✓ Xorg_libxcb_jll
   5693.8 ms  ✓ Fontconfig_jll
  13500.1 ms  ✓ ColorTypes
   2499.4 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
   3511.9 ms  ✓ StructArrays → StructArraysSparseArraysExt
   5298.6 ms  ✓ Glib_jll
   2679.4 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   3305.7 ms  ✓ AxisAlgorithms
   2494.8 ms  ✓ ColorTypes → StyledStringsExt
   3815.8 ms  ✓ Xorg_libX11_jll
   4296.0 ms  ✓ PDMats
  14012.4 ms  ✓ SpecialFunctions
   7568.6 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   3668.8 ms  ✓ Xorg_libXrender_jll
   3820.9 ms  ✓ Xorg_libXext_jll
   3582.6 ms  ✓ FillArrays → FillArraysPDMatsExt
  10001.4 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   7316.6 ms  ✓ QOI
   3904.7 ms  ✓ HypergeometricFunctions
   4213.4 ms  ✓ Cairo_jll
  16893.7 ms  ✓ IntervalArithmetic
   4606.7 ms  ✓ Libglvnd_jll
   8676.1 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   2230.4 ms  ✓ IntervalArithmetic → IntervalArithmeticIntervalSetsExt
   3405.6 ms  ✓ IntervalArithmetic → IntervalArithmeticSparseArraysExt
   3399.8 ms  ✓ IntervalArithmetic → IntervalArithmeticLinearAlgebraExt
  15891.3 ms  ✓ StatsBase
  15616.3 ms  ✓ ColorVectorSpace
   4002.8 ms  ✓ HarfBuzz_jll
   4509.0 ms  ✓ libwebp_jll
   2017.3 ms  ✓ PDMats → StatsBaseExt
   2290.5 ms  ✓ ColorVectorSpace → SpecialFunctionsExt
   2785.6 ms  ✓ libass_jll
   3461.1 ms  ✓ Pango_jll
  40243.3 ms  ✓ StaticArrays
  11510.8 ms  ✓ StatsFuns
   3125.4 ms  ✓ Adapt → AdaptStaticArraysExt
   3504.5 ms  ✓ FillArrays → FillArraysStaticArraysExt
   3519.1 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3604.4 ms  ✓ StaticArrays → StaticArraysStatisticsExt
  22437.3 ms  ✓ Colors
   5804.3 ms  ✓ FFMPEG_jll
   2706.3 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   4185.6 ms  ✓ Animations
  10298.5 ms  ✓ StructArrays → StructArraysStaticArraysExt
  11279.4 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   9919.2 ms  ✓ OpenEXR
  12407.6 ms  ✓ StatsFuns → StatsFunsChainRulesCoreExt
  11881.8 ms  ✓ Graphics
  56405.0 ms  ✓ SIMD
  58009.3 ms  ✓ Parsers
  19107.8 ms  ✓ ExactPredicates
  17597.1 ms  ✓ ColorSchemes
  12195.9 ms  ✓ Interpolations
  22495.4 ms  ✓ Distributions
   9805.2 ms  ✓ Cairo
 101677.2 ms  ✓ Unitful
   8806.8 ms  ✓ Distributions → DistributionsChainRulesCoreExt
   2595.5 ms  ✓ Unitful → InverseFunctionsUnitfulExt
   2691.3 ms  ✓ Unitful → NaNMathExt
   2730.4 ms  ✓ Unitful → ConstructionBaseUnitfulExt
   2799.6 ms  ✓ Unitful → PrintfExt
   3716.2 ms  ✓ Interpolations → InterpolationsUnitfulExt
  19876.2 ms  ✓ JSON
   4397.2 ms  ✓ KernelDensity
  20214.1 ms  ✓ DelaunayTriangulation
   1807.6 ms  ✓ ColorBrewer
  49027.8 ms  ✓ GeometryBasics
  28512.9 ms  ✓ PlotUtils
   4096.3 ms  ✓ Packing
  37932.5 ms  ✓ Automa
   6134.6 ms  ✓ ShaderAbstractions
   6454.4 ms  ✓ FreeTypeAbstraction
  14397.5 ms  ✓ GridLayoutBase
  60121.4 ms  ✓ ImageCore
   7401.7 ms  ✓ WebP
   8522.2 ms  ✓ ImageBase
  10814.6 ms  ✓ JpegTurbo
  13291.4 ms  ✓ PNGFiles
   4922.5 ms  ✓ ImageAxes
 117558.1 ms  ✓ REPL
    904.8 ms  ✓ ImageMetadata
   1120.4 ms  ✓ UnicodeFun
   1328.7 ms  ✓ Netpbm
   8343.7 ms  ✓ Pkg → REPLExt
  70496.1 ms  ✓ TiffImages
   1804.5 ms  ✓ Sixel
    846.8 ms  ✓ ImageIO
   4345.7 ms  ✓ MathTeXEngine
 121995.7 ms  ✓ Makie
  42903.6 ms  ✓ CairoMakie
  243 dependencies successfully precompiled in 338 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +1.12.5 --project=C/CairoMakie/Plot-A-Sine-Wave -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 1100.76
	System time (seconds): 65.75
	Percent of CPU this job got: 291%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 6:40.27
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 4307028
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 1016
	Minor (reclaiming a frame) page faults: 16683770
	Voluntary context switches: 41756
	Involuntary context switches: 107706
	Swaps: 0
	File system inputs: 0
	File system outputs: 3035752
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
