nice: cannot set niceness: Permission denied
Precompiling packages...
   1827.6 ms  ✓ MozillaCACerts_jll
   3591.0 ms  ✓ FFTW_jll
   3303.8 ms  ✓ Libuuid_jll
   8212.2 ms  ✓ oneTBB_jll
   3501.3 ms  ✓ OpenBLASConsistentFPCSR_jll
   5163.8 ms  ✓ Libiconv_jll
   2663.4 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   4931.6 ms  ✓ FriBidi_jll
   2715.6 ms  ✓ SortingAlgorithms
   3701.0 ms  ✓ SharedArrays
   3714.8 ms  ✓ Pixman_jll
   2540.0 ms  ✓ StructUtils → StructUtilsTablesExt
   5270.3 ms  ✓ ProgressMeter
   4659.7 ms  ✓ FreeType2_jll
   4905.2 ms  ✓ Rmath
   7088.1 ms  ✓ FilePathsBase
   3011.5 ms  ✓ Ratios → RatiosFixedPointNumbersExt
   3020.3 ms  ✓ CRlibm
   8201.2 ms  ✓ QuadGK
   5083.4 ms  ✓ OpenEXR_jll
   3588.7 ms  ✓ SuiteSparse
   4492.9 ms  ✓ libsixel_jll
   4806.2 ms  ✓ libvorbis_jll
   4527.8 ms  ✓ WoodburyMatrices
   2733.3 ms  ✓ Statistics → SparseArraysExt
   2797.0 ms  ✓ Adapt → AdaptSparseArraysExt
   4309.0 ms  ✓ FillArrays → FillArraysSparseArraysExt
  10245.2 ms  ✓ StructArrays
   2089.8 ms  ✓ Isoband
   3808.0 ms  ✓ Libtiff_jll
  14891.7 ms  ✓ ChainRulesCore
  13280.7 ms  ✓ ColorTypes
   3255.1 ms  ✓ FilePathsBase → FilePathsBaseMmapExt
   5259.2 ms  ✓ GettextRuntime_jll
   3619.0 ms  ✓ FilePaths
   4704.1 ms  ✓ FreeType
  11755.4 ms  ✓ Xorg_libxcb_jll
   5305.7 ms  ✓ Fontconfig_jll
   6980.3 ms  ✓ MKL_jll
   2615.0 ms  ✓ StructArrays → StructArraysAdaptExt
   3417.7 ms  ✓ AxisAlgorithms
   2998.8 ms  ✓ StructArrays → StructArraysSparseArraysExt
   2790.3 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
   5401.9 ms  ✓ PDMats
   4770.4 ms  ✓ Xorg_libX11_jll
   3199.2 ms  ✓ ColorTypes → StyledStringsExt
  12023.9 ms  ✓ SpecialFunctions
   3295.1 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   6352.0 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   4827.0 ms  ✓ Glib_jll
   3192.8 ms  ✓ FillArrays → FillArraysPDMatsExt
   4080.5 ms  ✓ Xorg_libXrender_jll
   3995.3 ms  ✓ Xorg_libXext_jll
   9543.9 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   6238.8 ms  ✓ QOI
   5196.5 ms  ✓ HypergeometricFunctions
   4014.8 ms  ✓ Cairo_jll
  17419.8 ms  ✓ IntervalArithmetic
   5414.3 ms  ✓ Libglvnd_jll
  15284.6 ms  ✓ ColorVectorSpace
  18851.9 ms  ✓ StatsBase
  10381.8 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   3505.9 ms  ✓ IntervalArithmetic → IntervalArithmeticLinearAlgebraExt
   3597.0 ms  ✓ IntervalArithmetic → IntervalArithmeticSparseArraysExt
   3638.5 ms  ✓ IntervalArithmetic → IntervalArithmeticIntervalSetsExt
   4741.4 ms  ✓ HarfBuzz_jll
   2393.6 ms  ✓ ColorVectorSpace → SpecialFunctionsExt
   2797.0 ms  ✓ PDMats → StatsBaseExt
   5177.1 ms  ✓ libwebp_jll
   3753.1 ms  ✓ libass_jll
  42411.7 ms  ✓ StaticArrays
   4728.3 ms  ✓ Pango_jll
   4007.3 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   4086.8 ms  ✓ Adapt → AdaptStaticArraysExt
   4115.5 ms  ✓ StaticArrays → StaticArraysStatisticsExt
  28574.7 ms  ✓ Colors
   9481.0 ms  ✓ FFMPEG_jll
   9135.1 ms  ✓ StructArrays → StructArraysStaticArraysExt
  19701.2 ms  ✓ StatsFuns
  54292.6 ms  ✓ SIMD
   2425.0 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   6203.9 ms  ✓ Animations
  56076.6 ms  ✓ Parsers
  15279.8 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
  10620.2 ms  ✓ OpenEXR
  10593.7 ms  ✓ StatsFuns → StatsFunsChainRulesCoreExt
  18626.1 ms  ✓ Graphics
  28320.8 ms  ✓ ExactPredicates
  47613.1 ms  ✓ FFTW
  15704.2 ms  ✓ Interpolations
  24186.6 ms  ✓ ColorSchemes
 107199.2 ms  ✓ Unitful
   1824.5 ms  ✓ Unitful → NaNMathExt
   2660.7 ms  ✓ Unitful → InverseFunctionsUnitfulExt
   3098.2 ms  ✓ Unitful → ConstructionBaseUnitfulExt
   3404.7 ms  ✓ Unitful → PrintfExt
  11056.1 ms  ✓ Cairo
   4644.5 ms  ✓ Interpolations → InterpolationsUnitfulExt
  24012.0 ms  ✓ JSON
  29413.9 ms  ✓ Distributions
   3099.2 ms  ✓ ColorBrewer
   5646.4 ms  ✓ Distributions → DistributionsChainRulesCoreExt
  17014.8 ms  ✓ DelaunayTriangulation
   3738.6 ms  ✓ KernelDensity
  55992.0 ms  ✓ GeometryBasics
  47704.2 ms  ✓ Automa
   4379.5 ms  ✓ Packing
  29168.5 ms  ✓ PlotUtils
   6561.7 ms  ✓ ShaderAbstractions
   6687.4 ms  ✓ FreeTypeAbstraction
  21294.6 ms  ✓ GridLayoutBase
  70085.7 ms  ✓ ImageCore
 140484.5 ms  ✓ REPL
   6158.4 ms  ✓ WebP
   6300.0 ms  ✓ ImageBase
   7387.8 ms  ✓ JpegTurbo
   2896.7 ms  ✓ UnicodeFun
   9096.0 ms  ✓ PNGFiles
   2963.3 ms  ✓ ImageAxes
   1052.6 ms  ✓ ImageMetadata
   1549.6 ms  ✓ Netpbm
   7223.0 ms  ✓ Pkg → REPLExt
  86098.5 ms  ✓ TiffImages
   8279.0 ms  ✓ Sixel
   1104.8 ms  ✓ ImageIO
  10585.3 ms  ✓ MathTeXEngine
 159967.5 ms  ✓ Makie
  55735.4 ms  ✓ CairoMakie
  244 dependencies successfully precompiled in 402 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=C/CairoMakie/Plot-A-Sine-Wave -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 1294.19
	System time (seconds): 69.87
	Percent of CPU this job got: 281%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 8:03.94
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 4316912
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 694
	Minor (reclaiming a frame) page faults: 16737151
	Voluntary context switches: 39685
	Involuntary context switches: 198947
	Swaps: 0
	File system inputs: 0
	File system outputs: 3069224
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
