nice: cannot set niceness: Permission denied
Precompiling packages...
   1551.0 ms  ✓ OpenSSL_jll
   3890.0 ms  ✓ Zstd_jll
   4644.9 ms  ✓ libaom_jll
   7095.8 ms  ✓ oneTBB_jll
   4691.4 ms  ✓ LZO_jll
   3508.5 ms  ✓ Opus_jll
   3602.1 ms  ✓ Xorg_xtrans_jll
   5593.5 ms  ✓ Expat_jll
   3706.7 ms  ✓ Libffi_jll
   3889.7 ms  ✓ Libiconv_jll
   4192.2 ms  ✓ isoband_jll
   3444.9 ms  ✓ Libuuid_jll
   4249.8 ms  ✓ FFTW_jll
  20844.5 ms  ✓ Test
   4885.0 ms  ✓ FriBidi_jll
   2702.5 ms  ✓ StructUtils → StructUtilsTablesExt
   3611.9 ms  ✓ SharedArrays
   3952.7 ms  ✓ OpenSpecFun_jll
   4315.7 ms  ✓ OpenBLASConsistentFPCSR_jll
   2958.6 ms  ✓ SortingAlgorithms
   2838.4 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   4800.3 ms  ✓ ProgressMeter
   4389.8 ms  ✓ StructArrays
   2706.1 ms  ✓ ColorTypes → StyledStringsExt
   5501.9 ms  ✓ QuadGK
   4046.3 ms  ✓ FreeType2_jll
   3546.3 ms  ✓ Pixman_jll
   2708.2 ms  ✓ SuiteSparse
   3689.0 ms  ✓ WoodburyMatrices
   6395.9 ms  ✓ FilePathsBase
   4305.6 ms  ✓ Rmath
   3296.4 ms  ✓ Statistics → SparseArraysExt
   7115.7 ms  ✓ ChainRulesCore
   3492.6 ms  ✓ FillArrays → FillArraysSparseArraysExt
   3249.5 ms  ✓ Adapt → AdaptSparseArraysExt
   3352.2 ms  ✓ CRlibm
   4511.4 ms  ✓ OpenEXR_jll
   3700.5 ms  ✓ libsixel_jll
   4403.6 ms  ✓ libvorbis_jll
   2649.7 ms  ✓ Isoband
   4946.6 ms  ✓ Libtiff_jll
  11058.7 ms  ✓ ColorVectorSpace
   4319.1 ms  ✓ GettextRuntime_jll
   2555.4 ms  ✓ SignedDistanceFields
   3749.7 ms  ✓ InverseFunctions → InverseFunctionsTestExt
   2856.6 ms  ✓ StructArrays → StructArraysAdaptExt
   6892.5 ms  ✓ MKL_jll
   3754.3 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
   4097.1 ms  ✓ StructArrays → StructArraysSparseArraysExt
   8135.9 ms  ✓ AbstractFFTs → AbstractFFTsTestExt
  11461.7 ms  ✓ Xorg_libxcb_jll
  38107.7 ms  ✓ StaticArrays
   5803.3 ms  ✓ FreeType
   4487.1 ms  ✓ PDMats
   3800.8 ms  ✓ AxisAlgorithms
   2891.3 ms  ✓ FilePathsBase → FilePathsBaseMmapExt
   5301.0 ms  ✓ Fontconfig_jll
   2591.1 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   3348.3 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   5311.1 ms  ✓ FilePaths
  10079.8 ms  ✓ QOI
   7502.1 ms  ✓ FilePathsBase → FilePathsBaseTestExt
  13959.0 ms  ✓ SpecialFunctions
   4397.7 ms  ✓ Xorg_libX11_jll
   6955.8 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   4039.9 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   4791.5 ms  ✓ StaticArrays → StaticArraysStatisticsExt
  10941.5 ms  ✓ Glib_jll
   4506.4 ms  ✓ StructArrays → StructArraysStaticArraysExt
   6947.8 ms  ✓ Adapt → AdaptStaticArraysExt
   8213.3 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
  31144.9 ms  ✓ Colors
  14935.2 ms  ✓ StatsBase
   3253.7 ms  ✓ ColorVectorSpace → SpecialFunctionsExt
  52752.8 ms  ✓ Parsers
   3792.0 ms  ✓ Xorg_libXrender_jll
   8846.9 ms  ✓ FillArrays → FillArraysPDMatsExt
   4051.9 ms  ✓ Xorg_libXext_jll
   8262.6 ms  ✓ HypergeometricFunctions
  54639.1 ms  ✓ SIMD
  16849.4 ms  ✓ IntervalArithmetic
   3358.5 ms  ✓ Graphics
   3317.0 ms  ✓ Animations
  12017.1 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   3602.0 ms  ✓ PDMats → StatsBaseExt
   6845.9 ms  ✓ OpenEXR
   4646.4 ms  ✓ Cairo_jll
   2492.9 ms  ✓ IntervalArithmetic → IntervalArithmeticIntervalSetsExt
   9890.2 ms  ✓ Interpolations
   5400.5 ms  ✓ Libglvnd_jll
   3396.8 ms  ✓ IntervalArithmetic → IntervalArithmeticSparseArraysExt
   2657.6 ms  ✓ IntervalArithmetic → IntervalArithmeticLinearAlgebraExt
   7642.2 ms  ✓ StatsFuns
   3705.1 ms  ✓ HarfBuzz_jll
   5032.4 ms  ✓ libwebp_jll
   2606.9 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   3503.7 ms  ✓ libass_jll
   4398.1 ms  ✓ Pango_jll
   6596.3 ms  ✓ StatsFuns → StatsFunsChainRulesCoreExt
  17093.9 ms  ✓ ColorSchemes
  17445.1 ms  ✓ JSON
   6602.1 ms  ✓ FFMPEG_jll
   6985.2 ms  ✓ Cairo
   7093.6 ms  ✓ ColorBrewer
  41988.1 ms  ✓ FFTW
  19644.4 ms  ✓ ExactPredicates
  20818.4 ms  ✓ Distributions
  98554.9 ms  ✓ Unitful
   3740.5 ms  ✓ Distributions → DistributionsChainRulesCoreExt
   3868.5 ms  ✓ Distributions → DistributionsTestExt
   2151.0 ms  ✓ Unitful → ConstructionBaseUnitfulExt
   2266.4 ms  ✓ Unitful → PrintfExt
   2308.2 ms  ✓ Unitful → InverseFunctionsUnitfulExt
   3000.2 ms  ✓ Interpolations → InterpolationsUnitfulExt
   2927.0 ms  ✓ KernelDensity
  11098.8 ms  ✓ DelaunayTriangulation
  45851.8 ms  ✓ Automa
  31473.9 ms  ✓ PlotUtils
  57882.2 ms  ✓ GeometryBasics
   1423.0 ms  ✓ Packing
   6212.9 ms  ✓ ShaderAbstractions
   7860.4 ms  ✓ FreeTypeAbstraction
  63298.4 ms  ✓ ImageCore
   7408.4 ms  ✓ WebP
   7615.9 ms  ✓ ImageBase
 125617.0 ms  ✓ REPL
  22280.7 ms  ✓ GridLayoutBase
   9545.4 ms  ✓ JpegTurbo
   2291.1 ms  ✓ UnicodeFun
  10104.4 ms  ✓ PNGFiles
   2677.5 ms  ✓ ImageAxes
    907.0 ms  ✓ ImageMetadata
   5237.8 ms  ✓ Pkg → REPLExt
   1953.2 ms  ✓ Netpbm
   4912.3 ms  ✓ Sixel
  80125.9 ms  ✓ TiffImages
    860.9 ms  ✓ ImageIO
   8034.2 ms  ✓ MathTeXEngine
 124224.9 ms  ✓ Makie
  42245.5 ms  ✓ CairoMakie
  250 dependencies successfully precompiled in 327 seconds. 25 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +1.12.1 --project=C/CairoMakie/Plot-A-Sine-Wave -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 1051.99
	System time (seconds): 65.61
	Percent of CPU this job got: 288%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 6:28.04
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 4271312
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 927
	Minor (reclaiming a frame) page faults: 15923209
	Voluntary context switches: 42663
	Involuntary context switches: 117737
	Swaps: 0
	File system inputs: 3152
	File system outputs: 3078640
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
