nice: cannot set niceness: Permission denied
Precompiling packages...
   1538.3 ms  ✓ MozillaCACerts_jll
   3992.2 ms  ✓ CoreMath_jll
  17104.7 ms  ✓ Distributed
   4476.4 ms  ✓ Graphite2_jll
  19981.3 ms  ✓ FixedPointNumbers
   5006.7 ms  ✓ SimpleTraits
   3932.4 ms  ✓ LLVMOpenMP_jll
   4684.1 ms  ✓ Libmount_jll
   3595.5 ms  ✓ Bzip2_jll
   3783.1 ms  ✓ Xorg_libpciaccess_jll
   3903.7 ms  ✓ Rmath_jll
   3495.4 ms  ✓ Xorg_libXau_jll
   3518.6 ms  ✓ libpng_jll
   3414.1 ms  ✓ libfdk_aac_jll
   3574.4 ms  ✓ Giflib_jll
   3974.3 ms  ✓ Imath_jll
   4224.3 ms  ✓ LAME_jll
   4095.2 ms  ✓ EarCut_jll
   3677.9 ms  ✓ Ogg_jll
   5022.1 ms  ✓ LERC_jll
   4174.8 ms  ✓ JpegTurbo_jll
  21813.4 ms  ✓ FileIO
   4183.3 ms  ✓ XZ_jll
   4987.5 ms  ✓ CRlibm_jll
   4327.3 ms  ✓ x265_jll
   4894.8 ms  ✓ Xorg_libXdmcp_jll
   4587.9 ms  ✓ x264_jll
  26703.2 ms  ✓ SparseArrays
   3411.6 ms  ✓ Xorg_xtrans_jll
   3805.7 ms  ✓ Zstd_jll
   3623.3 ms  ✓ Opus_jll
   3810.7 ms  ✓ Expat_jll
   4298.0 ms  ✓ libaom_jll
   3398.4 ms  ✓ Libffi_jll
   4092.4 ms  ✓ Libiconv_jll
   3571.6 ms  ✓ isoband_jll
   4030.0 ms  ✓ OpenSpecFun_jll
   2317.9 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   3985.2 ms  ✓ FriBidi_jll
   3400.3 ms  ✓ Libuuid_jll
   2923.4 ms  ✓ SortingAlgorithms
   3577.8 ms  ✓ OpenBLASConsistentFPCSR_jll
   2700.6 ms  ✓ StructUtils → StructUtilsTablesExt
   2873.9 ms  ✓ CoreMath
   5702.0 ms  ✓ FilePathsBase
   2590.2 ms  ✓ Ratios → RatiosFixedPointNumbersExt
   3582.3 ms  ✓ SharedArrays
   3611.2 ms  ✓ Pixman_jll
   4625.6 ms  ✓ ProgressMeter
   4006.2 ms  ✓ FreeType2_jll
   3999.4 ms  ✓ libdrm_jll
   3977.2 ms  ✓ Rmath
   4294.3 ms  ✓ libvorbis_jll
   3287.7 ms  ✓ CRlibm
   4887.0 ms  ✓ OpenEXR_jll
   3699.2 ms  ✓ libsixel_jll
  10617.4 ms  ✓ StructArrays
  11398.7 ms  ✓ QuadGK
   3528.1 ms  ✓ WoodburyMatrices
   2923.9 ms  ✓ Statistics → SparseArraysExt
   3517.6 ms  ✓ FillArrays → FillArraysSparseArraysExt
   2988.1 ms  ✓ SuiteSparse
  13278.8 ms  ✓ ChainRulesCore
   3202.6 ms  ✓ Adapt → AdaptSparseArraysExt
   2496.2 ms  ✓ Isoband
   4088.4 ms  ✓ Libtiff_jll
   4906.7 ms  ✓ CodecZstd
  12778.8 ms  ✓ ColorTypes
   4111.2 ms  ✓ GettextRuntime_jll
   3508.7 ms  ✓ FilePathsBase → FilePathsBaseMmapExt
   4203.6 ms  ✓ FilePaths
   2603.8 ms  ✓ StructArrays → StructArraysAdaptExt
   4621.4 ms  ✓ FreeType
   2922.7 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
  11307.7 ms  ✓ Xorg_libxcb_jll
   3505.5 ms  ✓ StructArrays → StructArraysSparseArraysExt
   5296.1 ms  ✓ Fontconfig_jll
   3599.8 ms  ✓ AxisAlgorithms
   2777.0 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   3081.2 ms  ✓ ColorTypes → StyledStringsExt
   4799.4 ms  ✓ PDMats
   3821.2 ms  ✓ Xorg_libX11_jll
  43101.2 ms  ✓ StaticArrays
   6801.3 ms  ✓ Glib_jll
   4323.5 ms  ✓ FillArrays → FillArraysPDMatsExt
  14180.7 ms  ✓ SpecialFunctions
   9004.6 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   3796.4 ms  ✓ Xorg_libXrender_jll
   3877.0 ms  ✓ Xorg_libXext_jll
  11579.0 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   3698.3 ms  ✓ Xorg_libXfixes_jll
   3208.1 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3702.3 ms  ✓ FillArrays → FillArraysStaticArraysExt
   9396.2 ms  ✓ QOI
   3398.5 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3703.0 ms  ✓ Adapt → AdaptStaticArraysExt
  20971.4 ms  ✓ IntervalArithmetic
  19786.5 ms  ✓ StatsBase
   5100.1 ms  ✓ Cairo_jll
   5720.0 ms  ✓ libva_jll
   3625.3 ms  ✓ IntervalArithmetic → IntervalArithmeticSparseArraysExt
   4307.7 ms  ✓ IntervalArithmetic → IntervalArithmeticIntervalSetsExt
  21899.2 ms  ✓ ColorVectorSpace
   4501.8 ms  ✓ IntervalArithmetic → IntervalArithmeticIrrationalConstantsExt
  10114.8 ms  ✓ Libglvnd_jll
  60029.1 ms  ✓ SIMD
  16301.4 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   3904.9 ms  ✓ PDMats → StatsBaseExt
   4708.2 ms  ✓ IntervalArithmetic → IntervalArithmeticLinearAlgebraExt
  12569.0 ms  ✓ HypergeometricFunctions
   3199.3 ms  ✓ ColorVectorSpace → SpecialFunctionsExt
  61505.0 ms  ✓ Parsers
  15316.0 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   5178.7 ms  ✓ HarfBuzz_jll
  27017.2 ms  ✓ Colors
   5907.1 ms  ✓ libwebp_jll
  17789.2 ms  ✓ StructArrays → StructArraysStaticArraysExt
   3082.0 ms  ✓ Animations
   3924.8 ms  ✓ libass_jll
   4487.4 ms  ✓ Pango_jll
   6205.9 ms  ✓ OpenEXR
   5790.2 ms  ✓ FFMPEG_jll
   9700.1 ms  ✓ Graphics
  13804.6 ms  ✓ Interpolations
  14418.3 ms  ✓ StatsFuns
   4578.0 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
  20000.5 ms  ✓ ExactPredicates
  99691.6 ms  ✓ Unitful
   8801.6 ms  ✓ StatsFuns → StatsFunsChainRulesCoreExt
  23103.2 ms  ✓ JSON
  19802.1 ms  ✓ ColorSchemes
   3317.0 ms  ✓ Unitful → PrintfExt
   3424.6 ms  ✓ Unitful → ConstructionBaseUnitfulExt
   3411.1 ms  ✓ Unitful → NaNMathExt
   3696.6 ms  ✓ Unitful → InverseFunctionsUnitfulExt
  13985.7 ms  ✓ Cairo
   4791.7 ms  ✓ Interpolations → InterpolationsUnitfulExt
   3577.2 ms  ✓ ColorBrewer
  15704.5 ms  ✓ Distributions
  12692.0 ms  ✓ DelaunayTriangulation
   5480.3 ms  ✓ Distributions → DistributionsChainRulesCoreExt
  56131.7 ms  ✓ GeometryBasics
   5984.8 ms  ✓ KernelDensity
  43075.2 ms  ✓ Automa
   2985.0 ms  ✓ Packing
  22523.2 ms  ✓ PlotUtils
   5400.9 ms  ✓ ShaderAbstractions
   5619.6 ms  ✓ FreeTypeAbstraction
  15003.3 ms  ✓ GridLayoutBase
  60501.8 ms  ✓ ImageCore
 127997.6 ms  ✓ REPL
   4537.6 ms  ✓ ImageBase
   4565.7 ms  ✓ WebP
   5468.0 ms  ✓ JpegTurbo
   2053.5 ms  ✓ UnicodeFun
   8102.5 ms  ✓ PNGFiles
   4073.4 ms  ✓ ImageAxes
   2579.2 ms  ✓ ImageMetadata
  78702.6 ms  ✓ TiffImages
   2912.3 ms  ✓ Netpbm
  10682.4 ms  ✓ Pkg → REPLExt
   1694.8 ms  ✓ Sixel
    873.9 ms  ✓ ImageIO
   4276.3 ms  ✓ MathTeXEngine
 124770.9 ms  ✓ Makie
  44655.9 ms  ✓ CairoMakie
  251 dependencies successfully precompiled in 343 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=C/CairoMakie/Plot-A-Sine-Wave -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 1118.28
	System time (seconds): 66.08
	Percent of CPU this job got: 291%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 6:46.88
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 4387552
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 995
	Minor (reclaiming a frame) page faults: 16984096
	Voluntary context switches: 44598
	Involuntary context switches: 114798
	Swaps: 0
	File system inputs: 0
	File system outputs: 3060896
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
