nice: cannot set niceness: Permission denied
Precompiling packages...
   1567.1 ms  ✓ MozillaCACerts_jll
   5520.4 ms  ✓ Accessors → StructArraysExt
   7998.6 ms  ✓ StructArrays → StructArraysSparseArraysExt
   9897.0 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   6692.3 ms  ✓ PDMats
   5395.8 ms  ✓ Accessors → LinearAlgebraExt
  16602.5 ms  ✓ SpecialFunctions
   6716.6 ms  ✓ Accessors → IntervalSetsExt
   4712.2 ms  ✓ Xorg_libX11_jll
   7023.8 ms  ✓ ColorTypes → StyledStringsExt
  54610.9 ms  ✓ Automa
   7211.3 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
   7110.2 ms  ✓ Glib_jll
   3696.3 ms  ✓ FillArrays → FillArraysStaticArraysExt
   4791.6 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3497.2 ms  ✓ Adapt → AdaptStaticArraysExt
  56301.7 ms  ✓ SIMD
   4300.9 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   3582.2 ms  ✓ Accessors → StaticArraysExt
   3189.0 ms  ✓ FillArrays → FillArraysPDMatsExt
  21408.7 ms  ✓ IntervalArithmetic
   3619.2 ms  ✓ Xorg_libXrender_jll
  13915.1 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
   4319.2 ms  ✓ Xorg_libXext_jll
   6705.3 ms  ✓ HypergeometricFunctions
  17836.5 ms  ✓ ColorVectorSpace
   4410.1 ms  ✓ Xorg_libXfixes_jll
  10104.5 ms  ✓ StructArrays → StructArraysStaticArraysExt
  23416.6 ms  ✓ StatsBase
   8986.9 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   3059.5 ms  ✓ IntervalArithmetic → IntervalArithmeticIntervalSetsExt
   4087.7 ms  ✓ IntervalArithmetic → IntervalArithmeticSparseArraysExt
   7499.1 ms  ✓ QOI
   3983.4 ms  ✓ IntervalArithmetic → IntervalArithmeticIrrationalConstantsExt
   4398.8 ms  ✓ IntervalArithmetic → IntervalArithmeticLinearAlgebraExt
  30590.9 ms  ✓ JSON
   3038.5 ms  ✓ ColorVectorSpace → SpecialFunctionsExt
   4787.8 ms  ✓ Cairo_jll
   4984.8 ms  ✓ Libglvnd_jll
   3200.0 ms  ✓ PDMats → StatsBaseExt
   4196.3 ms  ✓ libva_jll
  25822.3 ms  ✓ Colors
   4302.4 ms  ✓ HarfBuzz_jll
   5376.5 ms  ✓ libwebp_jll
   3300.2 ms  ✓ Animations
  14101.4 ms  ✓ Interpolations
  22219.4 ms  ✓ Roots
  13501.5 ms  ✓ StatsFuns
   5371.3 ms  ✓ libass_jll
   5734.1 ms  ✓ Pango_jll
   3008.0 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   8687.8 ms  ✓ ColorBrewer
   3904.8 ms  ✓ Roots → RootsChainRulesCoreExt
 100378.9 ms  ✓ Unitful
   9510.2 ms  ✓ OpenEXR
   2896.8 ms  ✓ Unitful → NaNMathExt
   3021.9 ms  ✓ Unitful → ConstructionBaseUnitfulExt
   3096.6 ms  ✓ Unitful → InverseFunctionsUnitfulExt
   6627.2 ms  ✓ FFMPEG_jll
   3501.5 ms  ✓ Unitful → PrintfExt
   7498.8 ms  ✓ StatsFuns → StatsFunsChainRulesCoreExt
  13191.7 ms  ✓ Graphics
   3797.8 ms  ✓ Accessors → UnitfulExt
   5082.7 ms  ✓ Interpolations → InterpolationsUnitfulExt
   2317.6 ms  ✓ Roots → RootsUnitfulExt
  20407.0 ms  ✓ ExactPredicates
  15526.2 ms  ✓ ColorSchemes
   5029.6 ms  ✓ Cairo
  11696.8 ms  ✓ Distributions
  10087.6 ms  ✓ DelaunayTriangulation
   5317.4 ms  ✓ Distributions → DistributionsChainRulesCoreExt
  44897.2 ms  ✓ GeometryBasics
   2021.4 ms  ✓ GeometryBasics → IntervalSetsExt
   2314.4 ms  ✓ Packing
   3079.5 ms  ✓ KernelDensity
   4492.7 ms  ✓ ShaderAbstractions
   4994.0 ms  ✓ FreeTypeAbstraction
  17380.9 ms  ✓ PlotUtils
  15321.6 ms  ✓ GridLayoutBase
  50937.3 ms  ✓ ImageCore
 126627.6 ms  ✓ REPL
   2003.2 ms  ✓ UnicodeFun
   2879.5 ms  ✓ WebP
   2901.7 ms  ✓ ImageBase
   3832.7 ms  ✓ JpegTurbo
   7471.6 ms  ✓ PNGFiles
   4757.0 ms  ✓ ImageAxes
   2495.0 ms  ✓ ImageMetadata
  11962.3 ms  ✓ Pkg → REPLExt
  75533.8 ms  ✓ TiffImages
   2447.0 ms  ✓ Netpbm
   1738.5 ms  ✓ Sixel
    906.5 ms  ✓ ImageIO
   5724.1 ms  ✓ MathTeXEngine
 132016.3 ms  ✓ Makie
  44013.0 ms  ✓ CairoMakie
  261 dependencies successfully precompiled in 347 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=C/CairoMakie/Plot-A-Sine-Wave -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 1117.77
	System time (seconds): 66.08
	Percent of CPU this job got: 287%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 6:51.27
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 4437512
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 911
	Minor (reclaiming a frame) page faults: 17374867
	Voluntary context switches: 45203
	Involuntary context switches: 110778
	Swaps: 0
	File system inputs: 0
	File system outputs: 3103976
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
