nice: cannot set niceness: Permission denied
Precompiling packages...
   1510.8 ms  ✓ MozillaCACerts_jll
   3987.3 ms  ✓ LLVMOpenMP_jll
   3907.4 ms  ✓ Rmath_jll
  11465.2 ms  ✓ Tables
  10609.5 ms  ✓ ComputePipeline
   3910.6 ms  ✓ Xorg_libXau_jll
   4183.2 ms  ✓ libpng_jll
   3592.5 ms  ✓ Imath_jll
   3808.1 ms  ✓ libfdk_aac_jll
   3866.0 ms  ✓ Giflib_jll
  19307.3 ms  ✓ FixedPointNumbers
   4465.5 ms  ✓ LERC_jll
   4885.7 ms  ✓ LAME_jll
   4489.2 ms  ✓ EarCut_jll
   4038.5 ms  ✓ CRlibm_jll
   6707.8 ms  ✓ IntelOpenMP_jll
   3800.5 ms  ✓ Ogg_jll
   4297.2 ms  ✓ XZ_jll
   4291.3 ms  ✓ Xorg_libXdmcp_jll
   3748.1 ms  ✓ x265_jll
   5384.3 ms  ✓ JpegTurbo_jll
   4481.4 ms  ✓ x264_jll
   3848.6 ms  ✓ libaom_jll
  20714.7 ms  ✓ FileIO
   3889.5 ms  ✓ LZO_jll
   4677.5 ms  ✓ Zstd_jll
   4517.2 ms  ✓ Expat_jll
   4100.6 ms  ✓ Opus_jll
   7503.0 ms  ✓ oneTBB_jll
   4099.4 ms  ✓ Xorg_xtrans_jll
  27811.7 ms  ✓ SparseArrays
   4302.4 ms  ✓ Libiconv_jll
   3786.2 ms  ✓ isoband_jll
   4305.3 ms  ✓ Libffi_jll
   4216.7 ms  ✓ FFTW_jll
   4316.2 ms  ✓ OpenSpecFun_jll
   3794.5 ms  ✓ FriBidi_jll
   4155.8 ms  ✓ Libuuid_jll
   2388.4 ms  ✓ LogExpFunctions → LogExpFunctionsInverseFunctionsExt
   3801.6 ms  ✓ OpenBLASConsistentFPCSR_jll
   3096.4 ms  ✓ SortingAlgorithms
   3696.3 ms  ✓ SharedArrays
   6195.7 ms  ✓ FilePathsBase
   4901.3 ms  ✓ ProgressMeter
   2518.7 ms  ✓ StructUtils → StructUtilsTablesExt
   3992.3 ms  ✓ FreeType2_jll
   3811.0 ms  ✓ Pixman_jll
   4228.0 ms  ✓ Rmath
   2506.1 ms  ✓ Ratios → RatiosFixedPointNumbersExt
   4803.0 ms  ✓ OpenEXR_jll
   3302.4 ms  ✓ CRlibm
   4589.0 ms  ✓ libvorbis_jll
   4482.5 ms  ✓ libsixel_jll
   4019.7 ms  ✓ Libtiff_jll
   3289.6 ms  ✓ SuiteSparse
   3396.2 ms  ✓ WoodburyMatrices
  12786.7 ms  ✓ ChainRulesCore
  11394.8 ms  ✓ QuadGK
  10699.1 ms  ✓ StructArrays
   3396.3 ms  ✓ Adapt → AdaptSparseArraysExt
   3505.9 ms  ✓ Statistics → SparseArraysExt
   3810.4 ms  ✓ FillArrays → FillArraysSparseArraysExt
   2612.5 ms  ✓ Isoband
   7201.3 ms  ✓ MKL_jll
   3006.5 ms  ✓ FilePathsBase → FilePathsBaseMmapExt
   4296.1 ms  ✓ GettextRuntime_jll
  11297.1 ms  ✓ Xorg_libxcb_jll
   4008.3 ms  ✓ FilePaths
  13897.6 ms  ✓ ColorTypes
   3406.1 ms  ✓ AxisAlgorithms
   4890.6 ms  ✓ FreeType
   2615.5 ms  ✓ AbstractFFTs → AbstractFFTsChainRulesCoreExt
   5499.8 ms  ✓ Fontconfig_jll
   4689.3 ms  ✓ PDMats
   2410.8 ms  ✓ StructArrays → StructArraysAdaptExt
   2692.8 ms  ✓ StructArrays → StructArraysLinearAlgebraExt
   3194.9 ms  ✓ StructArrays → StructArraysSparseArraysExt
   3913.0 ms  ✓ Xorg_libX11_jll
   2694.2 ms  ✓ ColorTypes → StyledStringsExt
   7016.2 ms  ✓ LogExpFunctions → LogExpFunctionsChainRulesCoreExt
  12794.8 ms  ✓ SpecialFunctions
   9454.9 ms  ✓ ChainRulesCore → ChainRulesCoreSparseArraysExt
   5799.3 ms  ✓ Glib_jll
   3586.2 ms  ✓ FillArrays → FillArraysPDMatsExt
   3612.2 ms  ✓ Xorg_libXrender_jll
   3581.5 ms  ✓ Xorg_libXext_jll
   4917.5 ms  ✓ HypergeometricFunctions
  16580.0 ms  ✓ IntervalArithmetic
   4803.5 ms  ✓ Cairo_jll
   7567.4 ms  ✓ QOI
   5107.2 ms  ✓ Libglvnd_jll
   2620.4 ms  ✓ IntervalArithmetic → IntervalArithmeticIntervalSetsExt
   8533.7 ms  ✓ SpecialFunctions → SpecialFunctionsChainRulesCoreExt
   3505.5 ms  ✓ IntervalArithmetic → IntervalArithmeticSparseArraysExt
  16412.3 ms  ✓ StatsBase
  15597.7 ms  ✓ ColorVectorSpace
   3209.9 ms  ✓ IntervalArithmetic → IntervalArithmeticLinearAlgebraExt
   4149.3 ms  ✓ HarfBuzz_jll
   4217.7 ms  ✓ libwebp_jll
   2304.5 ms  ✓ ColorVectorSpace → SpecialFunctionsExt
   2677.7 ms  ✓ PDMats → StatsBaseExt
   3205.7 ms  ✓ libass_jll
   3304.5 ms  ✓ Pango_jll
  40822.4 ms  ✓ StaticArrays
  11981.5 ms  ✓ StatsFuns
  22093.8 ms  ✓ Colors
   3714.4 ms  ✓ StaticArrays → StaticArraysStatisticsExt
   3890.5 ms  ✓ Adapt → AdaptStaticArraysExt
   2713.9 ms  ✓ StatsFuns → StatsFunsInverseFunctionsExt
   4801.9 ms  ✓ ConstructionBase → ConstructionBaseStaticArraysExt
   6369.3 ms  ✓ FFMPEG_jll
   3316.9 ms  ✓ Animations
   9073.2 ms  ✓ StaticArrays → StaticArraysChainRulesCoreExt
  14919.6 ms  ✓ StructArrays → StructArraysStaticArraysExt
  56481.0 ms  ✓ SIMD
  14398.0 ms  ✓ StatsFuns → StatsFunsChainRulesCoreExt
  11994.6 ms  ✓ OpenEXR
  59913.8 ms  ✓ Parsers
  16208.9 ms  ✓ Graphics
  42914.5 ms  ✓ FFTW
  23998.4 ms  ✓ ExactPredicates
  22521.5 ms  ✓ Distributions
  18193.4 ms  ✓ Interpolations
  23513.4 ms  ✓ ColorSchemes
  12834.2 ms  ✓ Cairo
 107016.4 ms  ✓ Unitful
  10795.4 ms  ✓ Distributions → DistributionsChainRulesCoreExt
   2915.0 ms  ✓ Unitful → InverseFunctionsUnitfulExt
   2973.0 ms  ✓ Unitful → ConstructionBaseUnitfulExt
   3280.7 ms  ✓ Unitful → NaNMathExt
   3503.0 ms  ✓ Unitful → PrintfExt
  18507.9 ms  ✓ JSON
   4134.2 ms  ✓ Interpolations → InterpolationsUnitfulExt
   2193.0 ms  ✓ ColorBrewer
   4198.5 ms  ✓ KernelDensity
  17450.9 ms  ✓ DelaunayTriangulation
  48477.6 ms  ✓ GeometryBasics
   4801.1 ms  ✓ Packing
  40378.7 ms  ✓ Automa
   9998.7 ms  ✓ ShaderAbstractions
  29203.6 ms  ✓ PlotUtils
  10504.7 ms  ✓ FreeTypeAbstraction
  25631.2 ms  ✓ GridLayoutBase
 130870.2 ms  ✓ REPL
  69733.4 ms  ✓ ImageCore
   1962.8 ms  ✓ UnicodeFun
   2812.5 ms  ✓ ImageBase
   2885.3 ms  ✓ WebP
   3584.3 ms  ✓ JpegTurbo
   4824.5 ms  ✓ PNGFiles
   2117.2 ms  ✓ ImageAxes
   1006.7 ms  ✓ ImageMetadata
   6692.5 ms  ✓ Pkg → REPLExt
   2646.6 ms  ✓ Netpbm
   6038.5 ms  ✓ Sixel
  73062.5 ms  ✓ TiffImages
   8387.7 ms  ✓ MathTeXEngine
    941.7 ms  ✓ ImageIO
 123432.1 ms  ✓ Makie
  43096.3 ms  ✓ CairoMakie
  244 dependencies successfully precompiled in 341 seconds. 26 already precompiled.
	Command being timed: "nice -n -10 timeout -k120 -v 3600 julia +release --project=C/CairoMakie/Plot-A-Sine-Wave -e using Pkg; @time @eval Pkg.precompile()"
	User time (seconds): 1116.10
	System time (seconds): 68.27
	Percent of CPU this job got: 294%
	Elapsed (wall clock) time (h:mm:ss or m:ss): 6:42.49
	Average shared text size (kbytes): 0
	Average unshared data size (kbytes): 0
	Average stack size (kbytes): 0
	Average total size (kbytes): 0
	Maximum resident set size (kbytes): 4285176
	Average resident set size (kbytes): 0
	Major (requiring I/O) page faults: 837
	Minor (reclaiming a frame) page faults: 16759182
	Voluntary context switches: 40815
	Involuntary context switches: 103293
	Swaps: 0
	File system inputs: 0
	File system outputs: 3070512
	Socket messages sent: 0
	Socket messages received: 0
	Signals delivered: 0
	Page size (bytes): 4096
	Exit status: 0
